,cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
1,0.4,30,mean,FSeq,ROPE,0.01,TRUE,FALSE,TRUE,ID,-15.721,0.207,-0.344,0.22
2,0.4,30,mean,FSeq,ROPE,0.01,TRUE,FALSE,TRUE,LS,-16.39,0.211,-0.342,0.223
0,0.4,30,mean,FSeq,ROPE,0.01,TRUE,FALSE,FALSE,LT,-0.671,0.066,-0.247,0.216
1,0.4,30,mean,FSeq,ROPE,0.01,TRUE,FALSE,FALSE,ID,-2.338,0.092,-0.364,0.225
2,0.4,30,mean,FSeq,ROPE,0.01,TRUE,FALSE,FALSE,LS,-0.829,0.07,-0.286,0.218
0,0.4,30,mean,FSeq,ROPE,0.01,FALSE,TRUE,FALSE,LT,-1.084,0.072,-0.258,0.218
1,0.4,30,mean,FSeq,ROPE,0.01,FALSE,TRUE,FALSE,ID,-2.78,0.098,-0.385,0.224
2,0.4,30,mean,FSeq,ROPE,0.01,FALSE,TRUE,FALSE,LS,-1.186,0.074,-0.302,0.22
0,0.4,30,mean,FSeq,ROPE,0.01,FALSE,FALSE,FALSE,LT,-1.087,0.074,-0.13,0.212
1,0.4,30,mean,FSeq,ROPE,0.01,FALSE,FALSE,FALSE,ID,-2.469,0.096,-0.267,0.213
2,0.4,30,mean,FSeq,ROPE,0.01,FALSE,FALSE,FALSE,LS,-1.009,0.073,-0.152,0.214
0,0.4,30,mean,FSeq,ROPE,0.07,TRUE,TRUE,TRUE,LT,-16.866,0.218,-0.435,0.234
1,0.4,30,mean,FSeq,ROPE,0.07,TRUE,TRUE,TRUE,ID,-14.766,0.207,-0.39,0.231
2,0.4,30,mean,FSeq,ROPE,0.07,TRUE,TRUE,TRUE,LS,-16.249,0.214,-0.381,0.23
0,0.4,30,mean,FSeq,ROPE,0.07,TRUE,TRUE,FALSE,LT,-0.251,0.057,-0.04,0.202
1,0.4,30,mean,FSeq,ROPE,0.07,TRUE,TRUE,FALSE,ID,-2.346,0.091,-0.194,0.21
2,0.4,30,mean,FSeq,ROPE,0.07,TRUE,TRUE,FALSE,LS,-0.252,0.058,-0.064,0.204
0,0.4,30,mean,FSeq,ROPE,0.07,TRUE,FALSE,TRUE,LT,-13.424,0.191,0.08,0.191
1,0.4,30,mean,FSeq,ROPE,0.07,TRUE,FALSE,TRUE,ID,-12.318,0.182,0.153,0.182
2,0.4,30,mean,FSeq,ROPE,0.07,TRUE,FALSE,TRUE,LS,-12.914,0.187,0.124,0.187
0,0.4,30,mean,FSeq,ROPE,0.07,TRUE,FALSE,FALSE,LT,-0.619,0.066,0.019,0.19
1,0.4,30,mean,FSeq,ROPE,0.07,TRUE,FALSE,FALSE,ID,-1.948,0.09,-0.106,0.2
2,0.4,30,mean,FSeq,ROPE,0.07,TRUE,FALSE,FALSE,LS,-0.657,0.067,-0.018,0.194
0,0.4,30,mean,FSeq,ROPE,0.07,FALSE,TRUE,FALSE,LT,-1.456,0.078,-0.086,0.201
1,0.4,30,mean,FSeq,ROPE,0.07,FALSE,TRUE,FALSE,ID,-2.326,0.086,-0.132,0.202
2,0.4,30,mean,FSeq,ROPE,0.07,FALSE,TRUE,FALSE,LS,-1.426,0.078,-0.117,0.202
0,0.4,30,mean,FSeq,ROPE,0.07,FALSE,FALSE,FALSE,LT,-2.049,0.091,-0.084,0.208
1,0.4,30,mean,FSeq,ROPE,0.07,FALSE,FALSE,FALSE,ID,-2.474,0.093,-0.124,0.206
2,0.4,30,mean,FSeq,ROPE,0.07,FALSE,FALSE,FALSE,LS,-2.203,0.09,-0.131,0.211
0,0.4,30,mean,FSeq,ROPE,0.2,TRUE,TRUE,TRUE,LT,-15.134,0.202,-0.15,0.209
1,0.4,30,mean,FSeq,ROPE,0.2,TRUE,TRUE,TRUE,ID,-12.94,0.195,-0.197,0.208
2,0.4,30,mean,FSeq,ROPE,0.2,TRUE,TRUE,TRUE,LS,-14.381,0.198,-0.104,0.204
0,0.4,30,mean,FSeq,ROPE,0.2,TRUE,TRUE,FALSE,LT,-0.499,0.063,-0.093,0.207
1,0.4,30,mean,FSeq,ROPE,0.2,TRUE,TRUE,FALSE,ID,-2.224,0.092,-0.235,0.213
2,0.4,30,mean,FSeq,ROPE,0.2,TRUE,TRUE,FALSE,LS,-0.406,0.062,-0.108,0.21
0,0.4,30,mean,FSeq,ROPE,0.2,TRUE,FALSE,TRUE,LT,-17.062,0.218,-0.403,0.234
1,0.4,30,mean,FSeq,ROPE,0.2,TRUE,FALSE,TRUE,ID,-15.97,0.207,-0.417,0.233
2,0.4,30,mean,FSeq,ROPE,0.2,TRUE,FALSE,TRUE,LS,-16.076,0.213,-0.35,0.23
0,0.4,30,mean,FSeq,ROPE,0.2,TRUE,FALSE,FALSE,LT,-0.801,0.07,0.052,0.192
1,0.4,30,mean,FSeq,ROPE,0.2,TRUE,FALSE,FALSE,ID,-2.432,0.093,-0.092,0.2
2,0.4,30,mean,FSeq,ROPE,0.2,TRUE,FALSE,FALSE,LS,-0.716,0.068,0.019,0.195
0,0.4,30,mean,FSeq,ROPE,0.2,FALSE,TRUE,FALSE,LT,-0.636,0.064,-0.024,0.202
1,0.4,30,mean,FSeq,ROPE,0.2,FALSE,TRUE,FALSE,ID,-1.63,0.084,-0.114,0.21
2,0.4,30,mean,FSeq,ROPE,0.2,FALSE,TRUE,FALSE,LS,-0.58,0.062,-0.036,0.202
0,0.4,30,mean,FSeq,ROPE,0.2,FALSE,FALSE,FALSE,LT,-0.38,0.06,-0.114,0.205
1,0.4,30,mean,FSeq,ROPE,0.2,FALSE,FALSE,FALSE,ID,-1.604,0.084,-0.216,0.214
2,0.4,30,mean,FSeq,ROPE,0.2,FALSE,FALSE,FALSE,LS,-0.351,0.06,-0.152,0.207
0,0.4,30,mean,CS,Gauss-Newton,0.01,TRUE,TRUE,TRUE,LT,-16.547,0.21,0.158,0.178
1,0.4,30,mean,CS,Gauss-Newton,0.01,TRUE,TRUE,TRUE,ID,-14.458,0.201,0.185,0.174
2,0.4,30,mean,CS,Gauss-Newton,0.01,TRUE,TRUE,TRUE,LS,-16.456,0.209,0.11,0.182
0,0.4,30,mean,CS,Gauss-Newton,0.01,TRUE,TRUE,FALSE,LT,-16.547,0.21,0.158,0.178
1,0.4,30,mean,CS,Gauss-Newton,0.01,TRUE,TRUE,FALSE,ID,-14.458,0.201,0.185,0.174
2,0.4,30,mean,CS,Gauss-Newton,0.01,TRUE,TRUE,FALSE,LS,-16.456,0.209,0.11,0.182
0,0.4,30,mean,CS,Gauss-Newton,0.01,TRUE,FALSE,TRUE,LT,-16.547,0.21,0.158,0.178
1,0.4,30,mean,CS,Gauss-Newton,0.01,TRUE,FALSE,TRUE,ID,-14.458,0.201,0.185,0.174
2,0.4,30,mean,CS,Gauss-Newton,0.01,TRUE,FALSE,TRUE,LS,-16.456,0.209,0.11,0.182
0,0.4,30,mean,CS,Gauss-Newton,0.01,TRUE,FALSE,FALSE,LT,-16.547,0.21,0.158,0.178
1,0.4,30,mean,CS,Gauss-Newton,0.01,TRUE,FALSE,FALSE,ID,-14.458,0.201,0.185,0.174
2,0.4,30,mean,CS,Gauss-Newton,0.01,TRUE,FALSE,FALSE,LS,-16.456,0.209,0.11,0.182
0,0.4,30,mean,CS,Gauss-Newton,0.01,FALSE,TRUE,TRUE,LT,-21.747,0.245,-0.96,0.272
1,0.4,30,mean,CS,Gauss-Newton,0.01,FALSE,TRUE,TRUE,ID,-22.263,0.244,-0.891,0.275
2,0.4,30,mean,CS,Gauss-Newton,0.01,FALSE,TRUE,TRUE,LS,-21.927,0.246,-1.032,0.278
0,0.4,30,mean,CS,Gauss-Newton,0.01,FALSE,TRUE,FALSE,LT,-21.747,0.245,-0.96,0.272
1,0.4,30,mean,CS,Gauss-Newton,0.01,FALSE,TRUE,FALSE,ID,-22.263,0.244,-0.891,0.275
2,0.4,30,mean,CS,Gauss-Newton,0.01,FALSE,TRUE,FALSE,LS,-21.927,0.246,-1.032,0.278
0,0.4,30,mean,CS,Gauss-Newton,0.01,FALSE,FALSE,TRUE,LT,-21.747,0.245,-0.96,0.272
1,0.4,30,mean,CS,Gauss-Newton,0.01,FALSE,FALSE,TRUE,ID,-22.263,0.244,-0.891,0.275
2,0.4,30,mean,CS,Gauss-Newton,0.01,FALSE,FALSE,TRUE,LS,-21.927,0.246,-1.032,0.278
0,0.4,30,mean,CS,Gauss-Newton,0.01,FALSE,FALSE,FALSE,LT,-21.747,0.245,-0.96,0.272
1,0.4,30,mean,CS,Gauss-Newton,0.01,FALSE,FALSE,FALSE,ID,-22.263,0.244,-0.891,0.275
2,0.4,30,mean,CS,Gauss-Newton,0.01,FALSE,FALSE,FALSE,LS,-21.927,0.246,-1.032,0.278
0,0.4,30,mean,CS,Gauss-Newton,0.07,TRUE,TRUE,TRUE,LT,-16.784,0.21,0.422,0.144
1,0.4,30,mean,CS,Gauss-Newton,0.07,TRUE,TRUE,TRUE,ID,-14.906,0.199,0.524,0.136
2,0.4,30,mean,CS,Gauss-Newton,0.07,TRUE,TRUE,TRUE,LS,-16.572,0.21,0.406,0.148
0,0.4,30,mean,CS,Gauss-Newton,0.07,TRUE,TRUE,FALSE,LT,-16.784,0.21,0.422,0.144
1,0.4,30,mean,CS,Gauss-Newton,0.07,TRUE,TRUE,FALSE,ID,-14.906,0.199,0.524,0.136
2,0.4,30,mean,CS,Gauss-Newton,0.07,TRUE,TRUE,FALSE,LS,-16.572,0.21,0.406,0.148
0,0.4,30,mean,CS,Gauss-Newton,0.07,TRUE,FALSE,TRUE,LT,-16.784,0.21,0.422,0.144
1,0.4,30,mean,CS,Gauss-Newton,0.07,TRUE,FALSE,TRUE,ID,-14.906,0.199,0.524,0.136
2,0.4,30,mean,CS,Gauss-Newton,0.07,TRUE,FALSE,TRUE,LS,-16.572,0.21,0.406,0.148
0,0.4,30,mean,CS,Gauss-Newton,0.07,TRUE,FALSE,FALSE,LT,-16.784,0.21,0.422,0.144
1,0.4,30,mean,CS,Gauss-Newton,0.07,TRUE,FALSE,FALSE,ID,-14.906,0.199,0.524,0.136
2,0.4,30,mean,CS,Gauss-Newton,0.07,TRUE,FALSE,FALSE,LS,-16.572,0.21,0.406,0.148
0,0.4,30,mean,CS,Gauss-Newton,0.07,FALSE,TRUE,TRUE,LT,-17.346,0.214,0.314,0.164
1,0.4,30,mean,CS,Gauss-Newton,0.07,FALSE,TRUE,TRUE,ID,-15.127,0.201,0.358,0.157
2,0.4,30,mean,CS,Gauss-Newton,0.07,FALSE,TRUE,TRUE,LS,-17.282,0.214,0.272,0.169
0,0.4,30,mean,CS,Gauss-Newton,0.07,FALSE,TRUE,FALSE,LT,-17.346,0.214,0.314,0.164
1,0.4,30,mean,CS,Gauss-Newton,0.07,FALSE,TRUE,FALSE,ID,-15.127,0.201,0.358,0.157
2,0.4,30,mean,CS,Gauss-Newton,0.07,FALSE,TRUE,FALSE,LS,-17.282,0.214,0.272,0.169
0,0.4,30,mean,CS,Gauss-Newton,0.07,FALSE,FALSE,TRUE,LT,-17.346,0.214,0.314,0.164
1,0.4,30,mean,CS,Gauss-Newton,0.07,FALSE,FALSE,TRUE,ID,-15.127,0.201,0.358,0.157
2,0.4,30,mean,CS,Gauss-Newton,0.07,FALSE,FALSE,TRUE,LS,-17.282,0.214,0.272,0.169
0,0.4,30,mean,CS,Gauss-Newton,0.07,FALSE,FALSE,FALSE,LT,-17.346,0.214,0.314,0.164
1,0.4,30,mean,CS,Gauss-Newton,0.07,FALSE,FALSE,FALSE,ID,-15.127,0.201,0.358,0.157
2,0.4,30,mean,CS,Gauss-Newton,0.07,FALSE,FALSE,FALSE,LS,-17.282,0.214,0.272,0.169
0,0.4,30,mean,CS,Gauss-Newton,0.2,TRUE,TRUE,TRUE,LT,-19.752,0.224,0.234,0.166
1,0.4,30,mean,CS,Gauss-Newton,0.2,TRUE,TRUE,TRUE,ID,-18.162,0.22,0.313,0.164
2,0.4,30,mean,CS,Gauss-Newton,0.2,TRUE,TRUE,TRUE,LS,-19.632,0.224,0.226,0.168
0,0.4,30,mean,CS,Gauss-Newton,0.2,TRUE,TRUE,FALSE,LT,-19.752,0.224,0.234,0.166
1,0.4,30,mean,CS,Gauss-Newton,0.2,TRUE,TRUE,FALSE,ID,-18.162,0.22,0.313,0.164
2,0.4,30,mean,CS,Gauss-Newton,0.2,TRUE,TRUE,FALSE,LS,-19.632,0.224,0.226,0.168
0,0.4,30,mean,CS,Gauss-Newton,0.2,TRUE,FALSE,TRUE,LT,-19.752,0.224,0.234,0.166
1,0.4,30,mean,CS,Gauss-Newton,0.2,TRUE,FALSE,TRUE,ID,-18.162,0.22,0.313,0.164
2,0.4,30,mean,CS,Gauss-Newton,0.2,TRUE,FALSE,TRUE,LS,-19.632,0.224,0.226,0.168
0,0.4,30,mean,CS,Gauss-Newton,0.2,TRUE,FALSE,FALSE,LT,-19.752,0.224,0.234,0.166
1,0.4,30,mean,CS,Gauss-Newton,0.2,TRUE,FALSE,FALSE,ID,-18.162,0.22,0.313,0.164
2,0.4,30,mean,CS,Gauss-Newton,0.2,TRUE,FALSE,FALSE,LS,-19.632,0.224,0.226,0.168
0,0.4,30,mean,CS,Gauss-Newton,0.2,FALSE,TRUE,TRUE,LT,-17.619,0.212,0.402,0.148
1,0.4,30,mean,CS,Gauss-Newton,0.2,FALSE,TRUE,TRUE,ID,-15.916,0.204,0.503,0.137
2,0.4,30,mean,CS,Gauss-Newton,0.2,FALSE,TRUE,TRUE,LS,-17.602,0.214,0.379,0.151
0,0.4,30,mean,CS,Gauss-Newton,0.2,FALSE,TRUE,FALSE,LT,-17.619,0.212,0.402,0.148
1,0.4,30,mean,CS,Gauss-Newton,0.2,FALSE,TRUE,FALSE,ID,-15.916,0.204,0.503,0.137
2,0.4,30,mean,CS,Gauss-Newton,0.2,FALSE,TRUE,FALSE,LS,-17.602,0.214,0.379,0.151
0,0.4,30,mean,CS,Gauss-Newton,0.2,FALSE,FALSE,TRUE,LT,-17.619,0.212,0.402,0.148
1,0.4,30,mean,CS,Gauss-Newton,0.2,FALSE,FALSE,TRUE,ID,-15.916,0.204,0.503,0.137
2,0.4,30,mean,CS,Gauss-Newton,0.2,FALSE,FALSE,TRUE,LS,-17.602,0.214,0.379,0.151
0,0.4,30,mean,CS,Gauss-Newton,0.2,FALSE,FALSE,FALSE,LT,-17.619,0.212,0.402,0.148
1,0.4,30,mean,CS,Gauss-Newton,0.2,FALSE,FALSE,FALSE,ID,-15.916,0.204,0.503,0.137
2,0.4,30,mean,CS,Gauss-Newton,0.2,FALSE,FALSE,FALSE,LS,-17.602,0.214,0.379,0.151
0,0.4,30,mean,CS,ROPE,0.01,TRUE,TRUE,TRUE,LT,-18.554,0.224,-0.435,0.23
1,0.4,30,mean,CS,ROPE,0.01,TRUE,TRUE,TRUE,ID,-16.989,0.218,-0.408,0.222
2,0.4,30,mean,CS,ROPE,0.01,TRUE,TRUE,TRUE,LS,-17.763,0.219,-0.37,0.224
0,0.4,30,mean,CS,ROPE,0.01,TRUE,TRUE,FALSE,LT,-0.825,0.067,-0.007,0.196
1,0.4,30,mean,CS,ROPE,0.01,TRUE,TRUE,FALSE,ID,-2.038,0.09,-0.108,0.2
2,0.4,30,mean,CS,ROPE,0.01,TRUE,TRUE,FALSE,LS,-0.82,0.068,-0.057,0.198
0,0.4,30,mean,CS,ROPE,0.01,TRUE,FALSE,TRUE,LT,-17.386,0.218,-0.364,0.232
1,0.4,30,mean,CS,ROPE,0.01,TRUE,FALSE,TRUE,ID,-16.704,0.206,-0.281,0.228
2,0.4,30,mean,CS,ROPE,0.01,TRUE,FALSE,TRUE,LS,-16.588,0.212,-0.312,0.228
0,0.4,30,mean,CS,ROPE,0.01,TRUE,FALSE,FALSE,LT,-0.962,0.072,-0.153,0.21
1,0.4,30,mean,CS,ROPE,0.01,TRUE,FALSE,FALSE,ID,-1.818,0.088,-0.212,0.214
2,0.4,30,mean,CS,ROPE,0.01,TRUE,FALSE,FALSE,LS,-0.887,0.073,-0.178,0.212
0,0.4,30,mean,CS,ROPE,0.01,FALSE,TRUE,TRUE,LT,-15.506,0.205,-0.255,0.221
1,0.4,30,mean,CS,ROPE,0.01,FALSE,TRUE,TRUE,ID,-15.188,0.201,-0.282,0.22
2,0.4,30,mean,CS,ROPE,0.01,FALSE,TRUE,TRUE,LS,-14.759,0.2,-0.206,0.216
0,0.4,30,mean,CS,ROPE,0.01,FALSE,TRUE,FALSE,LT,-2.152,0.086,-0.276,0.221
1,0.4,30,mean,CS,ROPE,0.01,FALSE,TRUE,FALSE,ID,-3.857,0.108,-0.488,0.234
2,0.4,30,mean,CS,ROPE,0.01,FALSE,TRUE,FALSE,LS,-2.444,0.089,-0.307,0.223
0,0.4,30,mean,CS,ROPE,0.01,FALSE,FALSE,TRUE,LT,-18.224,0.22,-0.35,0.226
1,0.4,30,mean,CS,ROPE,0.01,FALSE,FALSE,TRUE,ID,-15.361,0.205,-0.306,0.214
2,0.4,30,mean,CS,ROPE,0.01,FALSE,FALSE,TRUE,LS,-17.516,0.217,-0.282,0.222
0,0.4,30,mean,CS,ROPE,0.01,FALSE,FALSE,FALSE,LT,-0.886,0.072,-0.256,0.218
1,0.4,30,mean,CS,ROPE,0.01,FALSE,FALSE,FALSE,ID,-2.085,0.092,-0.357,0.221
2,0.4,30,mean,CS,ROPE,0.01,FALSE,FALSE,FALSE,LS,-1.08,0.074,-0.295,0.22
0,0.4,30,mean,CS,ROPE,0.07,TRUE,TRUE,TRUE,LT,-15.456,0.204,-0.185,0.215
1,0.4,30,mean,CS,ROPE,0.07,TRUE,TRUE,TRUE,ID,-13.238,0.188,-0.18,0.212
2,0.4,30,mean,CS,ROPE,0.07,TRUE,TRUE,TRUE,LS,-14.535,0.198,-0.131,0.208
0,0.4,30,mean,CS,ROPE,0.07,TRUE,TRUE,FALSE,LT,-0.487,0.063,0.043,0.191
1,0.4,30,mean,CS,ROPE,0.07,TRUE,TRUE,FALSE,ID,-1.984,0.086,-0.045,0.194
2,0.4,30,mean,CS,ROPE,0.07,TRUE,TRUE,FALSE,LS,-0.585,0.065,0.012,0.194
0,0.4,30,mean,CS,ROPE,0.07,TRUE,FALSE,TRUE,LT,-15.544,0.202,-0.002,0.202
1,0.4,30,mean,CS,ROPE,0.07,TRUE,FALSE,TRUE,ID,-12.871,0.191,0.088,0.191
2,0.4,30,mean,CS,ROPE,0.07,TRUE,FALSE,TRUE,LS,-15.046,0.198,0.037,0.197
0,0.4,30,mean,CS,ROPE,0.07,TRUE,FALSE,FALSE,LT,-0.656,0.065,-0.152,0.208
1,0.4,30,mean,CS,ROPE,0.07,TRUE,FALSE,FALSE,ID,-2.418,0.092,-0.278,0.215
2,0.4,30,mean,CS,ROPE,0.07,TRUE,FALSE,FALSE,LS,-0.709,0.066,-0.187,0.212
0,0.4,30,mean,CS,ROPE,0.07,FALSE,TRUE,TRUE,LT,-17.751,0.223,-0.51,0.236
1,0.4,30,mean,CS,ROPE,0.07,FALSE,TRUE,TRUE,ID,-16.022,0.211,-0.426,0.225
2,0.4,30,mean,CS,ROPE,0.07,FALSE,TRUE,TRUE,LS,-17.133,0.22,-0.475,0.234
0,0.4,30,mean,CS,ROPE,0.07,FALSE,TRUE,FALSE,LT,-0.636,0.068,-0.07,0.208
1,0.4,30,mean,CS,ROPE,0.07,FALSE,TRUE,FALSE,ID,-2.294,0.092,-0.25,0.211
2,0.4,30,mean,CS,ROPE,0.07,FALSE,TRUE,FALSE,LS,-0.712,0.068,-0.096,0.21
0,0.4,30,mean,CS,ROPE,0.07,FALSE,FALSE,TRUE,LT,-17.283,0.22,-0.408,0.234
1,0.4,30,mean,CS,ROPE,0.07,FALSE,FALSE,TRUE,ID,-16.23,0.213,-0.436,0.231
2,0.4,30,mean,CS,ROPE,0.07,FALSE,FALSE,TRUE,LS,-16.516,0.216,-0.356,0.23
0,0.4,30,mean,CS,ROPE,0.07,FALSE,FALSE,FALSE,LT,-0.909,0.072,-0.126,0.21
1,0.4,30,mean,CS,ROPE,0.07,FALSE,FALSE,FALSE,ID,-2.216,0.09,-0.164,0.212
2,0.4,30,mean,CS,ROPE,0.07,FALSE,FALSE,FALSE,LS,-0.912,0.072,-0.162,0.212
0,0.4,30,mean,CS,ROPE,0.2,TRUE,TRUE,TRUE,LT,-18.072,0.218,-0.416,0.224
1,0.4,30,mean,CS,ROPE,0.2,TRUE,TRUE,TRUE,ID,-15.736,0.202,-0.364,0.226
2,0.4,30,mean,CS,ROPE,0.2,TRUE,TRUE,TRUE,LS,-17.434,0.214,-0.344,0.22
0,0.4,30,mean,CS,ROPE,0.2,TRUE,TRUE,FALSE,LT,-0.753,0.065,-0.062,0.204
1,0.4,30,mean,CS,ROPE,0.2,TRUE,TRUE,FALSE,ID,-2.539,0.093,-0.228,0.207
2,0.4,30,mean,CS,ROPE,0.2,TRUE,TRUE,FALSE,LS,-0.779,0.066,-0.098,0.208
0,0.4,30,mean,CS,ROPE,0.2,TRUE,FALSE,TRUE,LT,-17.103,0.218,-0.316,0.218
1,0.4,30,mean,CS,ROPE,0.2,TRUE,FALSE,TRUE,ID,-13.394,0.196,-0.17,0.21
2,0.4,30,mean,CS,ROPE,0.2,TRUE,FALSE,TRUE,LS,-16.329,0.213,-0.248,0.214
0,0.4,30,mean,CS,ROPE,0.2,TRUE,FALSE,FALSE,LT,-0.648,0.065,-0.058,0.202
1,0.4,30,mean,CS,ROPE,0.2,TRUE,FALSE,FALSE,ID,-1.906,0.087,-0.155,0.208
2,0.4,30,mean,CS,ROPE,0.2,TRUE,FALSE,FALSE,LS,-0.558,0.063,-0.084,0.205
0,0.4,30,mean,CS,ROPE,0.2,FALSE,TRUE,TRUE,LT,-15.479,0.202,-0.376,0.226
1,0.4,30,mean,CS,ROPE,0.2,FALSE,TRUE,TRUE,ID,-13.178,0.186,-0.282,0.222
2,0.4,30,mean,CS,ROPE,0.2,FALSE,TRUE,TRUE,LS,-14.616,0.196,-0.324,0.22
0,0.4,30,mean,CS,ROPE,0.2,FALSE,TRUE,FALSE,LT,-1.033,0.073,-0.058,0.2
1,0.4,30,mean,CS,ROPE,0.2,FALSE,TRUE,FALSE,ID,-2.086,0.091,-0.12,0.208
2,0.4,30,mean,CS,ROPE,0.2,FALSE,TRUE,FALSE,LS,-0.962,0.071,-0.08,0.202
0,0.4,30,mean,CS,ROPE,0.2,FALSE,FALSE,TRUE,LT,-16.959,0.213,-0.688,0.252
1,0.4,30,mean,CS,ROPE,0.2,FALSE,FALSE,TRUE,ID,-14.614,0.198,-0.526,0.242
2,0.4,30,mean,CS,ROPE,0.2,FALSE,FALSE,TRUE,LS,-16.207,0.208,-0.628,0.25
0,0.4,30,mean,CS,ROPE,0.2,FALSE,FALSE,FALSE,LT,-0.74,0.062,-0.098,0.208
1,0.4,30,mean,CS,ROPE,0.2,FALSE,FALSE,FALSE,ID,-2.248,0.09,-0.258,0.215
2,0.4,30,mean,CS,ROPE,0.2,FALSE,FALSE,FALSE,LS,-0.736,0.063,-0.138,0.209
0,0.4,30,mean,FSlin,Gauss-Newton,0.01,TRUE,TRUE,TRUE,LT,-10.424,0.17,0.774,0.085
1,0.4,30,mean,FSlin,Gauss-Newton,0.01,TRUE,TRUE,TRUE,ID,-9.812,0.16,0.798,0.086
2,0.4,30,mean,FSlin,Gauss-Newton,0.01,TRUE,TRUE,TRUE,LS,-10.12,0.166,0.768,0.088
0,0.4,30,mean,FSlin,Gauss-Newton,0.01,TRUE,TRUE,FALSE,LT,-10.424,0.17,0.774,0.085
1,0.4,30,mean,FSlin,Gauss-Newton,0.01,TRUE,TRUE,FALSE,ID,-9.812,0.16,0.798,0.086
2,0.4,30,mean,FSlin,Gauss-Newton,0.01,TRUE,TRUE,FALSE,LS,-10.12,0.166,0.768,0.088
0,0.4,30,mean,FSlin,Gauss-Newton,0.01,TRUE,FALSE,TRUE,LT,-10.424,0.17,0.774,0.085
1,0.4,30,mean,FSlin,Gauss-Newton,0.01,TRUE,FALSE,TRUE,ID,-9.812,0.16,0.798,0.086
2,0.4,30,mean,FSlin,Gauss-Newton,0.01,TRUE,FALSE,TRUE,LS,-10.12,0.166,0.768,0.088
0,0.4,30,mean,FSlin,Gauss-Newton,0.01,TRUE,FALSE,FALSE,LT,-10.424,0.17,0.774,0.085
1,0.4,30,mean,FSlin,Gauss-Newton,0.01,TRUE,FALSE,FALSE,ID,-9.812,0.16,0.798,0.086
2,0.4,30,mean,FSlin,Gauss-Newton,0.01,TRUE,FALSE,FALSE,LS,-10.12,0.166,0.768,0.088
0,0.4,30,mean,FSlin,Gauss-Newton,0.01,FALSE,TRUE,TRUE,LT,-25.438,0.256,-2.037,0.341
1,0.4,30,mean,FSlin,Gauss-Newton,0.01,FALSE,TRUE,TRUE,ID,-25.743,0.262,-2.256,0.344
2,0.4,30,mean,FSlin,Gauss-Newton,0.01,FALSE,TRUE,TRUE,LS,-26.268,0.26,-2.122,0.344
0,0.4,30,mean,FSlin,Gauss-Newton,0.01,FALSE,TRUE,FALSE,LT,-25.438,0.256,-2.037,0.341
1,0.4,30,mean,FSlin,Gauss-Newton,0.01,FALSE,TRUE,FALSE,ID,-25.743,0.262,-2.256,0.344
2,0.4,30,mean,FSlin,Gauss-Newton,0.01,FALSE,TRUE,FALSE,LS,-26.268,0.26,-2.122,0.344
0,0.4,30,mean,FSlin,Gauss-Newton,0.01,FALSE,FALSE,TRUE,LT,-25.438,0.256,-2.037,0.341
1,0.4,30,mean,FSlin,Gauss-Newton,0.01,FALSE,FALSE,TRUE,ID,-25.743,0.262,-2.256,0.344
2,0.4,30,mean,FSlin,Gauss-Newton,0.01,FALSE,FALSE,TRUE,LS,-26.268,0.26,-2.122,0.344
0,0.4,30,mean,FSlin,Gauss-Newton,0.01,FALSE,FALSE,FALSE,LT,-25.438,0.256,-2.037,0.341
1,0.4,30,mean,FSlin,Gauss-Newton,0.01,FALSE,FALSE,FALSE,ID,-25.743,0.262,-2.256,0.344
2,0.4,30,mean,FSlin,Gauss-Newton,0.01,FALSE,FALSE,FALSE,LS,-26.268,0.26,-2.122,0.344
0,0.4,30,mean,FSlin,Gauss-Newton,0.07,TRUE,TRUE,TRUE,LT,-15.289,0.202,0.708,0.1
1,0.4,30,mean,FSlin,Gauss-Newton,0.07,TRUE,TRUE,TRUE,ID,-13.026,0.187,0.841,0.078
2,0.4,30,mean,FSlin,Gauss-Newton,0.07,TRUE,TRUE,TRUE,LS,-14.928,0.2,0.724,0.096
0,0.4,30,mean,FSlin,Gauss-Newton,0.07,TRUE,TRUE,FALSE,LT,-15.289,0.202,0.708,0.1
1,0.4,30,mean,FSlin,Gauss-Newton,0.07,TRUE,TRUE,FALSE,ID,-13.026,0.187,0.841,0.078
2,0.4,30,mean,FSlin,Gauss-Newton,0.07,TRUE,TRUE,FALSE,LS,-14.928,0.2,0.724,0.096
0,0.4,30,mean,FSlin,Gauss-Newton,0.07,TRUE,FALSE,TRUE,LT,-15.289,0.202,0.708,0.1
1,0.4,30,mean,FSlin,Gauss-Newton,0.07,TRUE,FALSE,TRUE,ID,-13.026,0.187,0.841,0.078
2,0.4,30,mean,FSlin,Gauss-Newton,0.07,TRUE,FALSE,TRUE,LS,-14.928,0.2,0.724,0.096
0,0.4,30,mean,FSlin,Gauss-Newton,0.07,TRUE,FALSE,FALSE,LT,-15.289,0.202,0.708,0.1
1,0.4,30,mean,FSlin,Gauss-Newton,0.07,TRUE,FALSE,FALSE,ID,-13.026,0.187,0.841,0.078
2,0.4,30,mean,FSlin,Gauss-Newton,0.07,TRUE,FALSE,FALSE,LS,-14.928,0.2,0.724,0.096
