,cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
2,0.2,30,FSlin,Gauss-Newton,0.2,True,False,False,LS,-18.054,0.216,0.422,0.144
0,0.2,30,FSlin,Gauss-Newton,0.2,False,True,True,LT,-15.895,0.209,0.53,0.13
1,0.2,30,FSlin,Gauss-Newton,0.2,False,True,True,ID,-13.28,0.193,0.649,0.112
2,0.2,30,FSlin,Gauss-Newton,0.2,False,True,True,LS,-15.811,0.207,0.544,0.126
0,0.2,30,FSlin,Gauss-Newton,0.2,False,True,False,LT,-15.895,0.209,0.53,0.13
1,0.2,30,FSlin,Gauss-Newton,0.2,False,True,False,ID,-13.28,0.193,0.649,0.112
2,0.2,30,FSlin,Gauss-Newton,0.2,False,True,False,LS,-15.811,0.207,0.544,0.126
0,0.2,30,FSlin,Gauss-Newton,0.2,False,False,True,LT,-15.895,0.209,0.53,0.13
1,0.2,30,FSlin,Gauss-Newton,0.2,False,False,True,ID,-13.28,0.193,0.649,0.112
2,0.2,30,FSlin,Gauss-Newton,0.2,False,False,True,LS,-15.811,0.207,0.544,0.126
0,0.2,30,FSlin,Gauss-Newton,0.2,False,False,False,LT,-15.895,0.209,0.53,0.13
1,0.2,30,FSlin,Gauss-Newton,0.2,False,False,False,ID,-13.28,0.193,0.649,0.112
2,0.2,30,FSlin,Gauss-Newton,0.2,False,False,False,LS,-15.811,0.207,0.544,0.126
0,0.2,30,FSlin,ROPE,0.01,True,True,True,LT,-16.912,0.211,-0.444,0.238
1,0.2,30,FSlin,ROPE,0.01,True,True,True,ID,-14.072,0.194,-0.406,0.234
2,0.2,30,FSlin,ROPE,0.01,True,True,True,LS,-15.996,0.206,-0.389,0.234
0,0.2,30,FSlin,ROPE,0.01,True,True,False,LT,-0.582,0.066,-0.068,0.201
1,0.2,30,FSlin,ROPE,0.01,True,True,False,ID,-2.352,0.094,-0.149,0.21
2,0.2,30,FSlin,ROPE,0.01,True,True,False,LS,-0.654,0.067,-0.096,0.203
0,0.2,30,FSlin,ROPE,0.01,True,False,True,LT,-15.439,0.207,-0.258,0.221
1,0.2,30,FSlin,ROPE,0.01,True,False,True,ID,-14.023,0.2,-0.336,0.224
2,0.2,30,FSlin,ROPE,0.01,True,False,True,LS,-14.732,0.202,-0.204,0.217
0,0.2,30,FSlin,ROPE,0.01,True,False,False,LT,-0.614,0.065,-0.079,0.204
1,0.2,30,FSlin,ROPE,0.01,True,False,False,ID,-2.041,0.09,-0.161,0.211
2,0.2,30,FSlin,ROPE,0.01,True,False,False,LS,-0.66,0.066,-0.118,0.208
0,0.2,30,FSlin,ROPE,0.01,False,True,True,LT,-13.378,0.187,-0.276,0.221
1,0.2,30,FSlin,ROPE,0.01,False,True,True,ID,-11.108,0.174,-0.209,0.21
2,0.2,30,FSlin,ROPE,0.01,False,True,True,LS,-12.084,0.181,-0.223,0.217
0,0.2,30,FSlin,ROPE,0.01,False,True,False,LT,-0.732,0.067,-0.074,0.2
1,0.2,30,FSlin,ROPE,0.01,False,True,False,ID,-1.796,0.085,-0.184,0.207
2,0.2,30,FSlin,ROPE,0.01,False,True,False,LS,-0.688,0.067,-0.11,0.202
0,0.2,30,FSlin,ROPE,0.01,False,False,True,LT,-16.348,0.205,-0.444,0.234
1,0.2,30,FSlin,ROPE,0.01,False,False,True,ID,-13.114,0.19,-0.272,0.224
2,0.2,30,FSlin,ROPE,0.01,False,False,True,LS,-15.343,0.2,-0.396,0.23
0,0.2,30,FSlin,ROPE,0.01,False,False,False,LT,-0.728,0.066,-0.105,0.202
1,0.2,30,FSlin,ROPE,0.01,False,False,False,ID,-2.859,0.1,-0.218,0.212
2,0.2,30,FSlin,ROPE,0.01,False,False,False,LS,-0.757,0.067,-0.128,0.204
0,0.2,30,FSlin,ROPE,0.07,True,True,True,LT,-16.73,0.212,-0.332,0.224
1,0.2,30,FSlin,ROPE,0.07,True,True,True,ID,-14.436,0.203,-0.274,0.222
2,0.2,30,FSlin,ROPE,0.07,True,True,True,LS,-15.952,0.206,-0.284,0.22
0,0.2,30,FSlin,ROPE,0.07,True,True,False,LT,-1.133,0.072,0.005,0.198
1,0.2,30,FSlin,ROPE,0.07,True,True,False,ID,-2.173,0.087,-0.12,0.206
2,0.2,30,FSlin,ROPE,0.07,True,True,False,LS,-1.154,0.072,-0.03,0.2
0,0.2,30,FSlin,ROPE,0.07,True,False,True,LT,-14.8,0.2,-0.06,0.206
1,0.2,30,FSlin,ROPE,0.07,True,False,True,ID,-13.874,0.196,-0.046,0.201
2,0.2,30,FSlin,ROPE,0.07,True,False,True,LS,-14.031,0.196,-0.013,0.202
0,0.2,30,FSlin,ROPE,0.07,True,False,False,LT,-1.099,0.075,-0.188,0.216
1,0.2,30,FSlin,ROPE,0.07,True,False,False,ID,-3.453,0.107,-0.394,0.223
2,0.2,30,FSlin,ROPE,0.07,True,False,False,LS,-1.171,0.077,-0.224,0.219
0,0.2,30,FSlin,ROPE,0.07,False,True,True,LT,-15.453,0.204,-0.416,0.241
1,0.2,30,FSlin,ROPE,0.07,False,True,True,ID,-13.203,0.19,-0.357,0.236
2,0.2,30,FSlin,ROPE,0.07,False,True,True,LS,-14.496,0.197,-0.37,0.236
0,0.2,30,FSlin,ROPE,0.07,False,True,False,LT,-1.346,0.077,-0.179,0.213
1,0.2,30,FSlin,ROPE,0.07,False,True,False,ID,-2.483,0.096,-0.27,0.222
2,0.2,30,FSlin,ROPE,0.07,False,True,False,LS,-1.418,0.078,-0.223,0.215
0,0.2,30,FSlin,ROPE,0.07,False,False,True,LT,-16.102,0.206,-0.316,0.231
1,0.2,30,FSlin,ROPE,0.07,False,False,True,ID,-13.034,0.192,-0.228,0.222
2,0.2,30,FSlin,ROPE,0.07,False,False,True,LS,-15.008,0.2,-0.26,0.225
0,0.2,30,FSlin,ROPE,0.07,False,False,False,LT,-1.203,0.073,-0.158,0.212
1,0.2,30,FSlin,ROPE,0.07,False,False,False,ID,-2.446,0.091,-0.287,0.214
2,0.2,30,FSlin,ROPE,0.07,False,False,False,LS,-1.181,0.072,-0.18,0.214
0,0.2,30,FSlin,ROPE,0.2,True,True,True,LT,-15.556,0.206,-0.28,0.219
1,0.2,30,FSlin,ROPE,0.2,True,True,True,ID,-14.034,0.195,-0.192,0.214
2,0.2,30,FSlin,ROPE,0.2,True,True,True,LS,-14.884,0.2,-0.234,0.214
0,0.2,30,FSlin,ROPE,0.2,True,True,False,LT,-0.884,0.07,-0.248,0.212
1,0.2,30,FSlin,ROPE,0.2,True,True,False,ID,-2.192,0.09,-0.28,0.22
2,0.2,30,FSlin,ROPE,0.2,True,True,False,LS,-0.846,0.071,-0.282,0.214
0,0.2,30,FSlin,ROPE,0.2,True,False,True,LT,-18.984,0.224,-0.601,0.24
1,0.2,30,FSlin,ROPE,0.2,True,False,True,ID,-15.722,0.209,-0.413,0.23
2,0.2,30,FSlin,ROPE,0.2,True,False,True,LS,-18.212,0.221,-0.506,0.236
0,0.2,30,FSlin,ROPE,0.2,True,False,False,LT,-0.22,0.056,0.046,0.186
1,0.2,30,FSlin,ROPE,0.2,True,False,False,ID,-1.666,0.083,-0.003,0.193
2,0.2,30,FSlin,ROPE,0.2,True,False,False,LS,-0.127,0.055,0.014,0.189
0,0.2,30,FSlin,ROPE,0.2,False,True,True,LT,-18.938,0.227,-0.394,0.231
1,0.2,30,FSlin,ROPE,0.2,False,True,True,ID,-15.232,0.206,-0.277,0.214
2,0.2,30,FSlin,ROPE,0.2,False,True,True,LS,-18.046,0.222,-0.34,0.226
0,0.2,30,FSlin,ROPE,0.2,False,True,False,LT,-1.113,0.073,-0.262,0.222
1,0.2,30,FSlin,ROPE,0.2,False,True,False,ID,-2.342,0.094,-0.376,0.228
2,0.2,30,FSlin,ROPE,0.2,False,True,False,LS,-1.087,0.074,-0.295,0.224
0,0.2,30,FSlin,ROPE,0.2,False,False,True,LT,-17.427,0.216,-0.576,0.242
1,0.2,30,FSlin,ROPE,0.2,False,False,True,ID,-17.054,0.218,-0.527,0.236
2,0.2,30,FSlin,ROPE,0.2,False,False,True,LS,-16.565,0.212,-0.543,0.238
0,0.2,30,FSlin,ROPE,0.2,False,False,False,LT,-0.912,0.07,-0.177,0.218
1,0.2,30,FSlin,ROPE,0.2,False,False,False,ID,-2.407,0.092,-0.296,0.22
2,0.2,30,FSlin,ROPE,0.2,False,False,False,LS,-0.841,0.069,-0.205,0.22
0,0.3,10,FSeq,Gauss-Newton,0.01,True,True,True,LT,-12.566,0.186,0.788,0.088
1,0.3,10,FSeq,Gauss-Newton,0.01,True,True,True,ID,-10.181,0.172,0.892,0.063
2,0.3,10,FSeq,Gauss-Newton,0.01,True,True,True,LS,-12.345,0.184,0.779,0.089
0,0.3,10,FSeq,Gauss-Newton,0.01,True,True,False,LT,-12.566,0.186,0.788,0.088
1,0.3,10,FSeq,Gauss-Newton,0.01,True,True,False,ID,-10.181,0.172,0.892,0.063
2,0.3,10,FSeq,Gauss-Newton,0.01,True,True,False,LS,-12.345,0.184,0.779,0.089
0,0.3,10,FSeq,Gauss-Newton,0.01,True,False,True,LT,-12.566,0.186,0.788,0.088
1,0.3,10,FSeq,Gauss-Newton,0.01,True,False,True,ID,-10.181,0.172,0.892,0.063
2,0.3,10,FSeq,Gauss-Newton,0.01,True,False,True,LS,-12.345,0.184,0.779,0.089
0,0.3,10,FSeq,Gauss-Newton,0.01,True,False,False,LT,-12.566,0.186,0.788,0.088
1,0.3,10,FSeq,Gauss-Newton,0.01,True,False,False,ID,-10.181,0.172,0.892,0.063
2,0.3,10,FSeq,Gauss-Newton,0.01,True,False,False,LS,-12.345,0.184,0.779,0.089
0,0.3,10,FSeq,Gauss-Newton,0.01,False,True,True,LT,-11.528,0.18,0.497,0.132
1,0.3,10,FSeq,Gauss-Newton,0.01,False,True,True,ID,-11.59,0.173,0.524,0.133
2,0.3,10,FSeq,Gauss-Newton,0.01,False,True,True,LS,-11.338,0.18,0.466,0.138
0,0.3,10,FSeq,Gauss-Newton,0.01,False,True,False,LT,-11.528,0.18,0.497,0.132
1,0.3,10,FSeq,Gauss-Newton,0.01,False,True,False,ID,-11.59,0.173,0.524,0.133
2,0.3,10,FSeq,Gauss-Newton,0.01,False,True,False,LS,-11.338,0.18,0.466,0.138
0,0.3,10,FSeq,Gauss-Newton,0.01,False,False,True,LT,-11.528,0.18,0.497,0.132
1,0.3,10,FSeq,Gauss-Newton,0.01,False,False,True,ID,-11.59,0.173,0.524,0.133
2,0.3,10,FSeq,Gauss-Newton,0.01,False,False,True,LS,-11.338,0.18,0.466,0.138
0,0.3,10,FSeq,Gauss-Newton,0.01,False,False,False,LT,-11.528,0.18,0.497,0.132
1,0.3,10,FSeq,Gauss-Newton,0.01,False,False,False,ID,-11.59,0.173,0.524,0.133
2,0.3,10,FSeq,Gauss-Newton,0.01,False,False,False,LS,-11.338,0.18,0.466,0.138
0,0.3,10,FSeq,Gauss-Newton,0.07,True,True,True,LT,-15.7,0.204,0.638,0.112
1,0.3,10,FSeq,Gauss-Newton,0.07,True,True,True,ID,-13.849,0.194,0.743,0.101
2,0.3,10,FSeq,Gauss-Newton,0.07,True,True,True,LS,-15.49,0.203,0.635,0.112
0,0.3,10,FSeq,Gauss-Newton,0.07,True,True,False,LT,-15.7,0.204,0.638,0.112
1,0.3,10,FSeq,Gauss-Newton,0.07,True,True,False,ID,-13.849,0.194,0.743,0.101
2,0.3,10,FSeq,Gauss-Newton,0.07,True,True,False,LS,-15.49,0.203,0.635,0.112
0,0.3,10,FSeq,Gauss-Newton,0.07,True,False,True,LT,-15.7,0.204,0.638,0.112
1,0.3,10,FSeq,Gauss-Newton,0.07,True,False,True,ID,-13.849,0.194,0.743,0.101
2,0.3,10,FSeq,Gauss-Newton,0.07,True,False,True,LS,-15.49,0.203,0.635,0.112
0,0.3,10,FSeq,Gauss-Newton,0.07,True,False,False,LT,-15.7,0.204,0.638,0.112
1,0.3,10,FSeq,Gauss-Newton,0.07,True,False,False,ID,-13.849,0.194,0.743,0.101
2,0.3,10,FSeq,Gauss-Newton,0.07,True,False,False,LS,-15.49,0.203,0.635,0.112
0,0.3,10,FSeq,Gauss-Newton,0.07,False,True,True,LT,-14.782,0.198,0.866,0.067
1,0.3,10,FSeq,Gauss-Newton,0.07,False,True,True,ID,-12.584,0.183,0.994,0.013
2,0.3,10,FSeq,Gauss-Newton,0.07,False,True,True,LS,-14.77,0.197,0.87,0.067
0,0.3,10,FSeq,Gauss-Newton,0.07,False,True,False,LT,-14.782,0.198,0.866,0.067
1,0.3,10,FSeq,Gauss-Newton,0.07,False,True,False,ID,-12.584,0.183,0.994,0.013
2,0.3,10,FSeq,Gauss-Newton,0.07,False,True,False,LS,-14.77,0.197,0.87,0.067
0,0.3,10,FSeq,Gauss-Newton,0.07,False,False,True,LT,-14.782,0.198,0.866,0.067
1,0.3,10,FSeq,Gauss-Newton,0.07,False,False,True,ID,-12.584,0.183,0.994,0.013
2,0.3,10,FSeq,Gauss-Newton,0.07,False,False,True,LS,-14.77,0.197,0.87,0.067
0,0.3,10,FSeq,Gauss-Newton,0.07,False,False,False,LT,-14.782,0.198,0.866,0.067
1,0.3,10,FSeq,Gauss-Newton,0.07,False,False,False,ID,-12.584,0.183,0.994,0.013
2,0.3,10,FSeq,Gauss-Newton,0.07,False,False,False,LS,-14.77,0.197,0.87,0.067
0,0.3,10,FSeq,Gauss-Newton,0.2,True,True,True,LT,-19.702,0.227,0.285,0.158
1,0.3,10,FSeq,Gauss-Newton,0.2,True,True,True,ID,-18.094,0.22,0.344,0.158
2,0.3,10,FSeq,Gauss-Newton,0.2,True,True,True,LS,-19.733,0.226,0.271,0.16
0,0.3,10,FSeq,Gauss-Newton,0.2,True,True,False,LT,-19.702,0.227,0.285,0.158
1,0.3,10,FSeq,Gauss-Newton,0.2,True,True,False,ID,-18.094,0.22,0.344,0.158
2,0.3,10,FSeq,Gauss-Newton,0.2,True,True,False,LS,-19.733,0.226,0.271,0.16
0,0.3,10,FSeq,Gauss-Newton,0.2,True,False,True,LT,-19.702,0.227,0.285,0.158
1,0.3,10,FSeq,Gauss-Newton,0.2,True,False,True,ID,-18.094,0.22,0.344,0.158
2,0.3,10,FSeq,Gauss-Newton,0.2,True,False,True,LS,-19.733,0.226,0.271,0.16
0,0.3,10,FSeq,Gauss-Newton,0.2,True,False,False,LT,-19.702,0.227,0.285,0.158
1,0.3,10,FSeq,Gauss-Newton,0.2,True,False,False,ID,-18.094,0.22,0.344,0.158
2,0.3,10,FSeq,Gauss-Newton,0.2,True,False,False,LS,-19.733,0.226,0.271,0.16
0,0.3,10,FSeq,Gauss-Newton,0.2,False,True,True,LT,-15.84,0.206,0.731,0.096
1,0.3,10,FSeq,Gauss-Newton,0.2,False,True,True,ID,-14.12,0.196,0.865,0.072
2,0.3,10,FSeq,Gauss-Newton,0.2,False,True,True,LS,-15.822,0.206,0.74,0.094
0,0.3,10,FSeq,Gauss-Newton,0.2,False,True,False,LT,-15.84,0.206,0.731,0.096
1,0.3,10,FSeq,Gauss-Newton,0.2,False,True,False,ID,-14.12,0.196,0.865,0.072
2,0.3,10,FSeq,Gauss-Newton,0.2,False,True,False,LS,-15.822,0.206,0.74,0.094
0,0.3,10,FSeq,Gauss-Newton,0.2,False,False,True,LT,-15.84,0.206,0.731,0.096
1,0.3,10,FSeq,Gauss-Newton,0.2,False,False,True,ID,-14.12,0.196,0.865,0.072
2,0.3,10,FSeq,Gauss-Newton,0.2,False,False,True,LS,-15.822,0.206,0.74,0.094
0,0.3,10,FSeq,Gauss-Newton,0.2,False,False,False,LT,-15.84,0.206,0.731,0.096
1,0.3,10,FSeq,Gauss-Newton,0.2,False,False,False,ID,-14.12,0.196,0.865,0.072
2,0.3,10,FSeq,Gauss-Newton,0.2,False,False,False,LS,-15.822,0.206,0.74,0.094
0,0.3,10,FSeq,ROPE,0.01,True,True,True,LT,-16.022,0.21,-0.192,0.214
1,0.3,10,FSeq,ROPE,0.01,True,True,True,ID,-15.341,0.208,-0.198,0.213
2,0.3,10,FSeq,ROPE,0.01,True,True,True,LS,-15.458,0.206,-0.144,0.209
0,0.3,10,FSeq,ROPE,0.01,True,True,False,LT,-0.921,0.07,-0.13,0.208
1,0.3,10,FSeq,ROPE,0.01,True,True,False,ID,-3.028,0.098,-0.28,0.22
2,0.3,10,FSeq,ROPE,0.01,True,True,False,LS,-1.014,0.072,-0.163,0.21
0,0.3,10,FSeq,ROPE,0.01,True,False,True,LT,-22.014,0.241,-0.662,0.251
1,0.3,10,FSeq,ROPE,0.01,True,False,True,ID,-17.576,0.221,-0.552,0.243
2,0.3,10,FSeq,ROPE,0.01,True,False,True,LS,-21.452,0.236,-0.604,0.247
0,0.3,10,FSeq,ROPE,0.01,True,False,False,LT,-1.297,0.078,-0.134,0.206
1,0.3,10,FSeq,ROPE,0.01,True,False,False,ID,-2.125,0.088,-0.19,0.207
2,0.3,10,FSeq,ROPE,0.01,True,False,False,LS,-1.382,0.079,-0.175,0.208
0,0.3,10,FSeq,ROPE,0.01,True,False,False,LT,-1.297,0.078,-0.134,0.206
1,0.3,10,FSeq,ROPE,0.01,True,False,False,ID,-2.125,0.088,-0.19,0.207
2,0.3,10,FSeq,ROPE,0.01,True,False,False,LS,-1.382,0.079,-0.175,0.208
0,0.3,10,FSeq,ROPE,0.01,False,True,False,LT,-0.832,0.069,-0.148,0.212
1,0.3,10,FSeq,ROPE,0.01,False,True,False,ID,-2.042,0.09,-0.274,0.216
2,0.3,10,FSeq,ROPE,0.01,False,True,False,LS,-0.766,0.067,-0.178,0.214
0,0.3,10,FSeq,ROPE,0.01,False,True,False,LT,-0.832,0.069,-0.148,0.212
1,0.3,10,FSeq,ROPE,0.01,False,True,False,ID,-2.042,0.09,-0.274,0.216
2,0.3,10,FSeq,ROPE,0.01,False,True,False,LS,-0.766,0.067,-0.178,0.214
0,0.3,10,FSeq,ROPE,0.01,False,False,False,LT,-0.9,0.074,-0.118,0.204
1,0.3,10,FSeq,ROPE,0.01,False,False,False,ID,-2.163,0.091,-0.171,0.212
2,0.3,10,FSeq,ROPE,0.01,False,False,False,LS,-1.1,0.076,-0.158,0.208
0,0.3,10,FSeq,ROPE,0.07,True,True,True,LT,-19.013,0.226,-0.605,0.246
1,0.3,10,FSeq,ROPE,0.07,True,True,True,ID,-15.936,0.21,-0.484,0.238
2,0.3,10,FSeq,ROPE,0.07,True,True,True,LS,-18.318,0.222,-0.554,0.242
0,0.3,10,FSeq,ROPE,0.07,True,True,False,LT,-0.784,0.068,-0.127,0.208
1,0.3,10,FSeq,ROPE,0.07,True,True,False,ID,-1.615,0.081,-0.2,0.21
2,0.3,10,FSeq,ROPE,0.07,True,True,False,LS,-0.858,0.07,-0.152,0.21
0,0.3,10,FSeq,ROPE,0.07,True,False,True,LT,-17.633,0.219,-0.579,0.248
1,0.3,10,FSeq,ROPE,0.07,True,False,True,ID,-13.797,0.205,-0.514,0.242
2,0.3,10,FSeq,ROPE,0.07,True,False,True,LS,-17.121,0.216,-0.529,0.244
0,0.3,10,FSeq,ROPE,0.07,True,False,False,LT,-0.201,0.058,-0.144,0.204
1,0.3,10,FSeq,ROPE,0.07,True,False,False,ID,-1.164,0.074,-0.207,0.212
2,0.3,10,FSeq,ROPE,0.07,True,False,False,LS,-0.148,0.057,-0.171,0.207
0,0.3,10,FSeq,ROPE,0.07,True,False,False,LT,-0.201,0.058,-0.144,0.204
1,0.3,10,FSeq,ROPE,0.07,True,False,False,ID,-1.164,0.074,-0.207,0.212
2,0.3,10,FSeq,ROPE,0.07,True,False,False,LS,-0.148,0.057,-0.171,0.207
0,0.3,10,FSeq,ROPE,0.07,False,True,False,LT,-0.924,0.068,-0.19,0.212
1,0.3,10,FSeq,ROPE,0.07,False,True,False,ID,-2.963,0.097,-0.33,0.218
2,0.3,10,FSeq,ROPE,0.07,False,True,False,LS,-0.832,0.067,-0.21,0.214
0,0.3,10,FSeq,ROPE,0.07,False,True,False,LT,-0.924,0.068,-0.19,0.212
1,0.3,10,FSeq,ROPE,0.07,False,True,False,ID,-2.963,0.097,-0.33,0.218
2,0.3,10,FSeq,ROPE,0.07,False,True,False,LS,-0.832,0.067,-0.21,0.214
0,0.3,10,FSeq,ROPE,0.07,False,False,False,LT,-2.072,0.09,-0.351,0.221
1,0.3,10,FSeq,ROPE,0.07,False,False,False,ID,-3.121,0.103,-0.325,0.222
2,0.3,10,FSeq,ROPE,0.07,False,False,False,LS,-1.88,0.087,-0.378,0.222
0,0.3,10,FSeq,ROPE,0.2,True,True,True,LT,-18.846,0.225,-0.143,0.212
1,0.3,10,FSeq,ROPE,0.2,True,True,True,ID,-15.474,0.208,-0.04,0.202
2,0.3,10,FSeq,ROPE,0.2,True,True,True,LS,-17.987,0.221,-0.082,0.207
0,0.3,10,FSeq,ROPE,0.2,True,True,False,LT,-0.48,0.061,-0.098,0.199
1,0.3,10,FSeq,ROPE,0.2,True,True,False,ID,-1.997,0.086,-0.185,0.208
2,0.3,10,FSeq,ROPE,0.2,True,True,False,LS,-0.612,0.064,-0.146,0.202
0,0.3,10,FSeq,ROPE,0.2,True,False,True,LT,-15.516,0.207,-0.444,0.234
1,0.3,10,FSeq,ROPE,0.2,True,False,True,ID,-12.938,0.196,-0.332,0.23
2,0.3,10,FSeq,ROPE,0.2,True,False,True,LS,-14.89,0.202,-0.398,0.23
0,0.3,10,FSeq,ROPE,0.2,True,False,False,LT,-0.954,0.072,-0.073,0.2
1,0.3,10,FSeq,ROPE,0.2,True,False,False,ID,-2.958,0.099,-0.216,0.212
2,0.3,10,FSeq,ROPE,0.2,True,False,False,LS,-0.993,0.074,-0.12,0.204
0,0.3,10,FSeq,ROPE,0.2,True,False,False,LT,-0.954,0.072,-0.073,0.2
1,0.3,10,FSeq,ROPE,0.2,True,False,False,ID,-2.958,0.099,-0.216,0.212
2,0.3,10,FSeq,ROPE,0.2,True,False,False,LS,-0.993,0.074,-0.12,0.204
0,0.3,10,FSeq,ROPE,0.2,False,True,False,LT,-0.778,0.066,-0.062,0.199
1,0.3,10,FSeq,ROPE,0.2,False,True,False,ID,-2.518,0.095,-0.136,0.21
2,0.3,10,FSeq,ROPE,0.2,False,True,False,LS,-0.848,0.068,-0.092,0.201
0,0.3,10,FSeq,ROPE,0.2,False,True,False,LT,-0.778,0.066,-0.062,0.199
1,0.3,10,FSeq,ROPE,0.2,False,True,False,ID,-2.518,0.095,-0.136,0.21
2,0.3,10,FSeq,ROPE,0.2,False,True,False,LS,-0.848,0.068,-0.092,0.201
0,0.3,10,FSeq,ROPE,0.2,False,False,False,LT,-1.276,0.078,-0.207,0.213
1,0.3,10,FSeq,ROPE,0.2,False,False,False,ID,-2.422,0.092,-0.24,0.222
2,0.3,10,FSeq,ROPE,0.2,False,False,False,LS,-1.289,0.077,-0.233,0.216
0,0.3,10,CS,Gauss-Newton,0.01,True,True,True,LT,-15.646,0.208,0.18,0.172
1,0.3,10,CS,Gauss-Newton,0.01,True,True,True,ID,-13.972,0.198,0.218,0.171
2,0.3,10,CS,Gauss-Newton,0.01,True,True,True,LS,-15.824,0.208,0.14,0.177
0,0.3,10,CS,Gauss-Newton,0.01,True,True,False,LT,-15.646,0.208,0.18,0.172
1,0.3,10,CS,Gauss-Newton,0.01,True,True,False,ID,-13.972,0.198,0.218,0.171
2,0.3,10,CS,Gauss-Newton,0.01,True,True,False,LS,-15.824,0.208,0.14,0.177
0,0.3,10,CS,Gauss-Newton,0.01,True,False,True,LT,-15.646,0.208,0.18,0.172
1,0.3,10,CS,Gauss-Newton,0.01,True,False,True,ID,-13.972,0.198,0.218,0.171
2,0.3,10,CS,Gauss-Newton,0.01,True,False,True,LS,-15.824,0.208,0.14,0.177
0,0.3,10,CS,Gauss-Newton,0.01,True,False,False,LT,-15.646,0.208,0.18,0.172
1,0.3,10,CS,Gauss-Newton,0.01,True,False,False,ID,-13.972,0.198,0.218,0.171
2,0.3,10,CS,Gauss-Newton,0.01,True,False,False,LS,-15.824,0.208,0.14,0.177
0,0.3,10,CS,Gauss-Newton,0.01,False,True,True,LT,-22.454,0.25,-1.035,0.278
1,0.3,10,CS,Gauss-Newton,0.01,False,True,True,ID,-22.78,0.248,-0.905,0.277
2,0.3,10,CS,Gauss-Newton,0.01,False,True,True,LS,-22.393,0.25,-1.058,0.281
0,0.3,10,CS,Gauss-Newton,0.01,False,True,False,LT,-22.454,0.25,-1.035,0.278
1,0.3,10,CS,Gauss-Newton,0.01,False,True,False,ID,-22.78,0.248,-0.905,0.277
2,0.3,10,CS,Gauss-Newton,0.01,False,True,False,LS,-22.393,0.25,-1.058,0.281
0,0.3,10,CS,Gauss-Newton,0.01,False,False,True,LT,-22.454,0.25,-1.035,0.278
1,0.3,10,CS,Gauss-Newton,0.01,False,False,True,ID,-22.78,0.248,-0.905,0.277
2,0.3,10,CS,Gauss-Newton,0.01,False,False,True,LS,-22.393,0.25,-1.058,0.281
0,0.3,10,CS,Gauss-Newton,0.01,False,False,False,LT,-22.454,0.25,-1.035,0.278
1,0.3,10,CS,Gauss-Newton,0.01,False,False,False,ID,-22.78,0.248,-0.905,0.277
2,0.3,10,CS,Gauss-Newton,0.01,False,False,False,LS,-22.393,0.25,-1.058,0.281
0,0.3,10,CS,Gauss-Newton,0.07,True,True,True,LT,-16.24,0.204,0.482,0.137
1,0.3,10,CS,Gauss-Newton,0.07,True,True,True,ID,-14.047,0.193,0.563,0.129
2,0.3,10,CS,Gauss-Newton,0.07,True,True,True,LS,-16.199,0.204,0.455,0.14
0,0.3,10,CS,Gauss-Newton,0.07,True,True,False,LT,-16.24,0.204,0.482,0.137
1,0.3,10,CS,Gauss-Newton,0.07,True,True,False,ID,-14.047,0.193,0.563,0.129
2,0.3,10,CS,Gauss-Newton,0.07,True,True,False,LS,-16.199,0.204,0.455,0.14
0,0.3,10,CS,Gauss-Newton,0.07,True,False,True,LT,-16.24,0.204,0.482,0.137
1,0.3,10,CS,Gauss-Newton,0.07,True,False,True,ID,-14.047,0.193,0.563,0.129
2,0.3,10,CS,Gauss-Newton,0.07,True,False,True,LS,-16.199,0.204,0.455,0.14
0,0.3,10,CS,Gauss-Newton,0.07,True,False,False,LT,-16.24,0.204,0.482,0.137
1,0.3,10,CS,Gauss-Newton,0.07,True,False,False,ID,-14.047,0.193,0.563,0.129
2,0.3,10,CS,Gauss-Newton,0.07,True,False,False,LS,-16.199,0.204,0.455,0.14
0,0.3,10,CS,Gauss-Newton,0.07,False,True,True,LT,-16.536,0.206,0.332,0.16
1,0.3,10,CS,Gauss-Newton,0.07,False,True,True,ID,-14.464,0.197,0.392,0.152
2,0.3,10,CS,Gauss-Newton,0.07,False,True,True,LS,-16.644,0.207,0.3,0.164
0,0.3,10,CS,Gauss-Newton,0.07,False,True,False,LT,-16.536,0.206,0.332,0.16
1,0.3,10,CS,Gauss-Newton,0.07,False,True,False,ID,-14.464,0.197,0.392,0.152
2,0.3,10,CS,Gauss-Newton,0.07,False,True,False,LS,-16.644,0.207,0.3,0.164
0,0.3,10,CS,Gauss-Newton,0.07,False,False,True,LT,-16.536,0.206,0.332,0.16
1,0.3,10,CS,Gauss-Newton,0.07,False,False,True,ID,-14.464,0.197,0.392,0.152
2,0.3,10,CS,Gauss-Newton,0.07,False,False,True,LS,-16.644,0.207,0.3,0.164
0,0.3,10,CS,Gauss-Newton,0.07,False,False,False,LT,-16.536,0.206,0.332,0.16
1,0.3,10,CS,Gauss-Newton,0.07,False,False,False,ID,-14.464,0.197,0.392,0.152
2,0.3,10,CS,Gauss-Newton,0.07,False,False,False,LS,-16.644,0.207,0.3,0.164
0,0.3,10,CS,Gauss-Newton,0.2,True,True,True,LT,-18.974,0.22,0.281,0.16
