,Extract,Samples loc.,Interface,Forward model,Min. method,Alpha,Remove coil,Start avg.,Constrain,Det. approach,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
1,2.5,closest,observed,CS,Gauss-Newton,0.01,TRUE,FALSE,FALSE,ID,-22.878,0.249,0.221,0.226,-1.002,0.279,0.9560467
2,2.5,closest,observed,CS,Gauss-Newton,0.01,TRUE,FALSE,FALSE,LS,-22.074,0.249,0.224,0.222,-1.112,0.284,0.9560467
0,2.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,TRUE,TRUE,LT,-22.14,0.248,0.222,0.207,-1.044,0.28,0.951421562
1,2.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,TRUE,TRUE,ID,-22.66,0.248,0.219,0.214,-0.938,0.279,0.951421562
2,2.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,TRUE,TRUE,LS,-22.108,0.248,0.223,0.21,-1.084,0.283,0.951421562
0,2.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,TRUE,FALSE,LT,-22.14,0.248,0.222,0.207,-1.044,0.28,0.951421562
1,2.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,TRUE,FALSE,ID,-22.66,0.248,0.219,0.214,-0.938,0.279,0.951421562
2,2.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,TRUE,FALSE,LS,-22.108,0.248,0.223,0.21,-1.084,0.283,0.951421562
0,2.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,FALSE,TRUE,LT,-22.14,0.248,0.222,0.207,-1.044,0.28,0.951421562
1,2.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,FALSE,TRUE,ID,-22.66,0.248,0.219,0.214,-0.938,0.279,0.951421562
2,2.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,FALSE,TRUE,LS,-22.108,0.248,0.223,0.21,-1.084,0.283,0.951421562
0,2.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,FALSE,FALSE,LT,-22.14,0.248,0.222,0.207,-1.044,0.28,0.951421562
1,2.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,FALSE,FALSE,ID,-22.66,0.248,0.219,0.214,-0.938,0.279,0.951421562
2,2.5,closest,observed,CS,Gauss-Newton,0.01,FALSE,FALSE,FALSE,LS,-22.108,0.248,0.223,0.21,-1.084,0.283,0.951421562
0,2.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,TRUE,TRUE,LT,-15.301,0.2,0.172,0.136,0.432,0.148,0.920491291
1,2.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,TRUE,TRUE,ID,-13.164,0.19,0.17,0.13,0.458,0.142,0.920491291
2,2.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,TRUE,TRUE,LS,-15.512,0.201,0.173,0.136,0.394,0.154,0.920491291
0,2.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,TRUE,FALSE,LT,-15.301,0.2,0.172,0.136,0.432,0.148,0.920491291
1,2.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,TRUE,FALSE,ID,-13.164,0.19,0.17,0.13,0.458,0.142,0.920491291
2,2.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,TRUE,FALSE,LS,-15.512,0.201,0.173,0.136,0.394,0.154,0.920491291
0,2.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,FALSE,TRUE,LT,-15.301,0.2,0.172,0.136,0.432,0.148,0.920491291
1,2.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,FALSE,TRUE,ID,-13.164,0.19,0.17,0.13,0.458,0.142,0.920491291
2,2.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,FALSE,TRUE,LS,-15.512,0.201,0.173,0.136,0.394,0.154,0.920491291
0,2.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,FALSE,FALSE,LT,-15.301,0.2,0.172,0.136,0.432,0.148,0.920491291
1,2.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,FALSE,FALSE,ID,-13.164,0.19,0.17,0.13,0.458,0.142,0.920491291
2,2.5,closest,observed,CS,Gauss-Newton,0.07,TRUE,FALSE,FALSE,LS,-15.512,0.201,0.173,0.136,0.394,0.154,0.920491291
0,2.5,closest,observed,CS,Gauss-Newton,0.07,FALSE,TRUE,TRUE,LT,-16.087,0.204,0.176,0.138,0.311,0.16,0.918914185
1,2.5,closest,observed,CS,Gauss-Newton,0.07,FALSE,TRUE,TRUE,ID,-14.246,0.196,0.176,0.13,0.358,0.157,0.918914185
2,2.5,closest,observed,CS,Gauss-Newton,0.07,FALSE,TRUE,TRUE,LS,-16.329,0.204,0.178,0.139,0.274,0.167,0.918914185
0,2.5,closest,observed,CS,Gauss-Newton,0.07,FALSE,TRUE,FALSE,LT,-16.087,0.204,0.176,0.138,0.311,0.16,0.918914185
1,2.5,closest,observed,CS,Gauss-Newton,0.07,FALSE,TRUE,FALSE,ID,-14.246,0.196,0.176,0.13,0.358,0.157,0.918914185
2,2.5,closest,observed,CS,Gauss-Newton,0.07,FALSE,TRUE,FALSE,LS,-16.329,0.204,0.178,0.139,0.274,0.167,0.918914185
0,2.5,closest,observed,CS,Gauss-Newton,0.07,FALSE,FALSE,TRUE,LT,-16.087,0.204,0.176,0.138,0.311,0.16,0.918914185
1,2.5,closest,observed,CS,Gauss-Newton,0.07,FALSE,FALSE,TRUE,ID,-14.246,0.196,0.176,0.13,0.358,0.157,0.918914185
2,2.5,closest,observed,CS,Gauss-Newton,0.07,FALSE,FALSE,TRUE,LS,-16.329,0.204,0.178,0.139,0.274,0.167,0.918914185
0,2.5,closest,observed,CS,Gauss-Newton,0.07,FALSE,FALSE,FALSE,LT,-16.087,0.204,0.176,0.138,0.311,0.16,0.918914185
1,2.5,closest,observed,CS,Gauss-Newton,0.07,FALSE,FALSE,FALSE,ID,-14.246,0.196,0.176,0.13,0.358,0.157,0.918914185
2,2.5,closest,observed,CS,Gauss-Newton,0.07,FALSE,FALSE,FALSE,LS,-16.329,0.204,0.178,0.139,0.274,0.167,0.918914185
0,2.5,closest,observed,CS,Gauss-Newton,0.2,TRUE,TRUE,TRUE,LT,-17.465,0.21,0.184,0.128,0.379,0.148,0.855437257
1,2.5,closest,observed,CS,Gauss-Newton,0.2,TRUE,TRUE,TRUE,ID,-15.496,0.204,0.18,0.119,0.469,0.142,0.855437257
2,2.5,closest,observed,CS,Gauss-Newton,0.2,TRUE,TRUE,TRUE,LS,-17.474,0.21,0.184,0.128,0.36,0.15,0.855437257
0,2.5,closest,observed,CS,Gauss-Newton,0.2,TRUE,TRUE,FALSE,LT,-17.465,0.21,0.184,0.128,0.379,0.148,0.855437257
1,2.5,closest,observed,CS,Gauss-Newton,0.2,TRUE,TRUE,FALSE,ID,-15.496,0.204,0.18,0.119,0.469,0.142,0.855437257
2,2.5,closest,observed,CS,Gauss-Newton,0.2,TRUE,TRUE,FALSE,LS,-17.474,0.21,0.184,0.128,0.36,0.15,0.855437257
0,2.5,closest,observed,CS,Gauss-Newton,0.2,TRUE,FALSE,TRUE,LT,-17.465,0.21,0.184,0.128,0.379,0.148,0.855437257
1,2.5,closest,observed,CS,Gauss-Newton,0.2,TRUE,FALSE,TRUE,ID,-15.496,0.204,0.18,0.119,0.469,0.142,0.855437257
2,2.5,closest,observed,CS,Gauss-Newton,0.2,TRUE,FALSE,TRUE,LS,-17.474,0.21,0.184,0.128,0.36,0.15,0.855437257
0,2.5,closest,observed,CS,Gauss-Newton,0.2,TRUE,FALSE,FALSE,LT,-17.465,0.21,0.184,0.128,0.379,0.148,0.855437257
1,2.5,closest,observed,CS,Gauss-Newton,0.2,TRUE,FALSE,FALSE,ID,-15.496,0.204,0.18,0.119,0.469,0.142,0.855437257
2,2.5,closest,observed,CS,Gauss-Newton,0.2,TRUE,FALSE,FALSE,LS,-17.474,0.21,0.184,0.128,0.36,0.15,0.855437257
0,2.5,closest,observed,CS,Gauss-Newton,0.2,FALSE,TRUE,TRUE,LT,-16.858,0.206,0.174,0.13,0.431,0.144,0.86711298
1,2.5,closest,observed,CS,Gauss-Newton,0.2,FALSE,TRUE,TRUE,ID,-14.662,0.198,0.174,0.124,0.514,0.137,0.86711298
2,2.5,closest,observed,CS,Gauss-Newton,0.2,FALSE,TRUE,TRUE,LS,-17.01,0.207,0.175,0.13,0.414,0.148,0.86711298
0,2.5,closest,observed,CS,Gauss-Newton,0.2,FALSE,TRUE,FALSE,LT,-16.858,0.206,0.174,0.13,0.431,0.144,0.86711298
1,2.5,closest,observed,CS,Gauss-Newton,0.2,FALSE,TRUE,FALSE,ID,-14.662,0.198,0.174,0.124,0.514,0.137,0.86711298
2,2.5,closest,observed,CS,Gauss-Newton,0.2,FALSE,TRUE,FALSE,LS,-17.01,0.207,0.175,0.13,0.414,0.148,0.86711298
0,2.5,closest,observed,CS,Gauss-Newton,0.2,FALSE,FALSE,TRUE,LT,-16.858,0.206,0.174,0.13,0.431,0.144,0.86711298
1,2.5,closest,observed,CS,Gauss-Newton,0.2,FALSE,FALSE,TRUE,ID,-14.662,0.198,0.174,0.124,0.514,0.137,0.86711298
2,2.5,closest,observed,CS,Gauss-Newton,0.2,FALSE,FALSE,TRUE,LS,-17.01,0.207,0.175,0.13,0.414,0.148,0.86711298
0,2.5,closest,observed,CS,Gauss-Newton,0.2,FALSE,FALSE,FALSE,LT,-16.858,0.206,0.174,0.13,0.431,0.144,0.86711298
1,2.5,closest,observed,CS,Gauss-Newton,0.2,FALSE,FALSE,FALSE,ID,-14.662,0.198,0.174,0.124,0.514,0.137,0.86711298
2,2.5,closest,observed,CS,Gauss-Newton,0.2,FALSE,FALSE,FALSE,LS,-17.01,0.207,0.175,0.13,0.414,0.148,0.86711298
0,2.5,closest,observed,CS,ROPE,0.01,TRUE,TRUE,TRUE,LT,-11.248,0.176,0.139,0.145,-0.306,0.212,0.88187111
1,2.5,closest,observed,CS,ROPE,0.01,TRUE,TRUE,TRUE,ID,-9.151,0.167,0.132,0.138,-0.126,0.206,0.88187111
2,2.5,closest,observed,CS,ROPE,0.01,TRUE,TRUE,TRUE,LS,-10.482,0.172,0.134,0.139,-0.27,0.208,0.88187111
0,2.5,closest,observed,CS,ROPE,0.01,TRUE,TRUE,FALSE,LT,,,,,,,
1,2.5,closest,observed,CS,ROPE,0.01,TRUE,TRUE,FALSE,ID,,,,,,,
2,2.5,closest,observed,CS,ROPE,0.01,TRUE,TRUE,FALSE,LS,,,,,,,
0,2.5,closest,observed,CS,ROPE,0.01,TRUE,FALSE,TRUE,LT,-12.125,0.188,0.152,0.156,-0.418,0.226,0.880120039
1,2.5,closest,observed,CS,ROPE,0.01,TRUE,FALSE,TRUE,ID,-10.114,0.174,0.144,0.144,-0.328,0.222,0.880120039
2,2.5,closest,observed,CS,ROPE,0.01,TRUE,FALSE,TRUE,LS,-11.494,0.184,0.148,0.149,-0.406,0.224,0.880120039
0,2.5,closest,observed,CS,ROPE,0.01,TRUE,FALSE,FALSE,LT,,,,,,,
1,2.5,closest,observed,CS,ROPE,0.01,TRUE,FALSE,FALSE,ID,,,,,,,
2,2.5,closest,observed,CS,ROPE,0.01,TRUE,FALSE,FALSE,LS,,,,,,,
0,2.5,closest,observed,CS,ROPE,0.01,FALSE,TRUE,TRUE,LT,-12.421,0.185,0.157,0.158,-0.123,0.207,0.871635588
1,2.5,closest,observed,CS,ROPE,0.01,FALSE,TRUE,TRUE,ID,-13.272,0.185,0.142,0.158,-0.14,0.203,0.871635588
2,2.5,closest,observed,CS,ROPE,0.01,FALSE,TRUE,TRUE,LS,-11.87,0.18,0.152,0.152,-0.083,0.202,0.871635588
0,2.5,closest,observed,CS,ROPE,0.01,FALSE,TRUE,FALSE,LT,,,,,,,
1,2.5,closest,observed,CS,ROPE,0.01,FALSE,TRUE,FALSE,ID,,,,,,,
2,2.5,closest,observed,CS,ROPE,0.01,FALSE,TRUE,FALSE,LS,,,,,,,
0,2.5,closest,observed,CS,ROPE,0.01,FALSE,FALSE,TRUE,LT,-13.325,0.192,0.154,0.156,-0.264,0.218,0.828338575
1,2.5,closest,observed,CS,ROPE,0.01,FALSE,FALSE,TRUE,ID,-11.556,0.184,0.146,0.15,-0.241,0.217,0.828338575
2,2.5,closest,observed,CS,ROPE,0.01,FALSE,FALSE,TRUE,LS,-12.597,0.186,0.15,0.15,-0.222,0.215,0.828338575
0,2.5,closest,observed,CS,ROPE,0.01,FALSE,FALSE,FALSE,LT,,,,,,,
1,2.5,closest,observed,CS,ROPE,0.01,FALSE,FALSE,FALSE,ID,,,,,,,
2,2.5,closest,observed,CS,ROPE,0.01,FALSE,FALSE,FALSE,LS,,,,,,,
0,2.5,closest,observed,CS,ROPE,0.07,TRUE,TRUE,TRUE,LT,-14.493,0.198,0.16,0.157,-0.246,0.211,0.866237193
1,2.5,closest,observed,CS,ROPE,0.07,TRUE,TRUE,TRUE,ID,-11.722,0.186,0.145,0.145,-0.163,0.212,0.866237193
2,2.5,closest,observed,CS,ROPE,0.07,TRUE,TRUE,TRUE,LS,-13.665,0.194,0.154,0.15,-0.174,0.207,0.866237193
0,2.5,closest,observed,CS,ROPE,0.07,TRUE,TRUE,FALSE,LT,,,,,,,
1,2.5,closest,observed,CS,ROPE,0.07,TRUE,TRUE,FALSE,ID,,,,,,,
2,2.5,closest,observed,CS,ROPE,0.07,TRUE,TRUE,FALSE,LS,,,,,,,
0,2.5,closest,observed,CS,ROPE,0.07,TRUE,FALSE,TRUE,LT,-13.072,0.19,0.158,0.161,-0.185,0.211,0.887501569
1,2.5,closest,observed,CS,ROPE,0.07,TRUE,FALSE,TRUE,ID,-10.343,0.173,0.145,0.147,-0.11,0.206,0.887501569
2,2.5,closest,observed,CS,ROPE,0.07,TRUE,FALSE,TRUE,LS,-12.194,0.184,0.151,0.154,-0.147,0.207,0.887501569
0,2.5,closest,observed,CS,ROPE,0.07,TRUE,FALSE,FALSE,LT,,,,,,,
1,2.5,closest,observed,CS,ROPE,0.07,TRUE,FALSE,FALSE,ID,,,,,,,
2,2.5,closest,observed,CS,ROPE,0.07,TRUE,FALSE,FALSE,LS,,,,,,,
0,2.5,closest,observed,CS,ROPE,0.07,FALSE,TRUE,TRUE,LT,-12.24,0.185,0.152,0.157,-0.128,0.21,0.855889437
1,2.5,closest,observed,CS,ROPE,0.07,FALSE,TRUE,TRUE,ID,-10.317,0.17,0.133,0.15,-0.112,0.205,0.855889437
2,2.5,closest,observed,CS,ROPE,0.07,FALSE,TRUE,TRUE,LS,-11.134,0.178,0.146,0.149,-0.088,0.208,0.855889437
0,2.5,closest,observed,CS,ROPE,0.07,FALSE,TRUE,FALSE,LT,,,,,,,
1,2.5,closest,observed,CS,ROPE,0.07,FALSE,TRUE,FALSE,ID,,,,,,,
2,2.5,closest,observed,CS,ROPE,0.07,FALSE,TRUE,FALSE,LS,,,,,,,
0,2.5,closest,observed,CS,ROPE,0.07,FALSE,FALSE,TRUE,LT,-12.621,0.188,0.142,0.158,-0.152,0.206,0.848640663
1,2.5,closest,observed,CS,ROPE,0.07,FALSE,FALSE,TRUE,ID,-10.338,0.167,0.122,0.14,0.039,0.194,0.848640663
2,2.5,closest,observed,CS,ROPE,0.07,FALSE,FALSE,TRUE,LS,-12.183,0.184,0.138,0.153,-0.13,0.201,0.848640663
0,2.5,closest,observed,CS,ROPE,0.07,FALSE,FALSE,FALSE,LT,,,,,,,
1,2.5,closest,observed,CS,ROPE,0.07,FALSE,FALSE,FALSE,ID,,,,,,,
2,2.5,closest,observed,CS,ROPE,0.07,FALSE,FALSE,FALSE,LS,,,,,,,
0,2.5,closest,observed,CS,ROPE,0.2,TRUE,TRUE,TRUE,LT,-11.152,0.176,0.144,0.143,-0.139,0.212,0.834745513
1,2.5,closest,observed,CS,ROPE,0.2,TRUE,TRUE,TRUE,ID,-9.454,0.168,0.129,0.132,-0.076,0.202,0.834745513
2,2.5,closest,observed,CS,ROPE,0.2,TRUE,TRUE,TRUE,LS,-10.418,0.171,0.14,0.138,-0.1,0.208,0.834745513
0,2.5,closest,observed,CS,ROPE,0.2,TRUE,TRUE,FALSE,LT,,,,,,,
1,2.5,closest,observed,CS,ROPE,0.2,TRUE,TRUE,FALSE,ID,,,,,,,
2,2.5,closest,observed,CS,ROPE,0.2,TRUE,TRUE,FALSE,LS,,,,,,,
0,2.5,closest,observed,CS,ROPE,0.2,TRUE,FALSE,TRUE,LT,-13.389,0.196,0.167,0.164,-0.304,0.216,0.853980464
1,2.5,closest,observed,CS,ROPE,0.2,TRUE,FALSE,TRUE,ID,-10.526,0.179,0.142,0.153,-0.176,0.212,0.853980464
2,2.5,closest,observed,CS,ROPE,0.2,TRUE,FALSE,TRUE,LS,-12.773,0.192,0.161,0.158,-0.275,0.212,0.853980464
0,2.5,closest,observed,CS,ROPE,0.2,TRUE,FALSE,FALSE,LT,,,,,,,
1,2.5,closest,observed,CS,ROPE,0.2,TRUE,FALSE,FALSE,ID,,,,,,,
2,2.5,closest,observed,CS,ROPE,0.2,TRUE,FALSE,FALSE,LS,,,,,,,
0,2.5,closest,observed,CS,ROPE,0.2,FALSE,TRUE,TRUE,LT,-11.262,0.178,0.147,0.138,-0.344,0.228,0.788471867
1,2.5,closest,observed,CS,ROPE,0.2,FALSE,TRUE,TRUE,ID,-10.26,0.175,0.13,0.142,-0.318,0.226,0.788471867
2,2.5,closest,observed,CS,ROPE,0.2,FALSE,TRUE,TRUE,LS,-10.258,0.171,0.14,0.13,-0.286,0.222,0.788471867
0,2.5,closest,observed,CS,ROPE,0.2,FALSE,TRUE,FALSE,LT,,,,,,,
1,2.5,closest,observed,CS,ROPE,0.2,FALSE,TRUE,FALSE,ID,,,,,,,
2,2.5,closest,observed,CS,ROPE,0.2,FALSE,TRUE,FALSE,LS,,,,,,,
0,2.5,closest,observed,CS,ROPE,0.2,FALSE,FALSE,TRUE,LT,-15.625,0.212,0.173,0.156,-0.493,0.23,0.800471402
1,2.5,closest,observed,CS,ROPE,0.2,FALSE,FALSE,TRUE,ID,-12.277,0.187,0.149,0.14,-0.318,0.218,0.800471402
2,2.5,closest,observed,CS,ROPE,0.2,FALSE,FALSE,TRUE,LS,-15.072,0.208,0.17,0.15,-0.456,0.228,0.800471402
0,2.5,closest,observed,CS,ROPE,0.2,FALSE,FALSE,FALSE,LT,,,,,,,
1,2.5,closest,observed,CS,ROPE,0.2,FALSE,FALSE,FALSE,ID,,,,,,,
2,2.5,closest,observed,CS,ROPE,0.2,FALSE,FALSE,FALSE,LS,,,,,,,
0,2.5,closest,observed,FSlin,Gauss-Newton,0.01,TRUE,TRUE,TRUE,LT,-24.242,0.256,0.232,0.238,-1.944,0.339,0.550786476
1,2.5,closest,observed,FSlin,Gauss-Newton,0.01,TRUE,TRUE,TRUE,ID,-24.034,0.254,0.23,0.24,-1.92,0.336,0.550786476
2,2.5,closest,observed,FSlin,Gauss-Newton,0.01,TRUE,TRUE,TRUE,LS,-24.326,0.255,0.231,0.24,-1.942,0.338,0.550786476
0,2.5,closest,observed,FSlin,Gauss-Newton,0.01,TRUE,TRUE,FALSE,LT,-24.242,0.256,0.232,0.238,-1.944,0.339,0.550786476
1,2.5,closest,observed,FSlin,Gauss-Newton,0.01,TRUE,TRUE,FALSE,ID,-24.034,0.254,0.23,0.24,-1.92,0.336,0.550786476
2,2.5,closest,observed,FSlin,Gauss-Newton,0.01,TRUE,TRUE,FALSE,LS,-24.326,0.255,0.231,0.24,-1.942,0.338,0.550786476
0,2.5,closest,observed,FSlin,Gauss-Newton,0.01,TRUE,FALSE,TRUE,LT,-21.405,0.236,0.214,0.248,-1.676,0.322,0.183583549
1,2.5,closest,observed,FSlin,Gauss-Newton,0.01,TRUE,FALSE,TRUE,ID,-22.095,0.242,0.226,0.254,-1.764,0.327,0.183583549
2,2.5,closest,observed,FSlin,Gauss-Newton,0.01,TRUE,FALSE,TRUE,LS,-22.018,0.24,0.218,0.252,-1.756,0.326,0.183583549
0,2.5,closest,observed,FSlin,Gauss-Newton,0.01,TRUE,FALSE,FALSE,LT,-21.405,0.236,0.214,0.248,-1.676,0.322,0.183583549
1,2.5,closest,observed,FSlin,Gauss-Newton,0.01,TRUE,FALSE,FALSE,ID,-22.095,0.242,0.226,0.254,-1.764,0.327,0.183583549
2,2.5,closest,observed,FSlin,Gauss-Newton,0.01,TRUE,FALSE,FALSE,LS,-22.018,0.24,0.218,0.252,-1.756,0.326,0.183583549
0,2.5,closest,observed,FSlin,Gauss-Newton,0.01,FALSE,TRUE,TRUE,LT,-25.102,0.256,0.226,0.257,-2.295,0.354,0.634744594
1,2.5,closest,observed,FSlin,Gauss-Newton,0.01,FALSE,TRUE,TRUE,ID,-25.737,0.258,0.232,0.256,-2.294,0.357,0.634744594
2,2.5,closest,observed,FSlin,Gauss-Newton,0.01,FALSE,TRUE,TRUE,LS,-25.42,0.257,0.229,0.258,-2.322,0.356,0.634744594
0,2.5,closest,observed,FSlin,Gauss-Newton,0.01,FALSE,TRUE,FALSE,LT,-25.102,0.256,0.226,0.257,-2.295,0.354,0.634744594
1,2.5,closest,observed,FSlin,Gauss-Newton,0.01,FALSE,TRUE,FALSE,ID,-25.737,0.258,0.232,0.256,-2.294,0.357,0.634744594
2,2.5,closest,observed,FSlin,Gauss-Newton,0.01,FALSE,TRUE,FALSE,LS,-25.42,0.257,0.229,0.258,-2.322,0.356,0.634744594
0,2.5,closest,observed,FSlin,Gauss-Newton,0.01,FALSE,FALSE,TRUE,LT,-25.377,0.254,0.238,0.265,-2.048,0.34,0.295602231
1,2.5,closest,observed,FSlin,Gauss-Newton,0.01,FALSE,FALSE,TRUE,ID,-25.369,0.258,0.246,0.27,-2.264,0.347,0.295602231
2,2.5,closest,observed,FSlin,Gauss-Newton,0.01,FALSE,FALSE,TRUE,LS,-26.234,0.258,0.244,0.27,-2.138,0.344,0.295602231
0,2.5,closest,observed,FSlin,Gauss-Newton,0.01,FALSE,FALSE,FALSE,LT,-25.377,0.254,0.238,0.265,-2.048,0.34,0.295602231
1,2.5,closest,observed,FSlin,Gauss-Newton,0.01,FALSE,FALSE,FALSE,ID,-25.369,0.258,0.246,0.27,-2.264,0.347,0.295602231
2,2.5,closest,observed,FSlin,Gauss-Newton,0.01,FALSE,FALSE,FALSE,LS,-26.234,0.258,0.244,0.27,-2.138,0.344,0.295602231
0,2.5,closest,observed,FSlin,Gauss-Newton,0.07,TRUE,TRUE,TRUE,LT,-19.679,0.236,0.21,0.184,-0.691,0.253,0.448714038
1,2.5,closest,observed,FSlin,Gauss-Newton,0.07,TRUE,TRUE,TRUE,ID,-20.137,0.23,0.198,0.193,-0.695,0.253,0.448714038
2,2.5,closest,observed,FSlin,Gauss-Newton,0.07,TRUE,TRUE,TRUE,LS,-19.637,0.234,0.208,0.182,-0.704,0.254,0.448714038
0,2.5,closest,observed,FSlin,Gauss-Newton,0.07,TRUE,TRUE,FALSE,LT,-19.679,0.236,0.21,0.184,-0.691,0.253,0.448714038
1,2.5,closest,observed,FSlin,Gauss-Newton,0.07,TRUE,TRUE,FALSE,ID,-20.137,0.23,0.198,0.193,-0.695,0.253,0.448714038
2,2.5,closest,observed,FSlin,Gauss-Newton,0.07,TRUE,TRUE,FALSE,LS,-19.637,0.234,0.208,0.182,-0.704,0.254,0.448714038
0,2.5,closest,observed,FSlin,Gauss-Newton,0.07,TRUE,FALSE,TRUE,LT,-18.312,0.226,0.195,0.227,-0.02,0.197,0.236811302
1,2.5,closest,observed,FSlin,Gauss-Newton,0.07,TRUE,FALSE,TRUE,ID,-17.947,0.223,0.2,0.231,-0.024,0.192,0.236811302
2,2.5,closest,observed,FSlin,Gauss-Newton,0.07,TRUE,FALSE,TRUE,LS,-18.216,0.226,0.197,0.225,-0.016,0.198,0.236811302
0,2.5,closest,observed,FSlin,Gauss-Newton,0.07,TRUE,FALSE,FALSE,LT,-18.312,0.226,0.195,0.227,-0.02,0.197,0.236811302
1,2.5,closest,observed,FSlin,Gauss-Newton,0.07,TRUE,FALSE,FALSE,ID,-17.947,0.223,0.2,0.231,-0.024,0.192,0.236811302
2,2.5,closest,observed,FSlin,Gauss-Newton,0.07,TRUE,FALSE,FALSE,LS,-18.216,0.226,0.197,0.225,-0.016,0.198,0.236811302
0,2.5,closest,observed,FSlin,Gauss-Newton,0.07,FALSE,TRUE,TRUE,LT,-22.361,0.244,0.225,0.17,-1.184,0.286,0.555609778
1,2.5,closest,observed,FSlin,Gauss-Newton,0.07,FALSE,TRUE,TRUE,ID,-22.441,0.246,0.22,0.176,-1.161,0.286,0.555609778
2,2.5,closest,observed,FSlin,Gauss-Newton,0.07,FALSE,TRUE,TRUE,LS,-22.437,0.245,0.224,0.17,-1.204,0.286,0.555609778
0,2.5,closest,observed,FSlin,Gauss-Newton,0.07,FALSE,TRUE,FALSE,LT,-22.361,0.244,0.225,0.17,-1.184,0.286,0.555609778
1,2.5,closest,observed,FSlin,Gauss-Newton,0.07,FALSE,TRUE,FALSE,ID,-22.441,0.246,0.22,0.176,-1.161,0.286,0.555609778
2,2.5,closest,observed,FSlin,Gauss-Newton,0.07,FALSE,TRUE,FALSE,LS,-22.437,0.245,0.224,0.17,-1.204,0.286,0.555609778
0,2.5,closest,observed,FSlin,Gauss-Newton,0.07,FALSE,FALSE,TRUE,LT,-18.346,0.226,0.199,0.215,-0.205,0.217,0.383008135
1,2.5,closest,observed,FSlin,Gauss-Newton,0.07,FALSE,FALSE,TRUE,ID,-18.795,0.224,0.202,0.228,-0.232,0.214,0.383008135
2,2.5,closest,observed,FSlin,Gauss-Newton,0.07,FALSE,FALSE,TRUE,LS,-18.286,0.225,0.2,0.214,-0.22,0.218,0.383008135
0,2.5,closest,observed,FSlin,Gauss-Newton,0.07,FALSE,FALSE,FALSE,LT,-18.346,0.226,0.199,0.215,-0.205,0.217,0.383008135
1,2.5,closest,observed,FSlin,Gauss-Newton,0.07,FALSE,FALSE,FALSE,ID,-18.795,0.224,0.202,0.228,-0.232,0.214,0.383008135
2,2.5,closest,observed,FSlin,Gauss-Newton,0.07,FALSE,FALSE,FALSE,LS,-18.286,0.225,0.2,0.214,-0.22,0.218,0.383008135
0,2.5,closest,observed,FSlin,Gauss-Newton,0.2,TRUE,TRUE,TRUE,LT,-19.818,0.236,0.207,0.24,-0.006,0.188,0.187618229
1,2.5,closest,observed,FSlin,Gauss-Newton,0.2,TRUE,TRUE,TRUE,ID,-18.094,0.22,0.192,0.227,0.174,0.173,0.187618229
2,2.5,closest,observed,FSlin,Gauss-Newton,0.2,TRUE,TRUE,TRUE,LS,-19.79,0.236,0.204,0.239,0.02,0.186,0.187618229
0,2.5,closest,observed,FSlin,Gauss-Newton,0.2,TRUE,TRUE,FALSE,LT,-19.818,0.236,0.207,0.24,-0.006,0.188,0.187618229
1,2.5,closest,observed,FSlin,Gauss-Newton,0.2,TRUE,TRUE,FALSE,ID,-18.094,0.22,0.192,0.227,0.174,0.173,0.187618229
2,2.5,closest,observed,FSlin,Gauss-Newton,0.2,TRUE,TRUE,FALSE,LS,-19.79,0.236,0.204,0.239,0.02,0.186,0.187618229
0,2.5,closest,observed,FSlin,Gauss-Newton,0.2,TRUE,FALSE,TRUE,LT,,,,,,,
1,2.5,closest,observed,FSlin,Gauss-Newton,0.2,TRUE,FALSE,TRUE,ID,,,,,,,
2,2.5,closest,observed,FSlin,Gauss-Newton,0.2,TRUE,FALSE,TRUE,LS,,,,,,,
0,2.5,closest,observed,FSlin,Gauss-Newton,0.2,TRUE,FALSE,FALSE,LT,,,,,,,
1,2.5,closest,observed,FSlin,Gauss-Newton,0.2,TRUE,FALSE,FALSE,ID,,,,,,,
2,2.5,closest,observed,FSlin,Gauss-Newton,0.2,TRUE,FALSE,FALSE,LS,,,,,,,
