,cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
1,0.2,20,mean,FSeq,Gauss-Newton,0.2,False,True,False,ID,-8.993,0.274,-1.949,0.328
2,0.2,20,mean,FSeq,Gauss-Newton,0.2,False,True,False,LS,-6.674,0.239,-1.604,0.302
0,0.2,20,mean,FSeq,Gauss-Newton,0.2,False,False,True,LT,-6.722,0.243,-1.57,0.3
1,0.2,20,mean,FSeq,Gauss-Newton,0.2,False,False,True,ID,-8.993,0.274,-1.949,0.328
2,0.2,20,mean,FSeq,Gauss-Newton,0.2,False,False,True,LS,-6.674,0.239,-1.604,0.302
0,0.2,20,mean,FSeq,Gauss-Newton,0.2,False,False,False,LT,-6.722,0.243,-1.57,0.3
1,0.2,20,mean,FSeq,Gauss-Newton,0.2,False,False,False,ID,-8.993,0.274,-1.949,0.328
2,0.2,20,mean,FSeq,Gauss-Newton,0.2,False,False,False,LS,-6.674,0.239,-1.604,0.302
0,0.2,20,mean,FSeq,ROPE,0.01,True,True,True,LT,-2.512,0.164,-0.821,0.253
1,0.2,20,mean,FSeq,ROPE,0.01,True,True,True,ID,-4.264,0.201,-0.964,0.268
2,0.2,20,mean,FSeq,ROPE,0.01,True,True,True,LS,-1.75,0.149,-0.676,0.244
0,0.2,20,mean,FSeq,ROPE,0.01,True,True,False,LT,-5.366,0.222,-1.56,0.292
1,0.2,20,mean,FSeq,ROPE,0.01,True,True,False,ID,-8.964,0.274,-2.056,0.337
2,0.2,20,mean,FSeq,ROPE,0.01,True,True,False,LS,-6.798,0.248,-1.84,0.313
0,0.2,20,mean,FSeq,ROPE,0.01,True,False,True,LT,-3.47,0.186,-0.718,0.244
1,0.2,20,mean,FSeq,ROPE,0.01,True,False,True,ID,-5.472,0.223,-0.883,0.264
2,0.2,20,mean,FSeq,ROPE,0.01,True,False,True,LS,-2.395,0.162,-0.565,0.23
0,0.2,20,mean,FSeq,ROPE,0.01,True,False,False,LT,-5.142,0.218,-1.51,0.297
1,0.2,20,mean,FSeq,ROPE,0.01,True,False,False,ID,-9.166,0.275,-2.189,0.332
2,0.2,20,mean,FSeq,ROPE,0.01,True,False,False,LS,-7.086,0.248,-1.886,0.322
0,0.2,20,mean,FSeq,ROPE,0.01,False,True,True,LT,-1.849,0.142,-0.578,0.242
1,0.2,20,mean,FSeq,ROPE,0.01,False,True,True,ID,-3.404,0.182,-0.786,0.26
2,0.2,20,mean,FSeq,ROPE,0.01,False,True,True,LS,-1.28,0.124,-0.52,0.239
0,0.2,20,mean,FSeq,ROPE,0.01,False,True,False,LT,-4.086,0.192,-1.494,0.286
1,0.2,20,mean,FSeq,ROPE,0.01,False,True,False,ID,-6.765,0.239,-2.07,0.328
2,0.2,20,mean,FSeq,ROPE,0.01,False,True,False,LS,-5.708,0.224,-1.938,0.314
0,0.2,20,mean,FSeq,ROPE,0.01,False,False,True,LT,-2.412,0.157,-0.478,0.234
1,0.2,20,mean,FSeq,ROPE,0.01,False,False,True,ID,-4.297,0.202,-0.706,0.259
2,0.2,20,mean,FSeq,ROPE,0.01,False,False,True,LS,-1.908,0.144,-0.437,0.23
0,0.2,20,mean,FSeq,ROPE,0.01,False,False,False,LT,-4.504,0.208,-1.523,0.292
1,0.2,20,mean,FSeq,ROPE,0.01,False,False,False,ID,-7.754,0.259,-2.066,0.324
2,0.2,20,mean,FSeq,ROPE,0.01,False,False,False,LS,-6.288,0.232,-1.812,0.313
0,0.2,20,mean,FSeq,ROPE,0.07,True,True,True,LT,-3.433,0.182,-0.893,0.26
1,0.2,20,mean,FSeq,ROPE,0.07,True,True,True,ID,-5.444,0.226,-1.09,0.284
2,0.2,20,mean,FSeq,ROPE,0.07,True,True,True,LS,-2.59,0.164,-0.758,0.251
0,0.2,20,mean,FSeq,ROPE,0.07,True,True,False,LT,-4.977,0.216,-1.333,0.283
1,0.2,20,mean,FSeq,ROPE,0.07,True,True,False,ID,-8.639,0.264,-1.838,0.322
2,0.2,20,mean,FSeq,ROPE,0.07,True,True,False,LS,-6.202,0.232,-1.603,0.3
0,0.2,20,mean,FSeq,ROPE,0.07,True,False,True,LT,-3.145,0.18,-0.738,0.255
1,0.2,20,mean,FSeq,ROPE,0.07,True,False,True,ID,-5.176,0.22,-1.098,0.274
2,0.2,20,mean,FSeq,ROPE,0.07,True,False,True,LS,-2.26,0.158,-0.717,0.245
0,0.2,20,mean,FSeq,ROPE,0.07,True,False,False,LT,-4.23,0.206,-1.169,0.272
1,0.2,20,mean,FSeq,ROPE,0.07,True,False,False,ID,-7.785,0.262,-1.675,0.312
2,0.2,20,mean,FSeq,ROPE,0.07,True,False,False,LS,-5.806,0.23,-1.418,0.29
0,0.2,20,mean,FSeq,ROPE,0.07,False,True,True,LT,-2.331,0.164,-0.584,0.238
1,0.2,20,mean,FSeq,ROPE,0.07,False,True,True,ID,-4.46,0.202,-0.769,0.26
2,0.2,20,mean,FSeq,ROPE,0.07,False,True,True,LS,-1.699,0.146,-0.533,0.23
0,0.2,20,mean,FSeq,ROPE,0.07,False,True,False,LT,-4.438,0.204,-1.586,0.289
1,0.2,20,mean,FSeq,ROPE,0.07,False,True,False,ID,-7.462,0.251,-2.126,0.323
2,0.2,20,mean,FSeq,ROPE,0.07,False,True,False,LS,-5.764,0.227,-1.858,0.308
0,0.2,20,mean,FSeq,ROPE,0.07,False,False,True,LT,-2.556,0.162,-0.849,0.262
1,0.2,20,mean,FSeq,ROPE,0.07,False,False,True,ID,-4.389,0.202,-1.089,0.28
2,0.2,20,mean,FSeq,ROPE,0.07,False,False,True,LS,-1.919,0.146,-0.796,0.253
0,0.2,20,mean,FSeq,ROPE,0.07,False,False,False,LT,-4.74,0.21,-1.469,0.286
1,0.2,20,mean,FSeq,ROPE,0.07,False,False,False,ID,-8.143,0.26,-1.936,0.326
2,0.2,20,mean,FSeq,ROPE,0.07,False,False,False,LS,-6.194,0.23,-1.747,0.308
0,0.2,20,mean,FSeq,ROPE,0.2,True,True,True,LT,-2.958,0.17,-0.51,0.238
1,0.2,20,mean,FSeq,ROPE,0.2,True,True,True,ID,-5.182,0.222,-0.827,0.259
2,0.2,20,mean,FSeq,ROPE,0.2,True,True,True,LS,-2.181,0.153,-0.428,0.229
0,0.2,20,mean,FSeq,ROPE,0.2,True,True,False,LT,-4.046,0.2,-1.307,0.28
1,0.2,20,mean,FSeq,ROPE,0.2,True,True,False,ID,-7.528,0.252,-1.752,0.318
2,0.2,20,mean,FSeq,ROPE,0.2,True,True,False,LS,-5.211,0.218,-1.656,0.3
0,0.2,20,mean,FSeq,ROPE,0.2,True,False,True,LT,-3.248,0.18,-0.467,0.231
1,0.2,20,mean,FSeq,ROPE,0.2,True,False,True,ID,-6.29,0.242,-0.959,0.269
2,0.2,20,mean,FSeq,ROPE,0.2,True,False,True,LS,-2.335,0.16,-0.396,0.222
0,0.2,20,mean,FSeq,ROPE,0.2,True,False,False,LT,-4.3,0.204,-1.27,0.285
1,0.2,20,mean,FSeq,ROPE,0.2,True,False,False,ID,-7.902,0.26,-1.791,0.326
2,0.2,20,mean,FSeq,ROPE,0.2,True,False,False,LS,-5.89,0.228,-1.573,0.302
0,0.2,20,mean,FSeq,ROPE,0.2,False,True,True,LT,-2.684,0.172,-0.511,0.234
1,0.2,20,mean,FSeq,ROPE,0.2,False,True,True,ID,-5.666,0.229,-0.956,0.266
2,0.2,20,mean,FSeq,ROPE,0.2,False,True,True,LS,-1.957,0.15,-0.449,0.23
0,0.2,20,mean,FSeq,ROPE,0.2,False,True,False,LT,-4.104,0.196,-1.204,0.276
1,0.2,20,mean,FSeq,ROPE,0.2,False,True,False,ID,-7.29,0.248,-1.69,0.313
2,0.2,20,mean,FSeq,ROPE,0.2,False,True,False,LS,-5.504,0.222,-1.498,0.296
0,0.2,20,mean,FSeq,ROPE,0.2,False,False,True,LT,-2.407,0.156,-0.654,0.244
1,0.2,20,mean,FSeq,ROPE,0.2,False,False,True,ID,-4.813,0.215,-0.916,0.268
2,0.2,20,mean,FSeq,ROPE,0.2,False,False,True,LS,-1.642,0.138,-0.524,0.237
0,0.2,20,mean,FSeq,ROPE,0.2,False,False,False,LT,-3.96,0.193,-1.436,0.29
1,0.2,20,mean,FSeq,ROPE,0.2,False,False,False,ID,-7.513,0.251,-1.964,0.325
2,0.2,20,mean,FSeq,ROPE,0.2,False,False,False,LS,-5.358,0.22,-1.751,0.304
0,0.2,20,mean,CS,Gauss-Newton,0.01,True,True,True,LT,-7.496,0.253,-1.778,0.312
1,0.2,20,mean,CS,Gauss-Newton,0.01,True,True,True,ID,-9.451,0.284,-2.188,0.336
2,0.2,20,mean,CS,Gauss-Newton,0.01,True,True,True,LS,-7.678,0.254,-1.813,0.314
0,0.2,20,mean,CS,Gauss-Newton,0.01,True,True,False,LT,-7.496,0.253,-1.778,0.312
1,0.2,20,mean,CS,Gauss-Newton,0.01,True,True,False,ID,-9.451,0.284,-2.188,0.336
2,0.2,20,mean,CS,Gauss-Newton,0.01,True,True,False,LS,-7.678,0.254,-1.813,0.314
0,0.2,20,mean,CS,Gauss-Newton,0.01,True,False,True,LT,-7.496,0.253,-1.778,0.312
1,0.2,20,mean,CS,Gauss-Newton,0.01,True,False,True,ID,-9.451,0.284,-2.188,0.336
2,0.2,20,mean,CS,Gauss-Newton,0.01,True,False,True,LS,-7.678,0.254,-1.813,0.314
0,0.2,20,mean,CS,Gauss-Newton,0.01,True,False,False,LT,-7.496,0.253,-1.778,0.312
1,0.2,20,mean,CS,Gauss-Newton,0.01,True,False,False,ID,-9.451,0.284,-2.188,0.336
2,0.2,20,mean,CS,Gauss-Newton,0.01,True,False,False,LS,-7.678,0.254,-1.813,0.314
0,0.2,20,mean,CS,Gauss-Newton,0.01,False,True,True,LT,-5.954,0.223,-1.856,0.31
1,0.2,20,mean,CS,Gauss-Newton,0.01,False,True,True,ID,-8.561,0.262,-2.294,0.342
2,0.2,20,mean,CS,Gauss-Newton,0.01,False,True,True,LS,-6.868,0.238,-1.951,0.322
0,0.2,20,mean,CS,Gauss-Newton,0.01,False,True,False,LT,-5.954,0.223,-1.856,0.31
1,0.2,20,mean,CS,Gauss-Newton,0.01,False,True,False,ID,-8.561,0.262,-2.294,0.342
2,0.2,20,mean,CS,Gauss-Newton,0.01,False,True,False,LS,-6.868,0.238,-1.951,0.322
0,0.2,20,mean,CS,Gauss-Newton,0.01,False,False,True,LT,-5.954,0.223,-1.856,0.31
1,0.2,20,mean,CS,Gauss-Newton,0.01,False,False,True,ID,-8.561,0.262,-2.294,0.342
2,0.2,20,mean,CS,Gauss-Newton,0.01,False,False,True,LS,-6.868,0.238,-1.951,0.322
0,0.2,20,mean,CS,Gauss-Newton,0.01,False,False,False,LT,-5.954,0.223,-1.856,0.31
1,0.2,20,mean,CS,Gauss-Newton,0.01,False,False,False,ID,-8.561,0.262,-2.294,0.342
2,0.2,20,mean,CS,Gauss-Newton,0.01,False,False,False,LS,-6.868,0.238,-1.951,0.322
0,0.2,20,mean,CS,Gauss-Newton,0.07,True,True,True,LT,-7.786,0.256,-1.622,0.31
1,0.2,20,mean,CS,Gauss-Newton,0.07,True,True,True,ID,-9.392,0.28,-1.954,0.333
2,0.2,20,mean,CS,Gauss-Newton,0.07,True,True,True,LS,-7.336,0.252,-1.674,0.311
0,0.2,20,mean,CS,Gauss-Newton,0.07,True,True,False,LT,-7.786,0.256,-1.622,0.31
1,0.2,20,mean,CS,Gauss-Newton,0.07,True,True,False,ID,-9.392,0.28,-1.954,0.333
2,0.2,20,mean,CS,Gauss-Newton,0.07,True,True,False,LS,-7.336,0.252,-1.674,0.311
0,0.2,20,mean,CS,Gauss-Newton,0.07,True,False,True,LT,-7.786,0.256,-1.622,0.31
1,0.2,20,mean,CS,Gauss-Newton,0.07,True,False,True,ID,-9.392,0.28,-1.954,0.333
2,0.2,20,mean,CS,Gauss-Newton,0.07,True,False,True,LS,-7.336,0.252,-1.674,0.311
0,0.2,20,mean,CS,Gauss-Newton,0.07,True,False,False,LT,-7.786,0.256,-1.622,0.31
1,0.2,20,mean,CS,Gauss-Newton,0.07,True,False,False,ID,-9.392,0.28,-1.954,0.333
2,0.2,20,mean,CS,Gauss-Newton,0.07,True,False,False,LS,-7.336,0.252,-1.674,0.311
0,0.2,20,mean,CS,Gauss-Newton,0.07,False,True,True,LT,-6.155,0.232,-1.632,0.302
1,0.2,20,mean,CS,Gauss-Newton,0.07,False,True,True,ID,-8.33,0.264,-1.97,0.327
2,0.2,20,mean,CS,Gauss-Newton,0.07,False,True,True,LS,-6.449,0.236,-1.693,0.307
0,0.2,20,mean,CS,Gauss-Newton,0.07,False,True,False,LT,-6.155,0.232,-1.632,0.302
1,0.2,20,mean,CS,Gauss-Newton,0.07,False,True,False,ID,-8.33,0.264,-1.97,0.327
2,0.2,20,mean,CS,Gauss-Newton,0.07,False,True,False,LS,-6.449,0.236,-1.693,0.307
0,0.2,20,mean,CS,Gauss-Newton,0.07,False,False,True,LT,-6.155,0.232,-1.632,0.302
1,0.2,20,mean,CS,Gauss-Newton,0.07,False,False,True,ID,-8.33,0.264,-1.97,0.327
2,0.2,20,mean,CS,Gauss-Newton,0.07,False,False,True,LS,-6.449,0.236,-1.693,0.307
0,0.2,20,mean,CS,Gauss-Newton,0.07,False,False,False,LT,-6.155,0.232,-1.632,0.302
1,0.2,20,mean,CS,Gauss-Newton,0.07,False,False,False,ID,-8.33,0.264,-1.97,0.327
2,0.2,20,mean,CS,Gauss-Newton,0.07,False,False,False,LS,-6.449,0.236,-1.693,0.307
0,0.2,20,mean,CS,Gauss-Newton,0.2,True,True,True,LT,-7.637,0.25,-1.568,0.309
1,0.2,20,mean,CS,Gauss-Newton,0.2,True,True,True,ID,-9.426,0.279,-1.877,0.332
2,0.2,20,mean,CS,Gauss-Newton,0.2,True,True,True,LS,-7.34,0.252,-1.644,0.31
0,0.2,20,mean,CS,Gauss-Newton,0.2,True,True,False,LT,-7.637,0.25,-1.568,0.309
1,0.2,20,mean,CS,Gauss-Newton,0.2,True,True,False,ID,-9.426,0.279,-1.877,0.332
2,0.2,20,mean,CS,Gauss-Newton,0.2,True,True,False,LS,-7.34,0.252,-1.644,0.31
0,0.2,20,mean,CS,Gauss-Newton,0.2,True,False,True,LT,-7.637,0.25,-1.568,0.309
1,0.2,20,mean,CS,Gauss-Newton,0.2,True,False,True,ID,-9.426,0.279,-1.877,0.332
2,0.2,20,mean,CS,Gauss-Newton,0.2,True,False,True,LS,-7.34,0.252,-1.644,0.31
0,0.2,20,mean,CS,Gauss-Newton,0.2,True,False,False,LT,-7.637,0.25,-1.568,0.309
1,0.2,20,mean,CS,Gauss-Newton,0.2,True,False,False,ID,-9.426,0.279,-1.877,0.332
2,0.2,20,mean,CS,Gauss-Newton,0.2,True,False,False,LS,-7.34,0.252,-1.644,0.31
0,0.2,20,mean,CS,Gauss-Newton,0.2,False,True,True,LT,-6.261,0.232,-1.558,0.3
1,0.2,20,mean,CS,Gauss-Newton,0.2,False,True,True,ID,-8.419,0.262,-1.873,0.326
2,0.2,20,mean,CS,Gauss-Newton,0.2,False,True,True,LS,-6.342,0.236,-1.602,0.305
0,0.2,20,mean,CS,Gauss-Newton,0.2,False,True,False,LT,-6.261,0.232,-1.558,0.3
1,0.2,20,mean,CS,Gauss-Newton,0.2,False,True,False,ID,-8.419,0.262,-1.873,0.326
2,0.2,20,mean,CS,Gauss-Newton,0.2,False,True,False,LS,-6.342,0.236,-1.602,0.305
0,0.2,20,mean,CS,Gauss-Newton,0.2,False,False,True,LT,-6.261,0.232,-1.558,0.3
1,0.2,20,mean,CS,Gauss-Newton,0.2,False,False,True,ID,-8.419,0.262,-1.873,0.326
2,0.2,20,mean,CS,Gauss-Newton,0.2,False,False,True,LS,-6.342,0.236,-1.602,0.305
0,0.2,20,mean,CS,Gauss-Newton,0.2,False,False,False,LT,-6.261,0.232,-1.558,0.3
1,0.2,20,mean,CS,Gauss-Newton,0.2,False,False,False,ID,-8.419,0.262,-1.873,0.326
2,0.2,20,mean,CS,Gauss-Newton,0.2,False,False,False,LS,-6.342,0.236,-1.602,0.305
0,0.2,20,mean,CS,ROPE,0.01,True,True,True,LT,-3.617,0.184,-0.562,0.244
1,0.2,20,mean,CS,ROPE,0.01,True,True,True,ID,-5.576,0.226,-0.904,0.263
2,0.2,20,mean,CS,ROPE,0.01,True,True,True,LS,-2.428,0.158,-0.436,0.233
0,0.2,20,mean,CS,ROPE,0.01,True,True,False,LT,-5.99,0.231,-1.682,0.298
1,0.2,20,mean,CS,ROPE,0.01,True,True,False,ID,-9.305,0.281,-2.129,0.336
2,0.2,20,mean,CS,ROPE,0.01,True,True,False,LS,-7.411,0.255,-1.952,0.318
0,0.2,20,mean,CS,ROPE,0.01,True,False,True,LT,-2.504,0.162,-0.5,0.234
1,0.2,20,mean,CS,ROPE,0.01,True,False,True,ID,-4.823,0.208,-0.73,0.253
2,0.2,20,mean,CS,ROPE,0.01,True,False,True,LS,-1.568,0.14,-0.378,0.224
0,0.2,20,mean,CS,ROPE,0.01,True,False,False,LT,-5.169,0.221,-1.558,0.3
1,0.2,20,mean,CS,ROPE,0.01,True,False,False,ID,-9.132,0.274,-2.152,0.342
2,0.2,20,mean,CS,ROPE,0.01,True,False,False,LS,-6.796,0.242,-1.801,0.319
0,0.2,20,mean,CS,ROPE,0.01,False,True,True,LT,-2.835,0.169,-0.899,0.257
1,0.2,20,mean,CS,ROPE,0.01,False,True,True,ID,-3.966,0.194,-1.15,0.279
2,0.2,20,mean,CS,ROPE,0.01,False,True,True,LS,-2.14,0.153,-0.858,0.251
0,0.2,20,mean,CS,ROPE,0.01,False,True,False,LT,-4.821,0.208,-1.614,0.294
1,0.2,20,mean,CS,ROPE,0.01,False,True,False,ID,-8.093,0.262,-2.054,0.328
2,0.2,20,mean,CS,ROPE,0.01,False,True,False,LS,-6.286,0.232,-1.933,0.314
0,0.2,20,mean,CS,ROPE,0.01,False,False,True,LT,-1.99,0.146,-0.559,0.241
1,0.2,20,mean,CS,ROPE,0.01,False,False,True,ID,-4.03,0.198,-0.832,0.262
2,0.2,20,mean,CS,ROPE,0.01,False,False,True,LS,-1.52,0.136,-0.552,0.234
0,0.2,20,mean,CS,ROPE,0.01,False,False,False,LT,-4.553,0.205,-1.227,0.279
1,0.2,20,mean,CS,ROPE,0.01,False,False,False,ID,-7.948,0.26,-1.711,0.317
2,0.2,20,mean,CS,ROPE,0.01,False,False,False,LS,-6.304,0.233,-1.62,0.3
0,0.2,20,mean,CS,ROPE,0.07,True,True,True,LT,-3.3,0.183,-0.966,0.271
1,0.2,20,mean,CS,ROPE,0.07,True,True,True,ID,-5.013,0.214,-1.132,0.285
2,0.2,20,mean,CS,ROPE,0.07,True,True,True,LS,-2.375,0.159,-0.851,0.26
0,0.2,20,mean,CS,ROPE,0.07,True,True,False,LT,-4.134,0.195,-1.36,0.284
1,0.2,20,mean,CS,ROPE,0.07,True,True,False,ID,-7.226,0.246,-1.874,0.314
2,0.2,20,mean,CS,ROPE,0.07,True,True,False,LS,-5.139,0.215,-1.493,0.298
0,0.2,20,mean,CS,ROPE,0.07,True,False,True,LT,-3.396,0.18,-0.702,0.251
1,0.2,20,mean,CS,ROPE,0.07,True,False,True,ID,-5.519,0.222,-1.039,0.27
2,0.2,20,mean,CS,ROPE,0.07,True,False,True,LS,-2.408,0.157,-0.608,0.242
0,0.2,20,mean,CS,ROPE,0.07,True,False,False,LT,-4.142,0.2,-1.209,0.273
1,0.2,20,mean,CS,ROPE,0.07,True,False,False,ID,-7.748,0.262,-1.678,0.313
2,0.2,20,mean,CS,ROPE,0.07,True,False,False,LS,-5.485,0.225,-1.518,0.293
0,0.2,20,mean,CS,ROPE,0.07,False,True,True,LT,-2.874,0.172,-0.689,0.244
1,0.2,20,mean,CS,ROPE,0.07,False,True,True,ID,-5.092,0.212,-0.898,0.266
2,0.2,20,mean,CS,ROPE,0.07,False,True,True,LS,-1.955,0.152,-0.61,0.235
0,0.2,20,mean,CS,ROPE,0.07,False,True,False,LT,-4.737,0.204,-1.613,0.298
1,0.2,20,mean,CS,ROPE,0.07,False,True,False,ID,-7.783,0.26,-2.144,0.33
2,0.2,20,mean,CS,ROPE,0.07,False,True,False,LS,-6.092,0.236,-1.939,0.318
0,0.2,20,mean,CS,ROPE,0.07,False,False,True,LT,-2.774,0.17,-0.903,0.263
1,0.2,20,mean,CS,ROPE,0.07,False,False,True,ID,-5.04,0.217,-1.199,0.287
2,0.2,20,mean,CS,ROPE,0.07,False,False,True,LS,-2.19,0.157,-0.814,0.257
0,0.2,20,mean,CS,ROPE,0.07,False,False,False,LT,-4.219,0.202,-1.566,0.287
1,0.2,20,mean,CS,ROPE,0.07,False,False,False,ID,-7.154,0.251,-1.992,0.328
2,0.2,20,mean,CS,ROPE,0.07,False,False,False,LS,-5.548,0.219,-1.786,0.305
0,0.2,20,mean,CS,ROPE,0.2,True,True,True,LT,-2.644,0.164,-0.655,0.25
1,0.2,20,mean,CS,ROPE,0.2,True,True,True,ID,-4.897,0.212,-1.031,0.27
2,0.2,20,mean,CS,ROPE,0.2,True,True,True,LS,-1.754,0.144,-0.552,0.236
0,0.2,20,mean,CS,ROPE,0.2,True,True,False,LT,-4.834,0.21,-1.356,0.284
1,0.2,20,mean,CS,ROPE,0.2,True,True,False,ID,-8.223,0.263,-1.952,0.326
2,0.2,20,mean,CS,ROPE,0.2,True,True,False,LS,-6.352,0.229,-1.638,0.306
0,0.2,20,mean,CS,ROPE,0.2,True,False,True,LT,-2.84,0.172,-0.956,0.266
1,0.2,20,mean,CS,ROPE,0.2,True,False,True,ID,-4.902,0.212,-1.206,0.29
2,0.2,20,mean,CS,ROPE,0.2,True,False,True,LS,-2.21,0.156,-0.863,0.26
0,0.2,20,mean,CS,ROPE,0.2,True,False,False,LT,-4.566,0.208,-1.493,0.292
1,0.2,20,mean,CS,ROPE,0.2,True,False,False,ID,-7.643,0.254,-1.868,0.329
2,0.2,20,mean,CS,ROPE,0.2,True,False,False,LS,-5.84,0.231,-1.768,0.308
0,0.2,20,mean,CS,ROPE,0.2,False,True,True,LT,-2.173,0.157,-0.49,0.238
1,0.2,20,mean,CS,ROPE,0.2,False,True,True,ID,-5.179,0.219,-0.929,0.266
2,0.2,20,mean,CS,ROPE,0.2,False,True,True,LS,-1.628,0.142,-0.432,0.231
0,0.2,20,mean,CS,ROPE,0.2,False,True,False,LT,-4.26,0.201,-1.437,0.282
1,0.2,20,mean,CS,ROPE,0.2,False,True,False,ID,-7.798,0.256,-1.992,0.322
2,0.2,20,mean,CS,ROPE,0.2,False,True,False,LS,-5.975,0.224,-1.735,0.309
0,0.2,20,mean,CS,ROPE,0.2,False,False,True,LT,-2.692,0.165,-0.616,0.244
1,0.2,20,mean,CS,ROPE,0.2,False,False,True,ID,-5.064,0.214,-0.992,0.268
2,0.2,20,mean,CS,ROPE,0.2,False,False,True,LS,-1.84,0.144,-0.546,0.238
0,0.2,20,mean,CS,ROPE,0.2,False,False,False,LT,-4.163,0.2,-1.314,0.28
1,0.2,20,mean,CS,ROPE,0.2,False,False,False,ID,-7.068,0.248,-1.694,0.312
2,0.2,20,mean,CS,ROPE,0.2,False,False,False,LS,-5.618,0.224,-1.586,0.3
0,0.2,20,mean,FSlin,Gauss-Newton,0.01,True,True,True,LT,-7.46,0.25,-1.721,0.307
1,0.2,20,mean,FSlin,Gauss-Newton,0.01,True,True,True,ID,-9.146,0.282,-2.124,0.329
2,0.2,20,mean,FSlin,Gauss-Newton,0.01,True,True,True,LS,-7.463,0.25,-1.78,0.31
0,0.2,20,mean,FSlin,Gauss-Newton,0.01,True,True,False,LT,-7.46,0.25,-1.721,0.307
1,0.2,20,mean,FSlin,Gauss-Newton,0.01,True,True,False,ID,-9.146,0.282,-2.124,0.329
2,0.2,20,mean,FSlin,Gauss-Newton,0.01,True,True,False,LS,-7.463,0.25,-1.78,0.31
0,0.2,20,mean,FSlin,Gauss-Newton,0.01,True,False,True,LT,-7.46,0.25,-1.721,0.307
1,0.2,20,mean,FSlin,Gauss-Newton,0.01,True,False,True,ID,-9.146,0.282,-2.124,0.329
2,0.2,20,mean,FSlin,Gauss-Newton,0.01,True,False,True,LS,-7.463,0.25,-1.78,0.31
0,0.2,20,mean,FSlin,Gauss-Newton,0.01,True,False,False,LT,-7.46,0.25,-1.721,0.307
1,0.2,20,mean,FSlin,Gauss-Newton,0.01,True,False,False,ID,-9.146,0.282,-2.124,0.329
2,0.2,20,mean,FSlin,Gauss-Newton,0.01,True,False,False,LS,-7.463,0.25,-1.78,0.31
0,0.2,20,mean,FSlin,Gauss-Newton,0.01,False,True,True,LT,-7.39,0.247,-2.205,0.326
1,0.2,20,mean,FSlin,Gauss-Newton,0.01,False,True,True,ID,-11.631,0.3,-2.739,0.368
2,0.2,20,mean,FSlin,Gauss-Newton,0.01,False,True,True,LS,-8.354,0.262,-2.312,0.334
0,0.2,20,mean,FSlin,Gauss-Newton,0.01,False,True,False,LT,-7.39,0.247,-2.205,0.326
1,0.2,20,mean,FSlin,Gauss-Newton,0.01,False,True,False,ID,-11.631,0.3,-2.739,0.368
2,0.2,20,mean,FSlin,Gauss-Newton,0.01,False,True,False,LS,-8.354,0.262,-2.312,0.334
0,0.2,20,mean,FSlin,Gauss-Newton,0.01,False,False,True,LT,-7.39,0.247,-2.205,0.326
1,0.2,20,mean,FSlin,Gauss-Newton,0.01,False,False,True,ID,-11.631,0.3,-2.739,0.368
2,0.2,20,mean,FSlin,Gauss-Newton,0.01,False,False,True,LS,-8.354,0.262,-2.312,0.334
0,0.2,20,mean,FSlin,Gauss-Newton,0.01,False,False,False,LT,-7.39,0.247,-2.205,0.326
1,0.2,20,mean,FSlin,Gauss-Newton,0.01,False,False,False,ID,-11.631,0.3,-2.739,0.368
2,0.2,20,mean,FSlin,Gauss-Newton,0.01,False,False,False,LS,-8.354,0.262,-2.312,0.334
0,0.2,20,mean,FSlin,Gauss-Newton,0.07,True,True,True,LT,-7.642,0.254,-1.654,0.302
1,0.2,20,mean,FSlin,Gauss-Newton,0.07,True,True,True,ID,-9.386,0.28,-1.957,0.329
2,0.2,20,mean,FSlin,Gauss-Newton,0.07,True,True,True,LS,-7.524,0.252,-1.686,0.306
0,0.2,20,mean,FSlin,Gauss-Newton,0.07,True,True,False,LT,-7.642,0.254,-1.654,0.302
1,0.2,20,mean,FSlin,Gauss-Newton,0.07,True,True,False,ID,-9.386,0.28,-1.957,0.329
2,0.2,20,mean,FSlin,Gauss-Newton,0.07,True,True,False,LS,-7.524,0.252,-1.686,0.306
0,0.2,20,mean,FSlin,Gauss-Newton,0.07,True,False,True,LT,-7.642,0.254,-1.654,0.302
1,0.2,20,mean,FSlin,Gauss-Newton,0.07,True,False,True,ID,-9.386,0.28,-1.957,0.329
2,0.2,20,mean,FSlin,Gauss-Newton,0.07,True,False,True,LS,-7.524,0.252,-1.686,0.306
0,0.2,20,mean,FSlin,Gauss-Newton,0.07,True,False,False,LT,-7.642,0.254,-1.654,0.302
1,0.2,20,mean,FSlin,Gauss-Newton,0.07,True,False,False,ID,-9.386,0.28,-1.957,0.329
2,0.2,20,mean,FSlin,Gauss-Newton,0.07,True,False,False,LS,-7.524,0.252,-1.686,0.306
0,0.2,20,mean,FSlin,Gauss-Newton,0.07,False,True,True,LT,-6.729,0.242,-1.668,0.304
1,0.2,20,mean,FSlin,Gauss-Newton,0.07,False,True,True,ID,-9.145,0.279,-2.179,0.332
2,0.2,20,mean,FSlin,Gauss-Newton,0.07,False,True,True,LS,-6.72,0.24,-1.73,0.308
0,0.2,20,mean,FSlin,Gauss-Newton,0.07,False,True,False,LT,-6.729,0.242,-1.668,0.304
