,cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
1,0.4,20,FSeq,ROPE,0.07,False,True,True,ID,-5.282,0.224,-0.19,0.186
2,0.4,20,FSeq,ROPE,0.07,False,True,True,LS,-2.125,0.152,-0.289,0.193
0,0.4,20,FSeq,ROPE,0.07,False,True,False,LT,-4.353,0.198,0.398,0.132
1,0.4,20,FSeq,ROPE,0.07,False,True,False,ID,-7.941,0.258,0.812,0.076
2,0.4,20,FSeq,ROPE,0.07,False,True,False,LS,-5.949,0.228,0.614,0.102
0,0.4,20,FSeq,ROPE,0.07,False,False,True,LT,-2.54,0.162,-0.764,0.227
1,0.4,20,FSeq,ROPE,0.07,False,False,True,ID,-5.07,0.217,0.02,0.166
2,0.4,20,FSeq,ROPE,0.07,False,False,True,LS,-2.047,0.146,-0.118,0.177
0,0.4,20,FSeq,ROPE,0.07,False,False,False,LT,-3.891,0.196,0.196,0.154
1,0.4,20,FSeq,ROPE,0.07,False,False,False,ID,-7.335,0.249,0.845,0.067
2,0.4,20,FSeq,ROPE,0.07,False,False,False,LS,-5.37,0.22,0.504,0.123
0,0.4,20,FSeq,ROPE,0.2,True,True,True,LT,-2.728,0.166,-0.838,0.23
1,0.4,20,FSeq,ROPE,0.2,True,True,True,ID,-4.887,0.21,-0.035,0.176
2,0.4,20,FSeq,ROPE,0.2,True,True,True,LS,-1.922,0.15,-0.126,0.183
0,0.4,20,FSeq,ROPE,0.2,True,True,False,LT,-4.672,0.209,0.254,0.146
1,0.4,20,FSeq,ROPE,0.2,True,True,False,ID,-8.428,0.268,0.712,0.094
2,0.4,20,FSeq,ROPE,0.2,True,True,False,LS,-6.152,0.23,0.565,0.115
0,0.4,20,FSeq,ROPE,0.2,True,False,True,LT,-2.808,0.172,-0.758,0.228
1,0.4,20,FSeq,ROPE,0.2,True,False,True,ID,-5.179,0.218,0.016,0.168
2,0.4,20,FSeq,ROPE,0.2,True,False,True,LS,-2.311,0.156,-0.088,0.178
0,0.4,20,FSeq,ROPE,0.2,True,False,False,LT,-3.93,0.197,0.258,0.148
1,0.4,20,FSeq,ROPE,0.2,True,False,False,ID,-7.937,0.263,0.736,0.09
2,0.4,20,FSeq,ROPE,0.2,True,False,False,LS,-5.726,0.226,0.527,0.114
0,0.4,20,FSeq,ROPE,0.2,False,True,True,LT,-2.846,0.174,-0.998,0.242
1,0.4,20,FSeq,ROPE,0.2,False,True,True,ID,-5.195,0.222,-0.222,0.186
2,0.4,20,FSeq,ROPE,0.2,False,True,True,LS,-2.006,0.151,-0.267,0.19
0,0.4,20,FSeq,ROPE,0.2,False,True,False,LT,-3.92,0.192,0.136,0.16
1,0.4,20,FSeq,ROPE,0.2,False,True,False,ID,-7.229,0.246,0.79,0.082
2,0.4,20,FSeq,ROPE,0.2,False,True,False,LS,-5.464,0.217,0.449,0.128
0,0.4,20,FSeq,ROPE,0.2,False,False,True,LT,-1.868,0.147,-0.862,0.232
1,0.4,20,FSeq,ROPE,0.2,False,False,True,ID,-4.514,0.2,-0.12,0.18
2,0.4,20,FSeq,ROPE,0.2,False,False,True,LS,-1.258,0.128,-0.178,0.188
0,0.4,20,FSeq,ROPE,0.2,False,False,False,LT,-4.202,0.194,0.174,0.154
1,0.4,20,FSeq,ROPE,0.2,False,False,False,ID,-7.558,0.252,0.831,0.068
2,0.4,20,FSeq,ROPE,0.2,False,False,False,LS,-5.434,0.219,0.54,0.117
0,0.4,20,CS,Gauss-Newton,0.01,True,True,True,LT,-7.058,0.243,0.13,0.162
1,0.4,20,CS,Gauss-Newton,0.01,True,True,True,ID,-9.248,0.282,0.929,0.046
2,0.4,20,CS,Gauss-Newton,0.01,True,True,True,LS,-7.748,0.252,0.324,0.143
0,0.4,20,CS,Gauss-Newton,0.01,True,True,False,LT,-7.058,0.243,0.13,0.162
1,0.4,20,CS,Gauss-Newton,0.01,True,True,False,ID,-9.248,0.282,0.929,0.046
2,0.4,20,CS,Gauss-Newton,0.01,True,True,False,LS,-7.748,0.252,0.324,0.143
0,0.4,20,CS,Gauss-Newton,0.01,True,False,True,LT,-7.058,0.243,0.13,0.162
1,0.4,20,CS,Gauss-Newton,0.01,True,False,True,ID,-9.248,0.282,0.929,0.046
2,0.4,20,CS,Gauss-Newton,0.01,True,False,True,LS,-7.748,0.252,0.324,0.143
0,0.4,20,CS,Gauss-Newton,0.01,True,False,False,LT,-7.058,0.243,0.13,0.162
1,0.4,20,CS,Gauss-Newton,0.01,True,False,False,ID,-9.248,0.282,0.929,0.046
2,0.4,20,CS,Gauss-Newton,0.01,True,False,False,LS,-7.748,0.252,0.324,0.143
0,0.4,20,CS,Gauss-Newton,0.01,False,True,True,LT,-5.151,0.21,-0.021,0.176
1,0.4,20,CS,Gauss-Newton,0.01,False,True,True,ID,-7.828,0.251,0.648,0.099
2,0.4,20,CS,Gauss-Newton,0.01,False,True,True,LS,-6.678,0.232,0.138,0.161
0,0.4,20,CS,Gauss-Newton,0.01,False,True,False,LT,-5.151,0.21,-0.021,0.176
1,0.4,20,CS,Gauss-Newton,0.01,False,True,False,ID,-7.828,0.251,0.648,0.099
2,0.4,20,CS,Gauss-Newton,0.01,False,True,False,LS,-6.678,0.232,0.138,0.161
0,0.4,20,CS,Gauss-Newton,0.01,False,False,True,LT,-5.151,0.21,-0.021,0.176
1,0.4,20,CS,Gauss-Newton,0.01,False,False,True,ID,-7.828,0.251,0.648,0.099
2,0.4,20,CS,Gauss-Newton,0.01,False,False,True,LS,-6.678,0.232,0.138,0.161
0,0.4,20,CS,Gauss-Newton,0.01,False,False,False,LT,-5.151,0.21,-0.021,0.176
1,0.4,20,CS,Gauss-Newton,0.01,False,False,False,ID,-7.828,0.251,0.648,0.099
2,0.4,20,CS,Gauss-Newton,0.01,False,False,False,LS,-6.678,0.232,0.138,0.161
0,0.4,20,CS,Gauss-Newton,0.07,True,True,True,LT,-7.168,0.246,0.122,0.163
1,0.4,20,CS,Gauss-Newton,0.07,True,True,True,ID,-9.161,0.279,0.91,0.052
2,0.4,20,CS,Gauss-Newton,0.07,True,True,True,LS,-7.039,0.248,0.41,0.132
0,0.4,20,CS,Gauss-Newton,0.07,True,True,False,LT,-7.168,0.246,0.122,0.163
1,0.4,20,CS,Gauss-Newton,0.07,True,True,False,ID,-9.161,0.279,0.91,0.052
2,0.4,20,CS,Gauss-Newton,0.07,True,True,False,LS,-7.039,0.248,0.41,0.132
0,0.4,20,CS,Gauss-Newton,0.07,True,False,True,LT,-7.168,0.246,0.122,0.163
1,0.4,20,CS,Gauss-Newton,0.07,True,False,True,ID,-9.161,0.279,0.91,0.052
2,0.4,20,CS,Gauss-Newton,0.07,True,False,True,LS,-7.039,0.248,0.41,0.132
0,0.4,20,CS,Gauss-Newton,0.07,True,False,False,LT,-7.168,0.246,0.122,0.163
1,0.4,20,CS,Gauss-Newton,0.07,True,False,False,ID,-9.161,0.279,0.91,0.052
2,0.4,20,CS,Gauss-Newton,0.07,True,False,False,LS,-7.039,0.248,0.41,0.132
0,0.4,20,CS,Gauss-Newton,0.07,False,True,True,LT,-5.246,0.214,0.166,0.161
1,0.4,20,CS,Gauss-Newton,0.07,False,True,True,ID,-7.732,0.253,0.956,0.035
2,0.4,20,CS,Gauss-Newton,0.07,False,True,True,LS,-5.958,0.23,0.434,0.132
0,0.4,20,CS,Gauss-Newton,0.07,False,True,False,LT,-5.246,0.214,0.166,0.161
1,0.4,20,CS,Gauss-Newton,0.07,False,True,False,ID,-7.732,0.253,0.956,0.035
2,0.4,20,CS,Gauss-Newton,0.07,False,True,False,LS,-5.958,0.23,0.434,0.132
0,0.4,20,CS,Gauss-Newton,0.07,False,False,True,LT,-5.246,0.214,0.166,0.161
1,0.4,20,CS,Gauss-Newton,0.07,False,False,True,ID,-7.732,0.253,0.956,0.035
2,0.4,20,CS,Gauss-Newton,0.07,False,False,True,LS,-5.958,0.23,0.434,0.132
0,0.4,20,CS,Gauss-Newton,0.07,False,False,False,LT,-5.246,0.214,0.166,0.161
1,0.4,20,CS,Gauss-Newton,0.07,False,False,False,ID,-7.732,0.253,0.956,0.035
2,0.4,20,CS,Gauss-Newton,0.07,False,False,False,LS,-5.958,0.23,0.434,0.132
0,0.4,20,CS,Gauss-Newton,0.2,True,True,True,LT,-7.028,0.24,0.127,0.163
1,0.4,20,CS,Gauss-Newton,0.2,True,True,True,ID,-9.268,0.279,0.879,0.06
2,0.4,20,CS,Gauss-Newton,0.2,True,True,True,LS,-7.101,0.248,0.432,0.129
0,0.4,20,CS,Gauss-Newton,0.2,True,True,False,LT,-7.028,0.24,0.127,0.163
1,0.4,20,CS,Gauss-Newton,0.2,True,True,False,ID,-9.268,0.279,0.879,0.06
2,0.4,20,CS,Gauss-Newton,0.2,True,True,False,LS,-7.101,0.248,0.432,0.129
0,0.4,20,CS,Gauss-Newton,0.2,True,False,True,LT,-7.028,0.24,0.127,0.163
1,0.4,20,CS,Gauss-Newton,0.2,True,False,True,ID,-9.268,0.279,0.879,0.06
2,0.4,20,CS,Gauss-Newton,0.2,True,False,True,LS,-7.101,0.248,0.432,0.129
0,0.4,20,CS,Gauss-Newton,0.2,True,False,False,LT,-7.028,0.24,0.127,0.163
1,0.4,20,CS,Gauss-Newton,0.2,True,False,False,ID,-9.268,0.279,0.879,0.06
2,0.4,20,CS,Gauss-Newton,0.2,True,False,False,LS,-7.101,0.248,0.432,0.129
0,0.4,20,CS,Gauss-Newton,0.2,False,True,True,LT,-5.44,0.216,0.16,0.162
1,0.4,20,CS,Gauss-Newton,0.2,False,True,True,ID,-7.919,0.254,0.919,0.049
2,0.4,20,CS,Gauss-Newton,0.2,False,True,True,LS,-5.868,0.23,0.466,0.127
0,0.4,20,CS,Gauss-Newton,0.2,False,True,False,LT,-5.44,0.216,0.16,0.162
1,0.4,20,CS,Gauss-Newton,0.2,False,True,False,ID,-7.919,0.254,0.919,0.049
2,0.4,20,CS,Gauss-Newton,0.2,False,True,False,LS,-5.868,0.23,0.466,0.127
0,0.4,20,CS,Gauss-Newton,0.2,False,False,True,LT,-5.44,0.216,0.16,0.162
1,0.4,20,CS,Gauss-Newton,0.2,False,False,True,ID,-7.919,0.254,0.919,0.049
2,0.4,20,CS,Gauss-Newton,0.2,False,False,True,LS,-5.868,0.23,0.466,0.127
0,0.4,20,CS,Gauss-Newton,0.2,False,False,False,LT,-5.44,0.216,0.16,0.162
1,0.4,20,CS,Gauss-Newton,0.2,False,False,False,ID,-7.919,0.254,0.919,0.049
2,0.4,20,CS,Gauss-Newton,0.2,False,False,False,LS,-5.868,0.23,0.466,0.127
0,0.4,20,CS,ROPE,0.01,True,True,True,LT,-2.828,0.174,-1.198,0.252
1,0.4,20,CS,ROPE,0.01,True,True,True,ID,-5.127,0.218,-0.332,0.198
2,0.4,20,CS,ROPE,0.01,True,True,True,LS,-1.872,0.15,-0.428,0.202
0,0.4,20,CS,ROPE,0.01,True,True,False,LT,-5.026,0.214,0.207,0.148
1,0.4,20,CS,ROPE,0.01,True,True,False,ID,-8.28,0.266,0.754,0.086
2,0.4,20,CS,ROPE,0.01,True,True,False,LS,-6.142,0.236,0.539,0.116
0,0.4,20,CS,ROPE,0.01,True,False,True,LT,-2.356,0.16,-0.96,0.24
1,0.4,20,CS,ROPE,0.01,True,False,True,ID,-4.97,0.206,-0.068,0.173
2,0.4,20,CS,ROPE,0.01,True,False,True,LS,-1.644,0.143,-0.248,0.191
0,0.4,20,CS,ROPE,0.01,True,False,False,LT,-4.872,0.216,0.024,0.17
1,0.4,20,CS,ROPE,0.01,True,False,False,ID,-8.51,0.264,0.59,0.111
2,0.4,20,CS,ROPE,0.01,True,False,False,LS,-6.223,0.235,0.386,0.135
0,0.4,20,CS,ROPE,0.01,False,True,True,LT,-1.272,0.132,-0.917,0.236
1,0.4,20,CS,ROPE,0.01,False,True,True,ID,-3.282,0.18,0.042,0.168
2,0.4,20,CS,ROPE,0.01,False,True,True,LS,-0.976,0.125,-0.286,0.196
0,0.4,20,CS,ROPE,0.01,False,True,False,LT,-5.179,0.216,0.276,0.15
1,0.4,20,CS,ROPE,0.01,False,True,False,ID,-8.773,0.268,0.882,0.056
2,0.4,20,CS,ROPE,0.01,False,True,False,LS,-7.056,0.243,0.496,0.124
0,0.4,20,CS,ROPE,0.01,False,False,True,LT,-2.542,0.163,-1.174,0.252
1,0.4,20,CS,ROPE,0.01,False,False,True,ID,-4.331,0.202,-0.133,0.18
2,0.4,20,CS,ROPE,0.01,False,False,True,LS,-1.709,0.142,-0.434,0.206
0,0.4,20,CS,ROPE,0.01,False,False,False,LT,-4.546,0.204,0.257,0.15
1,0.4,20,CS,ROPE,0.01,False,False,False,ID,-8.208,0.258,0.845,0.067
2,0.4,20,CS,ROPE,0.01,False,False,False,LS,-6.281,0.23,0.5,0.122
0,0.4,20,CS,ROPE,0.07,True,True,True,LT,-2.94,0.172,-0.95,0.236
1,0.4,20,CS,ROPE,0.07,True,True,True,ID,-5.165,0.226,-0.135,0.179
2,0.4,20,CS,ROPE,0.07,True,True,True,LS,-2.216,0.156,-0.208,0.188
0,0.4,20,CS,ROPE,0.07,True,True,False,LT,-4.498,0.202,0.124,0.16
1,0.4,20,CS,ROPE,0.07,True,True,False,ID,-7.636,0.258,0.724,0.088
2,0.4,20,CS,ROPE,0.07,True,True,False,LS,-5.927,0.224,0.458,0.126
0,0.4,20,CS,ROPE,0.07,True,False,True,LT,-2.859,0.176,-1.114,0.252
1,0.4,20,CS,ROPE,0.07,True,False,True,ID,-5.039,0.217,-0.23,0.191
2,0.4,20,CS,ROPE,0.07,True,False,True,LS,-1.877,0.149,-0.358,0.204
0,0.4,20,CS,ROPE,0.07,True,False,False,LT,-4.683,0.21,0.172,0.155
1,0.4,20,CS,ROPE,0.07,True,False,False,ID,-7.746,0.256,0.825,0.076
2,0.4,20,CS,ROPE,0.07,True,False,False,LS,-5.984,0.229,0.487,0.122
0,0.4,20,CS,ROPE,0.07,False,True,True,LT,-2.71,0.168,-0.602,0.218
1,0.4,20,CS,ROPE,0.07,False,True,True,ID,-5.086,0.216,0.137,0.16
2,0.4,20,CS,ROPE,0.07,False,True,True,LS,-2.088,0.156,0.072,0.166
0,0.4,20,CS,ROPE,0.07,False,True,False,LT,-4.413,0.2,0.156,0.155
1,0.4,20,CS,ROPE,0.07,False,True,False,ID,-7.551,0.253,0.829,0.072
2,0.4,20,CS,ROPE,0.07,False,True,False,LS,-5.958,0.229,0.42,0.13
0,0.4,20,CS,ROPE,0.07,False,False,True,LT,-3.32,0.18,-1.088,0.25
1,0.4,20,CS,ROPE,0.07,False,False,True,ID,-5.174,0.222,-0.24,0.194
2,0.4,20,CS,ROPE,0.07,False,False,True,LS,-2.188,0.158,-0.316,0.2
0,0.4,20,CS,ROPE,0.07,False,False,False,LT,-4.416,0.203,0.146,0.158
1,0.4,20,CS,ROPE,0.07,False,False,False,ID,-7.684,0.257,0.798,0.078
2,0.4,20,CS,ROPE,0.07,False,False,False,LS,-5.577,0.226,0.48,0.128
0,0.4,20,CS,ROPE,0.2,True,True,True,LT,-2.901,0.175,-0.99,0.242
1,0.4,20,CS,ROPE,0.2,True,True,True,ID,-5.504,0.226,-0.236,0.188
2,0.4,20,CS,ROPE,0.2,True,True,True,LS,-1.937,0.149,-0.226,0.193
0,0.4,20,CS,ROPE,0.2,True,True,False,LT,-4.71,0.21,0.226,0.151
1,0.4,20,CS,ROPE,0.2,True,True,False,ID,-8.039,0.267,0.68,0.098
2,0.4,20,CS,ROPE,0.2,True,True,False,LS,-6.083,0.234,0.487,0.121
0,0.4,20,CS,ROPE,0.2,True,False,True,LT,-2.238,0.158,-0.832,0.23
1,0.4,20,CS,ROPE,0.2,True,False,True,ID,-4.758,0.212,-0.116,0.181
2,0.4,20,CS,ROPE,0.2,True,False,True,LS,-1.678,0.142,-0.128,0.18
0,0.4,20,CS,ROPE,0.2,True,False,False,LT,-4.651,0.207,0.101,0.161
1,0.4,20,CS,ROPE,0.2,True,False,False,ID,-7.804,0.256,0.713,0.09
2,0.4,20,CS,ROPE,0.2,True,False,False,LS,-5.819,0.228,0.454,0.126
0,0.4,20,CS,ROPE,0.2,False,True,True,LT,-2.772,0.17,-0.876,0.232
1,0.4,20,CS,ROPE,0.2,False,True,True,ID,-4.754,0.214,-0.041,0.174
2,0.4,20,CS,ROPE,0.2,False,True,True,LS,-2.003,0.152,-0.14,0.182
0,0.4,20,CS,ROPE,0.2,False,True,False,LT,-4.372,0.202,0.242,0.15
1,0.4,20,CS,ROPE,0.2,False,True,False,ID,-7.94,0.258,0.816,0.076
2,0.4,20,CS,ROPE,0.2,False,True,False,LS,-5.808,0.224,0.549,0.116
0,0.4,20,CS,ROPE,0.2,False,False,True,LT,-2.319,0.158,-0.915,0.236
1,0.4,20,CS,ROPE,0.2,False,False,True,ID,-4.769,0.209,-0.013,0.175
2,0.4,20,CS,ROPE,0.2,False,False,True,LS,-1.739,0.142,-0.261,0.19
0,0.4,20,CS,ROPE,0.2,False,False,False,LT,-4.334,0.201,0.259,0.152
1,0.4,20,CS,ROPE,0.2,False,False,False,ID,-7.854,0.262,0.836,0.069
2,0.4,20,CS,ROPE,0.2,False,False,False,LS,-5.724,0.226,0.563,0.114
0,0.4,20,FSlin,Gauss-Newton,0.01,True,True,True,LT,-6.71,0.242,0.053,0.169
1,0.4,20,FSlin,Gauss-Newton,0.01,True,True,True,ID,-8.964,0.28,0.939,0.042
2,0.4,20,FSlin,Gauss-Newton,0.01,True,True,True,LS,-6.928,0.243,0.344,0.139
0,0.4,20,FSlin,Gauss-Newton,0.01,True,True,False,LT,-6.71,0.242,0.053,0.169
1,0.4,20,FSlin,Gauss-Newton,0.01,True,True,False,ID,-8.964,0.28,0.939,0.042
2,0.4,20,FSlin,Gauss-Newton,0.01,True,True,False,LS,-6.928,0.243,0.344,0.139
0,0.4,20,FSlin,Gauss-Newton,0.01,True,False,True,LT,-6.71,0.242,0.053,0.169
1,0.4,20,FSlin,Gauss-Newton,0.01,True,False,True,ID,-8.964,0.28,0.939,0.042
2,0.4,20,FSlin,Gauss-Newton,0.01,True,False,True,LS,-6.928,0.243,0.344,0.139
0,0.4,20,FSlin,Gauss-Newton,0.01,True,False,False,LT,-6.71,0.242,0.053,0.169
1,0.4,20,FSlin,Gauss-Newton,0.01,True,False,False,ID,-8.964,0.28,0.939,0.042
2,0.4,20,FSlin,Gauss-Newton,0.01,True,False,False,LS,-6.928,0.243,0.344,0.139
0,0.4,20,FSlin,Gauss-Newton,0.01,False,True,True,LT,-6.844,0.238,0.332,0.14
1,0.4,20,FSlin,Gauss-Newton,0.01,False,True,True,ID,-11.244,0.298,0.534,0.115
2,0.4,20,FSlin,Gauss-Newton,0.01,False,True,True,LS,-8.188,0.258,0.249,0.149
0,0.4,20,FSlin,Gauss-Newton,0.01,False,True,False,LT,-6.844,0.238,0.332,0.14
1,0.4,20,FSlin,Gauss-Newton,0.01,False,True,False,ID,-11.244,0.298,0.534,0.115
2,0.4,20,FSlin,Gauss-Newton,0.01,False,True,False,LS,-8.188,0.258,0.249,0.149
0,0.4,20,FSlin,Gauss-Newton,0.01,False,False,True,LT,-6.844,0.238,0.332,0.14
1,0.4,20,FSlin,Gauss-Newton,0.01,False,False,True,ID,-11.244,0.298,0.534,0.115
2,0.4,20,FSlin,Gauss-Newton,0.01,False,False,True,LS,-8.188,0.258,0.249,0.149
0,0.4,20,FSlin,Gauss-Newton,0.01,False,False,False,LT,-6.844,0.238,0.332,0.14
1,0.4,20,FSlin,Gauss-Newton,0.01,False,False,False,ID,-11.244,0.298,0.534,0.115
2,0.4,20,FSlin,Gauss-Newton,0.01,False,False,False,LS,-8.188,0.258,0.249,0.149
0,0.4,20,FSlin,Gauss-Newton,0.07,True,True,True,LT,-7.083,0.246,0.03,0.171
1,0.4,20,FSlin,Gauss-Newton,0.07,True,True,True,ID,-9.218,0.282,0.879,0.057
2,0.4,20,FSlin,Gauss-Newton,0.07,True,True,True,LS,-6.976,0.246,0.349,0.138
0,0.4,20,FSlin,Gauss-Newton,0.07,True,True,False,LT,-7.083,0.246,0.03,0.171
1,0.4,20,FSlin,Gauss-Newton,0.07,True,True,False,ID,-9.218,0.282,0.879,0.057
2,0.4,20,FSlin,Gauss-Newton,0.07,True,True,False,LS,-6.976,0.246,0.349,0.138
0,0.4,20,FSlin,Gauss-Newton,0.07,True,False,True,LT,-7.083,0.246,0.03,0.171
1,0.4,20,FSlin,Gauss-Newton,0.07,True,False,True,ID,-9.218,0.282,0.879,0.057
2,0.4,20,FSlin,Gauss-Newton,0.07,True,False,True,LS,-6.976,0.246,0.349,0.138
0,0.4,20,FSlin,Gauss-Newton,0.07,True,False,False,LT,-7.083,0.246,0.03,0.171
1,0.4,20,FSlin,Gauss-Newton,0.07,True,False,False,ID,-9.218,0.282,0.879,0.057
2,0.4,20,FSlin,Gauss-Newton,0.07,True,False,False,LS,-6.976,0.246,0.349,0.138
0,0.4,20,FSlin,Gauss-Newton,0.07,False,True,True,LT,-6.035,0.23,0.265,0.15
1,0.4,20,FSlin,Gauss-Newton,0.07,False,True,True,ID,-9.061,0.272,0.994,0.013
2,0.4,20,FSlin,Gauss-Newton,0.07,False,True,True,LS,-6.318,0.234,0.492,0.122
0,0.4,20,FSlin,Gauss-Newton,0.07,False,True,False,LT,-6.035,0.23,0.265,0.15
1,0.4,20,FSlin,Gauss-Newton,0.07,False,True,False,ID,-9.061,0.272,0.994,0.013
2,0.4,20,FSlin,Gauss-Newton,0.07,False,True,False,LS,-6.318,0.234,0.492,0.122
0,0.4,20,FSlin,Gauss-Newton,0.07,False,False,True,LT,-6.035,0.23,0.265,0.15
1,0.4,20,FSlin,Gauss-Newton,0.07,False,False,True,ID,-9.061,0.272,0.994,0.013
2,0.4,20,FSlin,Gauss-Newton,0.07,False,False,True,LS,-6.318,0.234,0.492,0.122
0,0.4,20,FSlin,Gauss-Newton,0.07,False,False,False,LT,-6.035,0.23,0.265,0.15
1,0.4,20,FSlin,Gauss-Newton,0.07,False,False,False,ID,-9.061,0.272,0.994,0.013
2,0.4,20,FSlin,Gauss-Newton,0.07,False,False,False,LS,-6.318,0.234,0.492,0.122
0,0.4,20,FSlin,Gauss-Newton,0.2,True,True,True,LT,-7.358,0.25,0.082,0.167
1,0.4,20,FSlin,Gauss-Newton,0.2,True,True,True,ID,-9.455,0.282,0.859,0.063
2,0.4,20,FSlin,Gauss-Newton,0.2,True,True,True,LS,-7.262,0.25,0.384,0.134
0,0.4,20,FSlin,Gauss-Newton,0.2,True,True,False,LT,-7.358,0.25,0.082,0.167
1,0.4,20,FSlin,Gauss-Newton,0.2,True,True,False,ID,-9.455,0.282,0.859,0.063
2,0.4,20,FSlin,Gauss-Newton,0.2,True,True,False,LS,-7.262,0.25,0.384,0.134
0,0.4,20,FSlin,Gauss-Newton,0.2,True,False,True,LT,-7.358,0.25,0.082,0.167
1,0.4,20,FSlin,Gauss-Newton,0.2,True,False,True,ID,-9.455,0.282,0.859,0.063
2,0.4,20,FSlin,Gauss-Newton,0.2,True,False,True,LS,-7.262,0.25,0.384,0.134
0,0.4,20,FSlin,Gauss-Newton,0.2,True,False,False,LT,-7.358,0.25,0.082,0.167
1,0.4,20,FSlin,Gauss-Newton,0.2,True,False,False,ID,-9.455,0.282,0.859,0.063
2,0.4,20,FSlin,Gauss-Newton,0.2,True,False,False,LS,-7.262,0.25,0.384,0.134
0,0.4,20,FSlin,Gauss-Newton,0.2,False,True,True,LT,-6.277,0.23,0.178,0.159
1,0.4,20,FSlin,Gauss-Newton,0.2,False,True,True,ID,-8.828,0.268,0.944,0.04
2,0.4,20,FSlin,Gauss-Newton,0.2,False,True,True,LS,-6.464,0.236,0.46,0.125
0,0.4,20,FSlin,Gauss-Newton,0.2,False,True,False,LT,-6.277,0.23,0.178,0.159
1,0.4,20,FSlin,Gauss-Newton,0.2,False,True,False,ID,-8.828,0.268,0.944,0.04
2,0.4,20,FSlin,Gauss-Newton,0.2,False,True,False,LS,-6.464,0.236,0.46,0.125
0,0.4,20,FSlin,Gauss-Newton,0.2,False,False,True,LT,-6.277,0.23,0.178,0.159
1,0.4,20,FSlin,Gauss-Newton,0.2,False,False,True,ID,-8.828,0.268,0.944,0.04
2,0.4,20,FSlin,Gauss-Newton,0.2,False,False,True,LS,-6.464,0.236,0.46,0.125
0,0.4,20,FSlin,Gauss-Newton,0.2,False,False,False,LT,-6.277,0.23,0.178,0.159
1,0.4,20,FSlin,Gauss-Newton,0.2,False,False,False,ID,-8.828,0.268,0.944,0.04
2,0.4,20,FSlin,Gauss-Newton,0.2,False,False,False,LS,-6.464,0.236,0.46,0.125
0,0.4,20,FSlin,ROPE,0.01,True,True,True,LT,-2.692,0.166,-1.268,0.257
1,0.4,20,FSlin,ROPE,0.01,True,True,True,ID,-4.614,0.212,-0.369,0.197
2,0.4,20,FSlin,ROPE,0.01,True,True,True,LS,-1.745,0.142,-0.483,0.21
0,0.4,20,FSlin,ROPE,0.01,True,True,False,LT,-4.956,0.217,0.159,0.164
1,0.4,20,FSlin,ROPE,0.01,True,True,False,ID,-8.028,0.269,0.785,0.081
2,0.4,20,FSlin,ROPE,0.01,True,True,False,LS,-6.529,0.238,0.434,0.126
0,0.4,20,FSlin,ROPE,0.01,True,False,True,LT,-2.712,0.172,-1.223,0.258
1,0.4,20,FSlin,ROPE,0.01,True,False,True,ID,-4.764,0.212,-0.34,0.198
2,0.4,20,FSlin,ROPE,0.01,True,False,True,LS,-1.695,0.143,-0.475,0.21
0,0.4,20,FSlin,ROPE,0.01,True,False,False,LT,-5.365,0.226,0.189,0.151
1,0.4,20,FSlin,ROPE,0.01,True,False,False,ID,-8.569,0.272,0.769,0.08
2,0.4,20,FSlin,ROPE,0.01,True,False,False,LS,-6.857,0.245,0.466,0.124
0,0.4,20,FSlin,ROPE,0.01,False,True,True,LT,-2.035,0.152,-1.134,0.25
1,0.4,20,FSlin,ROPE,0.01,False,True,True,ID,-3.994,0.194,-0.164,0.186
2,0.4,20,FSlin,ROPE,0.01,False,True,True,LS,-1.376,0.132,-0.402,0.203
0,0.4,20,FSlin,ROPE,0.01,False,True,False,LT,-3.682,0.189,0.001,0.174
1,0.4,20,FSlin,ROPE,0.01,False,True,False,ID,-6.38,0.234,0.82,0.073
2,0.4,20,FSlin,ROPE,0.01,False,True,False,LS,-5.28,0.216,0.302,0.144
0,0.4,20,FSlin,ROPE,0.01,False,False,True,LT,-2.351,0.159,-0.858,0.238
1,0.4,20,FSlin,ROPE,0.01,False,False,True,ID,-4.406,0.202,-0.02,0.175
2,0.4,20,FSlin,ROPE,0.01,False,False,True,LS,-1.622,0.14,-0.185,0.188
0,0.4,20,FSlin,ROPE,0.01,False,False,False,LT,-4.134,0.19,0.168,0.154
1,0.4,20,FSlin,ROPE,0.01,False,False,False,ID,-7.194,0.248,0.822,0.074
2,0.4,20,FSlin,ROPE,0.01,False,False,False,LS,-5.323,0.215,0.5,0.123
0,0.4,20,FSlin,ROPE,0.07,True,True,True,LT,-3.089,0.177,-0.938,0.234
1,0.4,20,FSlin,ROPE,0.07,True,True,True,ID,-5.87,0.23,-0.154,0.182
2,0.4,20,FSlin,ROPE,0.07,True,True,True,LS,-2.234,0.157,-0.13,0.181
0,0.4,20,FSlin,ROPE,0.07,True,True,False,LT,-4.421,0.21,0.151,0.159
1,0.4,20,FSlin,ROPE,0.07,True,True,False,ID,-8.056,0.262,0.747,0.085
2,0.4,20,FSlin,ROPE,0.07,True,True,False,LS,-5.886,0.23,0.456,0.128
0,0.4,20,FSlin,ROPE,0.07,True,False,True,LT,-3.0,0.174,-1.054,0.249
