ID,easting,northing,z,Resistivity(ohm.m)
91,41682.35,204278.455,-3,1.41697
91,41682.35,204278.455,-2.9,1.428696667
91,41682.35,204278.455,-2.7,1.4619725
91,41682.35,204278.455,-2.6,1.483645
91,41682.35,204278.455,-2.5,1.501475
91,41682.35,204278.455,-2.4,1.5368975
91,41682.35,204278.455,-2.3,1.56348
91,41682.35,204278.455,-2.2,1.577133333
91,41682.35,204278.455,-2.1,1.605216667
91,41682.35,204278.455,-1.9,1.63216
91,41682.35,204278.455,-1.8,1.63167
91,41682.35,204278.455,-1.6,1.65063
91,41682.35,204278.455,-1.5,1.661083333
91,41682.35,204278.455,-1.4,1.67604
91,41682.35,204278.455,-1.3,1.704725
91,41682.35,204278.455,-1.2,1.75038
91,41682.35,204278.455,-1.1,1.845735
91,41682.35,204278.455,-1,1.952056667
91,41682.35,204278.455,-0.9,2.33517
91,41682.35,204278.455,-0.8,2.70701
91,41682.35,204278.455,-0.6,4.3074525
91,41682.35,204278.455,-0.5,6.1208275
91,41682.35,204278.455,-0.4,13.70700333
91,41682.35,204278.455,-0.3,21.35287
91,41682.35,204278.455,-0.2,32.26594
91,41682.35,204278.455,-0.1,41.68554571
92,41682.541,204277.994,-4.9,1.17233
92,41682.541,204277.994,-4.8,1.18153
92,41682.541,204277.994,-4.7,1.17333
92,41682.541,204277.994,-4.6,1.18776
92,41682.541,204277.994,-4.5,1.1940075
92,41682.541,204277.994,-4.4,1.19883
92,41682.541,204277.994,-4.3,1.20579
92,41682.541,204277.994,-4.2,1.213993333
92,41682.541,204277.994,-4.1,1.22896
92,41682.541,204277.994,-4,1.234465
92,41682.541,204277.994,-3.9,1.248015
92,41682.541,204277.994,-3.7,1.27219
92,41682.541,204277.994,-3.6,1.289523333
92,41682.541,204277.994,-3.4,1.313
92,41682.541,204277.994,-3.3,1.3348
92,41682.541,204277.994,-3.1,1.37147
92,41682.541,204277.994,-3,1.37975
92,41682.541,204277.994,-2.9,1.424435
92,41682.541,204277.994,-2.8,1.414855
92,41682.541,204277.994,-2.7,1.445356667
92,41682.541,204277.994,-2.6,1.47513
92,41682.541,204277.994,-2.5,1.490436667
92,41682.541,204277.994,-2.4,1.4975
92,41682.541,204277.994,-2.2,1.542575
92,41682.541,204277.994,-2.1,1.560013333
92,41682.541,204277.994,-1.9,1.588703333
92,41682.541,204277.994,-1.8,1.611486667
92,41682.541,204277.994,-1.7,1.62561
92,41682.541,204277.994,-1.6,1.639765
92,41682.541,204277.994,-1.5,1.64493
92,41682.541,204277.994,-1.4,1.68553
92,41682.541,204277.994,-1.3,1.70979
92,41682.541,204277.994,-1.1,1.8663525
92,41682.541,204277.994,-1,1.932456667
92,41682.541,204277.994,-0.9,2.31102
92,41682.541,204277.994,-0.8,2.64609
92,41682.541,204277.994,-0.6,4.225414
92,41682.541,204277.994,-0.5,6.02749
92,41682.541,204277.994,-0.4,11.0618225
92,41682.541,204277.994,-0.3,16.40142667
92,41682.541,204277.994,-0.2,33.780205
92,41682.541,204277.994,-0.1,34.988325
93,41682.733,204277.532,-4.9,1.17044
93,41682.733,204277.532,-4.7,1.175175
93,41682.733,204277.532,-4.5,1.190803333
93,41682.733,204277.532,-4.4,1.20097
93,41682.733,204277.532,-4.3,1.20388
93,41682.733,204277.532,-4.2,1.21539
93,41682.733,204277.532,-4,1.23498
93,41682.733,204277.532,-3.9,1.244685
93,41682.733,204277.532,-3.8,1.25574
93,41682.733,204277.532,-3.7,1.268925
93,41682.733,204277.532,-3.6,1.281526667
93,41682.733,204277.532,-3.4,1.30565
93,41682.733,204277.532,-3.3,1.32152
93,41682.733,204277.532,-3.1,1.351146667
93,41682.733,204277.532,-3,1.373153333
93,41682.733,204277.532,-2.8,1.406313333
93,41682.733,204277.532,-2.7,1.413306667
93,41682.733,204277.532,-2.5,1.443936667
93,41682.733,204277.532,-2.4,1.472516667
93,41682.733,204277.532,-2.2,1.492315
93,41682.733,204277.532,-2.1,1.534393333
93,41682.733,204277.532,-2,1.53138
93,41682.733,204277.532,-1.9,1.5620575
93,41682.733,204277.532,-1.8,1.59669
93,41682.733,204277.532,-1.7,1.59271
93,41682.733,204277.532,-1.6,1.606055
93,41682.733,204277.532,-1.4,1.65953
93,41682.733,204277.532,-1.3,1.72028
93,41682.733,204277.532,-1.2,1.858505
93,41682.733,204277.532,-1.1,1.9368925
93,41682.733,204277.532,-1,1.93128
93,41682.733,204277.532,-0.9,2.3132575
93,41682.733,204277.532,-0.8,2.661493333
93,41682.733,204277.532,-0.7,3.77757
93,41682.733,204277.532,-0.6,4.4387125
93,41682.733,204277.532,-0.5,8.1838
93,41682.733,204277.532,-0.4,9.7924875
93,41682.733,204277.532,-0.3,14.220595
93,41682.733,204277.532,-0.2,35.29447
93,41682.733,204277.532,-0.1,30.75757
94,41682.925,204277.07,-4.9,1.175483333
94,41682.925,204277.07,-4.7,1.18113
94,41682.925,204277.07,-4.5,1.197295
94,41682.925,204277.07,-4.4,1.20311
94,41682.925,204277.07,-4.3,1.21063
94,41682.925,204277.07,-4.2,1.217655
94,41682.925,204277.07,-4.1,1.23291
94,41682.925,204277.07,-4,1.242505
94,41682.925,204277.07,-3.8,1.258353333
94,41682.925,204277.07,-3.7,1.27165
94,41682.925,204277.07,-3.6,1.281955
94,41682.925,204277.07,-3.5,1.29817
94,41682.925,204277.07,-3.4,1.3079625
94,41682.925,204277.07,-3.3,1.31845
94,41682.925,204277.07,-3.1,1.342736667
94,41682.925,204277.07,-3,1.351776667
94,41682.925,204277.07,-2.8,1.376163333
94,41682.925,204277.07,-2.7,1.395143333
94,41682.925,204277.07,-2.6,1.39447
94,41682.925,204277.07,-2.5,1.416285
94,41682.925,204277.07,-2.4,1.44532
94,41682.925,204277.07,-2.3,1.40972
94,41682.925,204277.07,-2.2,1.446823333
94,41682.925,204277.07,-2.1,1.50403
94,41682.925,204277.07,-2,1.4738
94,41682.925,204277.07,-1.9,1.4799625
94,41682.925,204277.07,-1.7,1.500595
94,41682.925,204277.07,-1.6,1.524663333
94,41682.925,204277.07,-1.4,1.5480675
94,41682.925,204277.07,-1.3,1.66929
94,41682.925,204277.07,-1.2,1.7495075
94,41682.925,204277.07,-1.1,1.88719
94,41682.925,204277.07,-0.9,2.254345
94,41682.925,204277.07,-0.8,2.64681
94,41682.925,204277.07,-0.7,3.58897
94,41682.925,204277.07,-0.6,4.646136667
94,41682.925,204277.07,-0.5,7.992806667
94,41682.925,204277.07,-0.4,11.031182
94,41682.925,204277.07,-0.3,16.19120667
94,41682.925,204277.07,-0.1,30.42063
95,41683.117,204276.608,-4.9,1.190435
95,41683.117,204276.608,-4.7,1.1919
95,41683.117,204276.608,-4.5,1.209995
95,41683.117,204276.608,-4.4,1.23266
95,41683.117,204276.608,-4.3,1.22271
95,41683.117,204276.608,-4.1,1.240435
95,41683.117,204276.608,-4,1.252085
95,41683.117,204276.608,-3.8,1.26581
95,41683.117,204276.608,-3.7,1.282876667
95,41683.117,204276.608,-3.5,1.306303333
95,41683.117,204276.608,-3.4,1.314393333
95,41683.117,204276.608,-3.2,1.337005
95,41683.117,204276.608,-3.1,1.340305
95,41683.117,204276.608,-3,1.347685
95,41683.117,204276.608,-2.9,1.35976
95,41683.117,204276.608,-2.8,1.3673825
95,41683.117,204276.608,-2.7,1.37804
95,41683.117,204276.608,-2.6,1.379183333
95,41683.117,204276.608,-2.5,1.39018
95,41683.117,204276.608,-2.3,1.394283333
95,41683.117,204276.608,-2.2,1.37573
95,41683.117,204276.608,-2,1.41595
95,41683.117,204276.608,-1.9,1.385373333
95,41683.117,204276.608,-1.7,1.38602
95,41683.117,204276.608,-1.6,1.36746
95,41683.117,204276.608,-1.4,1.393026667
95,41683.117,204276.608,-1.3,1.58014
95,41683.117,204276.608,-1.2,1.54439
95,41683.117,204276.608,-1.1,1.617583333
95,41683.117,204276.608,-1,1.81723
95,41683.117,204276.608,-0.9,2.079062
95,41683.117,204276.608,-0.8,2.52886
95,41683.117,204276.608,-0.7,3.269003333
95,41683.117,204276.608,-0.6,4.190745
95,41683.117,204276.608,-0.5,7.667422
95,41683.117,204276.608,-0.4,11.4665225
95,41683.117,204276.608,-0.3,18.34312571
95,41683.117,204276.608,-0.1,32.07861
96,41683.309,204276.146,-4.9,1.203475
96,41683.309,204276.146,-4.8,1.217895
96,41683.309,204276.146,-4.7,1.19856
96,41683.309,204276.146,-4.5,1.230043333
96,41683.309,204276.146,-4.4,1.23883
96,41683.309,204276.146,-4.3,1.22613
96,41683.309,204276.146,-4.2,1.26542
96,41683.309,204276.146,-4.1,1.24796
96,41683.309,204276.146,-4,1.263165
96,41683.309,204276.146,-3.8,1.284245
96,41683.309,204276.146,-3.7,1.2947
96,41683.309,204276.146,-3.5,1.316193333
96,41683.309,204276.146,-3.4,1.325195
96,41683.309,204276.146,-3.2,1.340753333
96,41683.309,204276.146,-3.1,1.351556667
96,41683.309,204276.146,-2.9,1.364
96,41683.309,204276.146,-2.8,1.365923333
96,41683.309,204276.146,-2.6,1.370596667
96,41683.309,204276.146,-2.5,1.366943333
96,41683.309,204276.146,-2.3,1.358706667
96,41683.309,204276.146,-2.2,1.354166667
96,41683.309,204276.146,-2,1.33855
96,41683.309,204276.146,-1.9,1.320155
96,41683.309,204276.146,-1.8,1.30188
96,41683.309,204276.146,-1.7,1.303623333
96,41683.309,204276.146,-1.6,1.333265
96,41683.309,204276.146,-1.5,1.322905
96,41683.309,204276.146,-1.4,1.353648
96,41683.309,204276.146,-1.2,1.4771325
96,41683.309,204276.146,-1.1,1.54364
96,41683.309,204276.146,-1,1.846676667
96,41683.309,204276.146,-0.9,2.047025
96,41683.309,204276.146,-0.7,3.2194725
96,41683.309,204276.146,-0.6,3.886066667
96,41683.309,204276.146,-0.5,7.559996667
96,41683.309,204276.146,-0.4,12.532405
96,41683.309,204276.146,-0.3,17.68090714
96,41683.309,204276.146,-0.1,24.97268
97,41683.5,204275.685,-4.9,1.21662
97,41683.5,204275.685,-4.8,1.224443333
97,41683.5,204275.685,-4.5,1.242633333
97,41683.5,204275.685,-4.4,1.251915
97,41683.5,204275.685,-4.2,1.272395
97,41683.5,204275.685,-4.1,1.28967
97,41683.5,204275.685,-4,1.26903
97,41683.5,204275.685,-3.9,1.311015
97,41683.5,204275.685,-3.8,1.30572
97,41683.5,204275.685,-3.7,1.30712
97,41683.5,204275.685,-3.6,1.34129
97,41683.5,204275.685,-3.5,1.342335
97,41683.5,204275.685,-3.4,1.336895
97,41683.5,204275.685,-3.3,1.37304
97,41683.5,204275.685,-3.2,1.354055
97,41683.5,204275.685,-3.1,1.360713333
97,41683.5,204275.685,-2.9,1.3759375
97,41683.5,204275.685,-2.8,1.372355
97,41683.5,204275.685,-2.7,1.39055
97,41683.5,204275.685,-2.6,1.37549
97,41683.5,204275.685,-2.5,1.36599
97,41683.5,204275.685,-2.4,1.37107
97,41683.5,204275.685,-2.3,1.36007
97,41683.5,204275.685,-2.2,1.34579
97,41683.5,204275.685,-2.1,1.34061
97,41683.5,204275.685,-2,1.33078
97,41683.5,204275.685,-1.9,1.31497
97,41683.5,204275.685,-1.8,1.317406667
97,41683.5,204275.685,-1.7,1.309583333
97,41683.5,204275.685,-1.5,1.333206667
97,41683.5,204275.685,-1.4,1.370533333
97,41683.5,204275.685,-1.3,1.5097
97,41683.5,204275.685,-1.2,1.540922
97,41683.5,204275.685,-1.1,1.52262
97,41683.5,204275.685,-1,1.876513333
97,41683.5,204275.685,-0.9,2.14506
97,41683.5,204275.685,-0.8,2.958515
97,41683.5,204275.685,-0.7,3.353585
97,41683.5,204275.685,-0.6,4.01309
97,41683.5,204275.685,-0.5,7.051363333
97,41683.5,204275.685,-0.4,12.57783
97,41683.5,204275.685,-0.3,14.133405
97,41683.5,204275.685,-0.1,23.093125
98,41683.692,204275.223,-4.9,1.235183333
98,41683.692,204275.223,-4.8,1.243895
98,41683.692,204275.223,-4.5,1.26306
98,41683.692,204275.223,-4.4,1.273003333
98,41683.692,204275.223,-4.2,1.293956667
98,41683.692,204275.223,-4.1,1.296976667
98,41683.692,204275.223,-3.9,1.318293333
98,41683.692,204275.223,-3.8,1.33564
98,41683.692,204275.223,-3.6,1.355546667
98,41683.692,204275.223,-3.5,1.36399
98,41683.692,204275.223,-3.4,1.3432
98,41683.692,204275.223,-3.3,1.38014
98,41683.692,204275.223,-3.2,1.382176667
98,41683.692,204275.223,-3.1,1.37214
98,41683.692,204275.223,-3,1.40307
98,41683.692,204275.223,-2.9,1.39211
98,41683.692,204275.223,-2.8,1.37721
98,41683.692,204275.223,-2.7,1.398345
98,41683.692,204275.223,-2.6,1.39149
98,41683.692,204275.223,-2.4,1.388433333
98,41683.692,204275.223,-2.3,1.372756667
98,41683.692,204275.223,-2.1,1.359423333
98,41683.692,204275.223,-2,1.342506667
98,41683.692,204275.223,-1.8,1.33607
98,41683.692,204275.223,-1.7,1.349176667
98,41683.692,204275.223,-1.5,1.38879
98,41683.692,204275.223,-1.4,1.40553
98,41683.692,204275.223,-1.3,1.528943333
98,41683.692,204275.223,-1.2,1.579035
98,41683.692,204275.223,-1,1.9558725
98,41683.692,204275.223,-0.9,2.15241
98,41683.692,204275.223,-0.8,2.9284825
98,41683.692,204275.223,-0.7,3.5755
98,41683.692,204275.223,-0.6,5.76333
98,41683.692,204275.223,-0.5,6.986826
98,41683.692,204275.223,-0.4,14.32223
98,41683.692,204275.223,-0.3,14.78247
98,41683.692,204275.223,-0.1,26.23545875
99,41683.884,204274.761,-4.9,1.24787
99,41683.884,204274.761,-4.8,1.257095
99,41683.884,204274.761,-4.5,1.277355
99,41683.884,204274.761,-4.4,1.28801
99,41683.884,204274.761,-4.2,1.30913
99,41683.884,204274.761,-4.1,1.327556667
99,41683.884,204274.761,-3.9,1.34843
99,41683.884,204274.761,-3.8,1.350703333
99,41683.884,204274.761,-3.6,1.370413333
99,41683.884,204274.761,-3.5,1.38697
99,41683.884,204274.761,-3.3,1.403466667
99,41683.884,204274.761,-3.2,1.40148
99,41683.884,204274.761,-3,1.411613333
99,41683.884,204274.761,-2.9,1.423066667
99,41683.884,204274.761,-2.7,1.42569
99,41683.884,204274.761,-2.6,1.41409
99,41683.884,204274.761,-2.4,1.408153333
99,41683.884,204274.761,-2.3,1.41513
99,41683.884,204274.761,-2.1,1.3944725
99,41683.884,204274.761,-2,1.387753333
99,41683.884,204274.761,-1.9,1.41313
99,41683.884,204274.761,-1.8,1.39336
99,41683.884,204274.761,-1.7,1.360725
99,41683.884,204274.761,-1.6,1.437815
99,41683.884,204274.761,-1.5,1.419914
99,41683.884,204274.761,-1.4,1.482766667
99,41683.884,204274.761,-1.3,1.538565
99,41683.884,204274.761,-1.2,1.62675
99,41683.884,204274.761,-1.1,1.78967
99,41683.884,204274.761,-1,1.932832
99,41683.884,204274.761,-0.9,2.174916667
99,41683.884,204274.761,-0.8,2.964116667
99,41683.884,204274.761,-0.7,3.551723333
99,41683.884,204274.761,-0.6,5.105952
99,41683.884,204274.761,-0.5,7.052053333
99,41683.884,204274.761,-0.4,11.569385
99,41683.884,204274.761,-0.3,15.9741425
99,41683.884,204274.761,-0.2,19.94069
99,41683.884,204274.761,-0.1,28.35358
100,41684.076,204274.299,-4.9,1.2694
100,41684.076,204274.299,-4.8,1.28054
100,41684.076,204274.299,-4.5,1.294035
100,41684.076,204274.299,-4.4,1.322026667
100,41684.076,204274.299,-4.2,1.34127
100,41684.076,204274.299,-4.1,1.343586667
100,41684.076,204274.299,-3.9,1.36428
100,41684.076,204274.299,-3.8,1.374415
100,41684.076,204274.299,-3.6,1.39435
100,41684.076,204274.299,-3.5,1.403913333
100,41684.076,204274.299,-3.3,1.421406667
100,41684.076,204274.299,-3.2,1.42789
100,41684.076,204274.299,-3,1.43985
100,41684.076,204274.299,-2.9,1.44467
100,41684.076,204274.299,-2.7,1.448153333
100,41684.076,204274.299,-2.6,1.4613
100,41684.076,204274.299,-2.4,1.4616
100,41684.076,204274.299,-2.3,1.44374
100,41684.076,204274.299,-2.2,1.47652
100,41684.076,204274.299,-2.1,1.4492925
100,41684.076,204274.299,-2,1.40052
100,41684.076,204274.299,-1.9,1.46029
100,41684.076,204274.299,-1.8,1.4256575
100,41684.076,204274.299,-1.7,1.50852
100,41684.076,204274.299,-1.6,1.4837175
100,41684.076,204274.299,-1.5,1.44911
100,41684.076,204274.299,-1.4,1.5455425
100,41684.076,204274.299,-1.3,1.605055
100,41684.076,204274.299,-1.2,1.696145
100,41684.076,204274.299,-1.1,1.8648125
100,41684.076,204274.299,-1,1.873705
100,41684.076,204274.299,-0.9,2.363908
100,41684.076,204274.299,-0.8,2.802245
100,41684.076,204274.299,-0.7,3.697463333
100,41684.076,204274.299,-0.6,4.799596
100,41684.076,204274.299,-0.5,7.83052
100,41684.076,204274.299,-0.4,10.7447875
100,41684.076,204274.299,-0.3,17.294368
100,41684.076,204274.299,-0.2,19.67606
100,41684.076,204274.299,-0.1,27.249218
101,41684.267,204273.838,-4.9,1.285205
101,41684.267,204273.838,-4.8,1.29606
101,41684.267,204273.838,-4.6,1.33501
101,41684.267,204273.838,-4.5,1.313725
101,41684.267,204273.838,-4.4,1.334623333
101,41684.267,204273.838,-4.2,1.355176667
101,41684.267,204273.838,-4.1,1.366135
101,41684.267,204273.838,-3.9,1.388195
101,41684.267,204273.838,-3.8,1.399746667
101,41684.267,204273.838,-3.6,1.422033333
101,41684.267,204273.838,-3.5,1.432205
101,41684.267,204273.838,-3.3,1.452295
101,41684.267,204273.838,-3.2,1.462383333
101,41684.267,204273.838,-3,1.478256667
101,41684.267,204273.838,-2.9,1.496336667
101,41684.267,204273.838,-2.7,1.51133
101,41684.267,204273.838,-2.6,1.474915
101,41684.267,204273.838,-2.5,1.53873
101,41684.267,204273.838,-2.4,1.5118675
101,41684.267,204273.838,-2.3,1.47653
101,41684.267,204273.838,-2.2,1.532396667
101,41684.267,204273.838,-2.1,1.510296667
101,41684.267,204273.838,-1.9,1.524283333
101,41684.267,204273.838,-1.8,1.54833
101,41684.267,204273.838,-1.7,1.57782
101,41684.267,204273.838,-1.6,1.60313
101,41684.267,204273.838,-1.4,1.687202
101,41684.267,204273.838,-1.3,1.605055
101,41684.267,204273.838,-1.2,1.851465
101,41684.267,204273.838,-1.1,1.984953333
101,41684.267,204273.838,-1,2.48504
101,41684.267,204273.838,-0.9,2.613436
101,41684.267,204273.838,-0.8,2.50904
101,41684.267,204273.838,-0.7,4.027504
101,41684.267,204273.838,-0.6,4.99744
101,41684.267,204273.838,-0.5,8.6149175
101,41684.267,204273.838,-0.4,11.94959
101,41684.267,204273.838,-0.3,17.95168714
101,41684.267,204273.838,-0.2,19.41143
101,41684.267,204273.838,-0.1,23.39155143
102,41684.459,204273.376,-4.9,1.299005
102,41684.459,204273.376,-4.8,1.31719
102,41684.459,204273.376,-4.6,1.342315
102,41684.459,204273.376,-4.5,1.33966
102,41684.459,204273.376,-4.4,1.34164
102,41684.459,204273.376,-4.2,1.384846667
102,41684.459,204273.376,-4.1,1.37998
102,41684.459,204273.376,-3.9,1.415156667
102,41684.459,204273.376,-3.8,1.41859
102,41684.459,204273.376,-3.6,1.4574075
102,41684.459,204273.376,-3.5,1.45522
102,41684.459,204273.376,-3.4,1.53087
102,41684.459,204273.376,-3.3,1.4786
102,41684.459,204273.376,-3.2,1.492676667
102,41684.459,204273.376,-3,1.51501
102,41684.459,204273.376,-2.9,1.5264
102,41684.459,204273.376,-2.7,1.555004
102,41684.459,204273.376,-2.6,1.57184
102,41684.459,204273.376,-2.5,1.59152
102,41684.459,204273.376,-2.4,1.574076667
102,41684.459,204273.376,-2.2,1.60268
102,41684.459,204273.376,-2.1,1.638195
102,41684.459,204273.376,-2,1.698015
102,41684.459,204273.376,-1.9,1.69613
102,41684.459,204273.376,-1.8,1.578965
102,41684.459,204273.376,-1.7,1.703445
102,41684.459,204273.376,-1.6,1.727816667
102,41684.459,204273.376,-1.5,1.86208
102,41684.459,204273.376,-1.4,1.851854
102,41684.459,204273.376,-1.2,2.0608725
102,41684.459,204273.376,-1.1,2.173623333
102,41684.459,204273.376,-1,2.537213333
102,41684.459,204273.376,-0.9,2.8691925
102,41684.459,204273.376,-0.7,4.028927143
102,41684.459,204273.376,-0.5,7.220898333
102,41684.459,204273.376,-0.4,10.5027
102,41684.459,204273.376,-0.3,15.05688143
102,41684.459,204273.376,-0.1,25.21813625
103,41684.651,204272.914,-4.9,1.31927
103,41684.651,204272.914,-4.8,1.331565
103,41684.651,204272.914,-4.6,1.35818
103,41684.651,204272.914,-4.5,1.372923333
103,41684.651,204272.914,-4.3,1.41162
103,41684.651,204272.914,-4.2,1.405036667
103,41684.651,204272.914,-4.1,1.38737
103,41684.651,204272.914,-4,1.45909
103,41684.651,204272.914,-3.9,1.4504625
103,41684.651,204272.914,-3.8,1.43911
103,41684.651,204272.914,-3.7,1.49677
103,41684.651,204272.914,-3.6,1.49901
103,41684.651,204272.914,-3.5,1.46801
103,41684.651,204272.914,-3.4,1.549795
103,41684.651,204272.914,-3.3,1.530945
103,41684.651,204272.914,-3.2,1.52889
103,41684.651,204272.914,-3.1,1.60452
103,41684.651,204272.914,-3,1.603706667
103,41684.651,204272.914,-2.9,1.55982
103,41684.651,204272.914,-2.8,1.66106
103,41684.651,204272.914,-2.7,1.62781
103,41684.651,204272.914,-2.6,1.57184
103,41684.651,204272.914,-2.5,1.650973333
103,41684.651,204272.914,-2.4,1.703363333
103,41684.651,204272.914,-2.2,1.714005
103,41684.651,204272.914,-2.1,1.760035
103,41684.651,204272.914,-2,1.761976667
103,41684.651,204272.914,-1.9,1.84146
103,41684.651,204272.914,-1.7,1.91586
103,41684.651,204272.914,-1.6,1.971303333
103,41684.651,204272.914,-1.5,2.0216075
103,41684.651,204272.914,-1.4,2.098723333
103,41684.651,204272.914,-1.2,2.475222
103,41684.651,204272.914,-1.1,2.22296
103,41684.651,204272.914,-1,2.8913125
103,41684.651,204272.914,-0.9,3.164773333
103,41684.651,204272.914,-0.8,4.65451
103,41684.651,204272.914,-0.7,4.45612
103,41684.651,204272.914,-0.5,7.468692857
103,41684.651,204272.914,-0.4,11.69291
103,41684.651,204272.914,-0.3,14.78326714
103,41684.651,204272.914,-0.2,20.89018
103,41684.651,204272.914,-0.1,31.55026556
104,41684.843,204272.452,-4.9,1.33482
104,41684.843,204272.452,-4.8,1.348165
104,41684.843,204272.452,-4.6,1.37687
104,41684.843,204272.452,-4.5,1.381805
104,41684.843,204272.452,-4.4,1.41488
104,41684.843,204272.452,-4.3,1.41162
104,41684.843,204272.452,-4.2,1.442343333
104,41684.843,204272.452,-4.1,1.4844
104,41684.843,204272.452,-4,1.470175
104,41684.843,204272.452,-3.9,1.486183333
104,41684.843,204272.452,-3.7,1.525823333
104,41684.843,204272.452,-3.6,1.546875
104,41684.843,204272.452,-3.4,1.588525
104,41684.843,204272.452,-3.3,1.610993333
104,41684.843,204272.452,-3.1,1.654713333
104,41684.843,204272.452,-3,1.65172
104,41684.843,204272.452,-2.8,1.692243333
104,41684.843,204272.452,-2.7,1.74765
104,41684.843,204272.452,-2.5,1.794843333
104,41684.843,204272.452,-2.4,1.781693333
104,41684.843,204272.452,-2.3,1.9234
104,41684.843,204272.452,-2.2,1.85689
104,41684.843,204272.452,-2.1,1.865865
104,41684.843,204272.452,-2,1.986053333
104,41684.843,204272.452,-1.9,1.989523333
104,41684.843,204272.452,-1.7,2.08934
104,41684.843,204272.452,-1.6,2.15438
104,41684.843,204272.452,-1.5,2.30925
104,41684.843,204272.452,-1.4,2.44254
104,41684.843,204272.452,-1.3,2.81879
104,41684.843,204272.452,-1.2,2.83455
104,41684.843,204272.452,-1,3.42765
104,41684.843,204272.452,-0.9,3.94735
104,41684.843,204272.452,-0.8,5.067413333
104,41684.843,204272.452,-0.7,5.78927
104,41684.843,204272.452,-0.6,7.77158
104,41684.843,204272.452,-0.5,9.203161667
104,41684.843,204272.452,-0.4,11.69291
104,41684.843,204272.452,-0.3,14.86934857
104,41684.843,204272.452,-0.2,20.89018
104,41684.843,204272.452,-0.1,27.6358
105,41685.034,204271.991,-4.9,1.361085
105,41685.034,204271.991,-4.8,1.36692
105,41685.034,204271.991,-4.7,1.39746
105,41685.034,204271.991,-4.6,1.387
105,41685.034,204271.991,-4.5,1.42286
105,41685.034,204271.991,-4.4,1.42769
105,41685.034,204271.991,-4.3,1.47689
105,41685.034,204271.991,-4.2,1.464086667
105,41685.034,204271.991,-4.1,1.504096667
105,41685.034,204271.991,-4,1.48126
105,41685.034,204271.991,-3.9,1.521865
105,41685.034,204271.991,-3.8,1.58564
105,41685.034,204271.991,-3.7,1.54035
105,41685.034,204271.991,-3.6,1.594863333
105,41685.034,204271.991,-3.4,1.64615
105,41685.034,204271.991,-3.3,1.65322
105,41685.034,204271.991,-3.1,1.70445
105,41685.034,204271.991,-3,1.75748
105,41685.034,204271.991,-2.8,1.81505
105,41685.034,204271.991,-2.7,1.813983333
105,41685.034,204271.991,-2.6,1.94391
105,41685.034,204271.991,-2.5,1.9050875
105,41685.034,204271.991,-2.4,1.86432
105,41685.034,204271.991,-2.3,2.00424
105,41685.034,204271.991,-2.2,2.04451
105,41685.034,204271.991,-2.1,1.9141
105,41685.034,204271.991,-2,2.076406667
105,41685.034,204271.991,-1.9,2.164766667
105,41685.034,204271.991,-1.7,2.265463333
105,41685.034,204271.991,-1.6,2.300606667
105,41685.034,204271.991,-1.5,2.463556667
105,41685.034,204271.991,-1.4,2.5706675
105,41685.034,204271.991,-1.3,2.83023
105,41685.034,204271.991,-1.2,2.964304
105,41685.034,204271.991,-1,3.5288675
105,41685.034,204271.991,-0.9,4.014286667
105,41685.034,204271.991,-0.8,4.8641975
105,41685.034,204271.991,-0.7,5.736326667
105,41685.034,204271.991,-0.6,7.345465
105,41685.034,204271.991,-0.5,9.255618
105,41685.034,204271.991,-0.4,12.37896
105,41685.034,204271.991,-0.3,14.417424
105,41685.034,204271.991,-0.1,20.90103857
106,41685.226,204271.529,-4.9,1.37916
106,41685.226,204271.529,-4.8,1.37676
106,41685.226,204271.529,-4.7,1.40731
106,41685.226,204271.529,-4.5,1.436593333
106,41685.226,204271.529,-4.4,1.45643
106,41685.226,204271.529,-4.3,1.483635
106,41685.226,204271.529,-4.2,1.49241
106,41685.226,204271.529,-4.1,1.521403333
106,41685.226,204271.529,-4,1.560095
106,41685.226,204271.529,-3.9,1.53755
106,41685.226,204271.529,-3.8,1.603606667
106,41685.226,204271.529,-3.7,1.64343
106,41685.226,204271.529,-3.6,1.610765
106,41685.226,204271.529,-3.5,1.70532
106,41685.226,204271.529,-3.4,1.691616667
106,41685.226,204271.529,-3.3,1.711175
106,41685.226,204271.529,-3.2,1.82193
106,41685.226,204271.529,-3.1,1.79706
106,41685.226,204271.529,-3,1.78357
106,41685.226,204271.529,-2.9,1.91398
106,41685.226,204271.529,-2.8,1.896065
106,41685.226,204271.529,-2.7,1.8792
106,41685.226,204271.529,-2.6,1.993366667
106,41685.226,204271.529,-2.5,2.00356
106,41685.226,204271.529,-2.3,2.073716667
106,41685.226,204271.529,-2.2,2.137463333
106,41685.226,204271.529,-2,2.2142
106,41685.226,204271.529,-1.9,2.230303333
106,41685.226,204271.529,-1.8,2.36877
106,41685.226,204271.529,-1.7,2.3559225
106,41685.226,204271.529,-1.6,2.36804
106,41685.226,204271.529,-1.5,2.52423
106,41685.226,204271.529,-1.4,2.608835
106,41685.226,204271.529,-1.3,2.780003333
106,41685.226,204271.529,-1.2,2.8684725
106,41685.226,204271.529,-1,3.273878333
106,41685.226,204271.529,-0.9,3.83782
106,41685.226,204271.529,-0.8,4.1837825
106,41685.226,204271.529,-0.7,4.590013333
106,41685.226,204271.529,-0.6,6.132523333
106,41685.226,204271.529,-0.5,7.6831225
