,El-array,xA (m),xB (m),xM (m),xN (m),Rho (Ohm.m),Dev. Rho (%),SP (mV),VMN (mV),IAB (mA),Time (ms),Coef. k (m),Metal factor,yA (m),yB (m),yM (m),yN (m),zA (m),zB (m),zM (m),zN (m),N° electrode A,N° electrode B,N° electrode M,N° electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (°C),Rx-Bat (V),Rx Temp. (°C),Date,Gapfiller,Synch
,Mixed / non conventional,10.50,28.00,18.50,20.00,13.42,0.057,-16.92,16.122,191.246,500,1.6e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,57,38,41,0,0,0,0,3,0.000,159,31,0.834,00.000000,00.000000,,23082201,1,0,12.52,0.0,12.53,43.6,22/08/2023 16:35:45,0,0
,Mixed / non conventional,10.50,28.50,18.50,20.50,14.00,0.027,87.94,15.858,142.356,500,1.3e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,58,38,42,0,0,0,0,3,0.000,107,15,0.748,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.57,43.6,22/08/2023 16:35:48,0,0
,Mixed / non conventional,10.50,29.50,19.00,21.00,15.14,0.069,25.05,15.750,145.800,500,1.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,60,39,43,0,0,0,0,3,0.000,114,17,0.780,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.55,43.1,22/08/2023 16:35:51,0,0
,Mixed / non conventional,11.00,12.50,11.50,12.00,22.35,0,20.33,15.060,2.117,500,3.1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,26,24,25,0,0,0,0,3,0.000,2,0,0.945,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.57,43.6,22/08/2023 16:35:55,0,0
,Mixed / non conventional,11.00,13.50,12.00,12.50,8.86,1.3,27.94,14.688,15.629,500,9.4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,28,25,26,0,0,0,0,3,0.000,17,0,1.110,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.39,43.6,22/08/2023 16:35:58,0,0
,Mixed / non conventional,11.00,14.50,12.50,13.00,7.80,0.12,-35.19,15.454,37.371,500,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,30,26,27,0,0,0,0,3,0.000,41,2,1.096,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.57,43.6,22/08/2023 16:36:02,0,0
,Mixed / non conventional,11.00,15.50,13.00,13.50,7.42,0.39,111.94,16.398,69.387,500,31,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,32,27,28,0,0,0,0,3,0.000,72,5,1.039,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,43.6,22/08/2023 16:36:05,0,0
,Mixed / non conventional,11.00,16.50,13.50,14.00,7.61,0.13,-10.62,14.965,92.613,500,47,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,34,28,29,0,0,0,0,3,0.000,99,9,1.068,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.57,43.6,22/08/2023 16:36:09,0,0
,Mixed / non conventional,11.00,17.50,14.00,14.50,8.98,0.27,200.68,14.291,104.985,500,66,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,36,29,30,0,0,0,0,3,0.000,120,13,1.144,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.57,43.6,22/08/2023 16:36:12,0,0
,Mixed / non conventional,11.00,18.00,14.00,15.00,9.11,0.036,30.86,15.562,64.385,500,38,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,37,29,31,0,0,0,0,3,0.000,72,5,1.120,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,43.6,22/08/2023 16:36:15,0,0
,Mixed / non conventional,11.00,19.00,14.50,15.50,10.82,0.088,60.37,15.496,70.877,500,49,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,39,30,32,0,0,0,0,3,0.000,74,5,1.048,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,43.6,22/08/2023 16:36:19,0,0
,Mixed / non conventional,11.00,20.00,15.00,16.00,11.51,0.058,39.62,15.661,85.477,500,63,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,41,31,33,0,0,0,0,3,0.000,95,8,1.114,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,43.6,22/08/2023 16:36:22,0,0
,Mixed / non conventional,11.00,21.00,15.50,16.50,10.47,0.078,-0.95,15.597,115.808,500,78,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,43,32,34,0,0,0,0,3,0.000,124,14,1.070,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.53,43.6,22/08/2023 16:36:25,0,0
,Mixed / non conventional,11.00,22.00,16.00,17.00,10.42,0.055,-9.07,15.763,142.601,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,45,33,35,0,0,0,0,3,0.000,159,23,1.117,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.55,44.1,22/08/2023 16:36:29,0,0
,Mixed / non conventional,11.00,23.00,16.50,17.50,11.50,0.06,-3.75,15.893,155.190,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,47,34,36,0,0,0,0,3,0.000,162,25,1.042,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.53,43.6,22/08/2023 16:36:32,0,0
,Mixed / non conventional,11.00,23.50,16.50,18.00,11.73,0.03,38.26,15.626,107.393,500,81,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,48,34,37,0,0,0,0,3,0.000,97,10,0.900,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.53,43.6,22/08/2023 16:36:35,0,0
,Mixed / non conventional,11.00,24.50,17.00,18.50,12.92,0.045,-3.57,15.766,114.991,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,50,35,38,0,0,0,0,3,0.000,103,12,0.898,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.57,43.6,22/08/2023 16:36:39,0,0
,Mixed / non conventional,11.00,25.50,17.50,19.00,12.45,0.027,0.21,15.505,135.591,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,52,36,39,0,0,0,0,3,0.000,113,15,0.830,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.57,43.6,22/08/2023 16:36:42,0,0
,Mixed / non conventional,11.00,26.50,18.00,19.50,12.90,0.029,-100.25,16.135,155.915,500,1.2e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,54,37,40,0,0,0,0,3,0.000,159,25,1.023,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.55,43.6,22/08/2023 16:36:46,0,0
,Mixed / non conventional,11.00,27.50,18.50,20.00,12.95,0.047,132.47,15.181,165.683,500,1.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,56,38,41,0,0,0,0,3,0.000,168,28,1.011,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.55,43.6,22/08/2023 16:36:49,0,0
,Mixed / non conventional,11.00,28.50,19.00,20.50,14.16,0.084,-24.66,16.637,186.998,500,1.6e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,58,39,42,0,0,0,0,3,0.000,182,34,0.975,00.000000,00.000000,,23082201,1,0,12.49,0.0,12.53,43.6,22/08/2023 16:36:52,0,0
,Mixed / non conventional,11.00,29.00,19.00,21.00,14.71,0.045,40.62,15.794,134.944,500,1.3e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,39,43,0,0,0,0,3,0.000,139,19,1.028,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.55,43.6,22/08/2023 16:36:56,0,0
,Mixed / non conventional,11.50,13.00,12.00,12.50,19.94,0.075,-0.95,15.092,2.378,500,3.1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,27,25,26,0,0,0,0,3,0.000,2,0,0.812,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,44.1,22/08/2023 16:36:59,0,0
,Mixed / non conventional,11.50,14.00,12.50,13.00,10.30,1.7,42.12,14.281,13.073,500,9.4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,29,26,27,0,0,0,0,3,0.000,15,0,1.127,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.41,43.6,22/08/2023 16:37:03,0,0
,Mixed / non conventional,11.50,15.00,13.00,13.50,7.86,0.059,83.61,15.343,36.795,500,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,31,27,28,0,0,0,0,3,0.000,35,1,0.958,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,44.1,22/08/2023 16:37:06,0,0
,Mixed / non conventional,11.50,16.00,13.50,14.00,7.27,0.43,-116.66,16.516,71.416,500,31,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,33,28,29,0,0,0,0,3,0.000,64,5,0.893,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,44.1,22/08/2023 16:37:09,0,0
,Mixed / non conventional,11.50,17.00,14.00,14.50,8.37,0.22,147.92,14.955,84.235,500,47,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,35,29,30,0,0,0,0,3,0.000,83,7,0.991,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,43.6,22/08/2023 16:37:13,0,0
,Mixed / non conventional,11.50,18.00,14.50,15.00,8.56,0.33,116.03,14.148,109.058,500,66,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,37,30,31,0,0,0,0,3,0.000,107,12,0.977,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.55,44.1,22/08/2023 16:37:16,0,0
,Mixed / non conventional,11.50,18.50,14.50,15.50,9.92,0.033,57.06,15.511,58.969,500,38,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,38,30,32,0,0,0,0,3,0.000,63,4,1.062,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,43.6,22/08/2023 16:37:20,0,0
,Mixed / non conventional,11.50,19.50,15.00,16.00,10.65,0.049,89.72,15.454,71.799,500,49,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,40,31,33,0,0,0,0,3,0.000,68,5,0.944,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,44.1,22/08/2023 16:37:23,0,0
,Mixed / non conventional,11.50,20.50,15.50,16.50,9.81,0.028,-17.67,15.534,99.453,500,63,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,42,32,34,0,0,0,0,3,0.000,86,9,0.866,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.57,44.1,22/08/2023 16:37:26,0,0
,Mixed / non conventional,11.50,21.50,16.00,17.00,9.78,0.049,1.41,15.442,122.775,500,78,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,44,33,35,0,0,0,0,3,0.000,121,15,0.986,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.55,44.1,22/08/2023 16:37:30,0,0
,Mixed / non conventional,11.50,22.50,16.50,17.50,10.91,0.026,-1.19,15.705,135.713,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,46,34,36,0,0,0,0,3,0.000,127,17,0.938,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.55,44.1,22/08/2023 16:37:33,0,0
,Mixed / non conventional,11.50,23.50,17.00,18.00,11.96,0.041,80.10,15.728,147.698,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,48,35,37,0,0,0,0,3,0.000,113,17,0.767,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.57,44.1,22/08/2023 16:37:36,0,0
,Mixed / non conventional,11.50,24.00,17.00,18.50,12.34,0.049,-14.74,15.457,101.015,500,81,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,49,35,38,0,0,0,0,3,0.000,85,9,0.846,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.57,44.1,22/08/2023 16:37:40,0,0
,Mixed / non conventional,11.50,25.00,17.50,19.00,12.02,0.034,-24.65,15.604,122.300,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,51,36,39,0,0,0,0,3,0.000,91,11,0.748,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.57,44.1,22/08/2023 16:37:43,0,0
,Mixed / non conventional,11.50,26.00,18.00,19.50,12.36,0.038,-20.02,15.492,136.484,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,53,37,40,0,0,0,0,3,0.000,101,14,0.742,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.53,44.1,22/08/2023 16:37:46,0,0
,Mixed / non conventional,11.50,27.00,18.50,20.00,12.60,0.043,-42.35,16.300,161.242,500,1.2e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,55,38,41,0,0,0,0,3,0.000,169,27,1.048,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.55,44.1,22/08/2023 16:37:50,0,0
,Mixed / non conventional,11.50,28.00,19.00,20.50,13.72,0.031,183.72,15.480,159.508,500,1.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,57,39,42,0,0,0,0,3,0.000,151,24,0.944,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.53,44.1,22/08/2023 16:37:53,0,0
,Mixed / non conventional,11.50,29.00,19.50,21.00,14.72,0.074,-120.25,16.128,174.440,500,1.6e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,59,40,43,0,0,0,0,3,0.000,157,27,0.901,00.000000,00.000000,,23082201,1,0,12.52,0.0,12.53,44.6,22/08/2023 16:37:57,0,0
,Mixed / non conventional,11.50,29.50,19.50,21.50,14.70,0.045,-32.72,15.702,134.222,500,1.3e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,60,40,44,0,0,0,0,3,0.000,119,16,0.887,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.53,44.1,22/08/2023 16:38:00,0,0
,Mixed / non conventional,12.00,13.50,12.50,13.00,23.28,0.026,7.00,15.616,2.107,500,3.1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,28,26,27,0,0,0,0,3,0.000,2,0,0.758,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.57,44.1,22/08/2023 16:38:03,0,0
,Mixed / non conventional,12.00,14.50,13.00,13.50,9.82,0.85,121.74,14.987,14.389,500,9.4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,30,27,28,0,0,0,0,3,0.000,14,0,0.963,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.57,44.1,22/08/2023 16:38:07,0,0
,Mixed / non conventional,12.00,15.50,13.50,14.00,7.45,0.031,-92.70,15.343,38.831,500,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,32,28,29,0,0,0,0,3,0.000,37,1,0.945,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,44.1,22/08/2023 16:38:10,0,0
,Mixed / non conventional,12.00,16.50,14.00,14.50,7.96,0.59,214.44,14.437,57.014,500,31,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,34,29,30,0,0,0,0,3,0.000,56,3,0.985,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,44.1,22/08/2023 16:38:13,0,0
,Mixed / non conventional,12.00,17.50,14.50,15.00,7.90,0.19,-90.61,16.634,99.177,500,47,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,36,30,31,0,0,0,0,3,0.000,105,10,1.058,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.55,44.1,22/08/2023 16:38:17,0,0
,Mixed / non conventional,12.00,18.50,15.00,15.50,10.54,0.26,209.27,14.389,90.087,500,66,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,38,31,32,0,0,0,0,3,0.000,99,9,1.103,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.57,44.1,22/08/2023 16:38:20,0,0
,Mixed / non conventional,12.00,19.00,15.00,16.00,9.77,0.033,67.14,15.515,59.866,500,38,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,39,31,33,0,0,0,0,3,0.000,57,3,0.957,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,44.6,22/08/2023 16:38:23,0,0
,Mixed / non conventional,12.00,20.00,15.50,16.50,9.12,0.066,24.04,15.384,83.461,500,49,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,41,32,34,0,0,0,0,3,0.000,86,7,1.028,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,44.1,22/08/2023 16:38:27,0,0
,Mixed / non conventional,12.00,21.00,16.00,17.00,9.07,0.073,-20.14,15.807,109.505,500,63,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,43,33,35,0,0,0,0,3,0.000,108,12,0.984,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.55,44.1,22/08/2023 16:38:30,0,0
,Mixed / non conventional,12.00,22.00,16.50,17.50,10.20,0.033,8.02,15.655,119.288,500,78,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,45,34,36,0,0,0,0,3,0.000,124,15,1.036,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.53,44.1,22/08/2023 16:38:33,0,0
,Mixed / non conventional,12.00,23.00,17.00,18.00,11.26,0.085,109.65,15.734,131.659,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,47,35,37,0,0,0,0,3,0.000,126,17,0.960,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.55,44.1,22/08/2023 16:38:37,0,0
,Mixed / non conventional,12.00,24.00,17.50,18.50,11.76,0.029,8.92,15.531,148.351,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,49,36,38,0,0,0,0,3,0.000,131,19,0.884,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.55,44.1,22/08/2023 16:38:40,0,0
,Mixed / non conventional,12.00,24.50,17.50,19.00,11.52,0.068,-0.97,15.346,107.389,500,81,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,50,36,39,0,0,0,0,3,0.000,88,9,0.815,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.55,44.1,22/08/2023 16:38:44,0,0
,Mixed / non conventional,12.00,25.50,18.00,19.50,11.88,0.069,-44.95,15.658,124.262,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,52,37,40,0,0,0,0,3,0.000,93,12,0.749,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.55,44.1,22/08/2023 16:38:47,0,0
,Mixed / non conventional,12.00,26.50,18.50,20.00,12.05,0.048,19.18,15.521,140.326,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,54,38,41,0,0,0,0,3,0.000,132,19,0.941,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.53,44.1,22/08/2023 16:38:50,0,0
,Mixed / non conventional,12.00,27.50,19.00,20.50,13.23,0.041,-9.46,16.418,154.610,500,1.2e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,56,39,42,0,0,0,0,3,0.000,144,22,0.931,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.57,44.1,22/08/2023 16:38:54,0,0
,Mixed / non conventional,12.00,28.50,19.50,21.00,14.17,0.068,82.05,15.429,153.880,500,1.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,58,40,43,0,0,0,0,3,0.000,138,21,0.897,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.57,44.1,22/08/2023 16:38:57,0,0
,Mixed / non conventional,12.00,29.50,20.00,21.50,14.78,0.057,-96.92,16.278,175.266,500,1.6e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,60,41,44,0,0,0,0,3,0.000,162,28,0.925,00.000000,00.000000,,23082201,1,0,12.52,0.0,12.53,44.6,22/08/2023 16:39:00,0,0
,Mixed / non conventional,12.50,14.00,13.00,13.50,12.56,72,141.00,8.651,2.163,500,3.1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,29,27,28,0,0,0,0,3,0.000,2,0,1.105,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.41,44.1,22/08/2023 16:39:04,0,0
,Mixed / non conventional,12.50,15.00,13.50,14.00,9.91,2,-125.20,18.185,17.296,500,9.4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,31,28,29,0,0,0,0,3,0.000,17,0,0.979,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.39,44.6,22/08/2023 16:39:08,0,0
,Mixed / non conventional,12.50,16.00,14.00,14.50,8.59,0.25,134.00,15.041,33.005,500,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,33,29,30,0,0,0,0,3,0.000,30,1,0.922,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.57,44.1,22/08/2023 16:39:11,0,0
,Mixed / non conventional,12.50,17.00,14.50,15.00,7.62,0.44,-89.96,16.637,68.636,500,31,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,35,30,31,0,0,0,0,3,0.000,71,5,1.035,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.53,44.1,22/08/2023 16:39:15,0,0
,Mixed / non conventional,12.50,18.00,15.00,15.50,9.81,0.2,157.79,15.016,72.137,500,47,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,37,31,32,0,0,0,0,3,0.000,74,5,1.020,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,44.6,22/08/2023 16:39:18,0,0
,Mixed / non conventional,12.50,19.00,15.50,16.00,8.22,0.31,130.04,14.195,113.979,500,66,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,39,32,33,0,0,0,0,3,0.000,107,12,0.938,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.57,44.6,22/08/2023 16:39:21,0,0
,Mixed / non conventional,12.50,19.50,15.50,16.50,8.31,0.028,-1.15,15.457,70.107,500,38,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,40,32,34,0,0,0,0,3,0.000,69,5,0.985,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,44.1,22/08/2023 16:39:25,0,0
,Mixed / non conventional,12.50,20.50,16.00,17.00,8.39,0.051,36.99,15.372,90.658,500,49,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,42,33,35,0,0,0,0,3,0.000,82,7,0.903,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,44.1,22/08/2023 16:39:28,0,0
,Mixed / non conventional,12.50,21.50,16.50,17.50,9.45,0.041,12.30,15.696,104.314,500,63,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,44,34,36,0,0,0,0,3,0.000,107,11,1.025,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.55,44.1,22/08/2023 16:39:31,0,0
,Mixed / non conventional,12.50,22.50,17.00,18.00,10.57,0.21,76.97,15.855,116.614,500,78,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,46,35,37,0,0,0,0,3,0.000,114,13,0.978,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.55,44.1,22/08/2023 16:39:35,0,0
,Mixed / non conventional,12.50,23.50,17.50,18.50,10.97,0.045,7.83,15.744,135.201,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,48,36,38,0,0,0,0,3,0.000,108,15,0.802,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.53,44.6,22/08/2023 16:39:38,0,0
,Mixed / non conventional,12.50,24.50,18.00,19.00,11.13,0.053,-29.28,15.559,157.022,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,50,37,39,0,0,0,0,3,0.000,125,20,0.799,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.55,44.6,22/08/2023 16:39:42,0,0
,Mixed / non conventional,12.50,25.00,18.00,19.50,11.37,0.043,-4.80,15.426,109.386,500,81,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,51,37,40,0,0,0,0,3,0.000,86,9,0.786,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.57,44.1,22/08/2023 16:39:45,0,0
,Mixed / non conventional,12.50,26.00,18.50,20.00,11.44,0.025,0.60,15.604,128.517,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,53,38,41,0,0,0,0,3,0.000,100,13,0.778,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.53,44.6,22/08/2023 16:39:48,0,0
,Mixed / non conventional,12.50,27.00,19.00,20.50,12.77,0.064,51.07,15.782,134.639,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,55,39,42,0,0,0,0,3,0.000,146,20,1.086,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.55,44.6,22/08/2023 16:39:52,0,0
,Mixed / non conventional,12.50,28.00,19.50,21.00,13.63,0.028,-123.46,16.084,147.062,500,1.2e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,57,40,43,0,0,0,0,3,0.000,144,21,0.978,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.57,44.1,22/08/2023 16:39:55,0,0
,Mixed / non conventional,12.50,29.00,20.00,21.50,14.31,0.03,89.61,15.311,151.235,500,1.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,59,41,44,0,0,0,0,3,0.000,141,21,0.935,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.53,44.6,22/08/2023 16:39:58,0,0
,Mixed / non conventional,13.00,14.50,13.50,14.00,21.84,0.079,-77.57,15.130,2.177,500,3.1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,30,28,29,0,0,0,0,3,0.000,2,0,0.725,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,44.6,22/08/2023 16:40:02,0,0
,Mixed / non conventional,13.00,15.50,14.00,14.50,11.92,1.1,113.86,15.066,11.912,500,9.4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,32,29,30,0,0,0,0,3,0.000,11,0,0.909,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.41,44.6,22/08/2023 16:40:06,0,0
,Mixed / non conventional,13.00,16.50,14.50,15.00,8.39,0.055,-57.31,15.375,34.534,500,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,34,30,31,0,0,0,0,3,0.000,34,1,0.996,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,44.6,22/08/2023 16:40:09,0,0
,Mixed / non conventional,13.00,17.50,15.00,15.50,9.46,0.3,57.97,16.052,53.326,500,31,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,36,31,32,0,0,0,0,3,0.000,58,3,1.083,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.55,44.1,22/08/2023 16:40:12,0,0
,Mixed / non conventional,13.00,18.50,15.50,16.00,7.54,0.13,59.74,15.244,95.330,500,47,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,38,32,33,0,0,0,0,3,0.000,105,10,1.106,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.55,44.6,22/08/2023 16:40:16,0,0
